bin,sex,location,date,count
4,K,Zachodniopomorskie,2021-04-22,1.0
5,K,Zachodniopomorskie,2021-04-22,1.0
6,K,Zachodniopomorskie,2021-04-22,5.0
7,K,Zachodniopomorskie,2021-04-22,2.0
8,K,Zachodniopomorskie,2021-04-22,4.0
3,M,Zachodniopomorskie,2021-04-22,1.0
4,M,Zachodniopomorskie,2021-04-22,1.0
5,M,Zachodniopomorskie,2021-04-22,1.0
6,M,Zachodniopomorskie,2021-04-22,4.0
7,M,Zachodniopomorskie,2021-04-22,3.0
8,M,Zachodniopomorskie,2021-04-22,4.0
2,K,Łódzkie,2021-04-22,1.0
6,K,Łódzkie,2021-04-22,5.0
7,K,Łódzkie,2021-04-22,13.0
8,K,Łódzkie,2021-04-22,11.0
5,M,Łódzkie,2021-04-22,2.0
6,M,Łódzkie,2021-04-22,11.0
7,M,Łódzkie,2021-04-22,13.0
8,M,Łódzkie,2021-04-22,11.0
3,K,Śląskie,2021-04-22,1.0
4,K,Śląskie,2021-04-22,1.0
5,K,Śląskie,2021-04-22,1.0
6,K,Śląskie,2021-04-22,6.0
7,K,Śląskie,2021-04-22,13.0
8,K,Śląskie,2021-04-22,16.0
2,M,Śląskie,2021-04-22,1.0
3,M,Śląskie,2021-04-22,1.0
4,M,Śląskie,2021-04-22,3.0
5,M,Śląskie,2021-04-22,2.0
6,M,Śląskie,2021-04-22,19.0
7,M,Śląskie,2021-04-22,25.0
8,M,Śląskie,2021-04-22,13.0
8,b.d.,Śląskie,2021-04-22,1.0
6,K,Świętokrzyskie,2021-04-22,2.0
7,K,Świętokrzyskie,2021-04-22,4.0
8,K,Świętokrzyskie,2021-04-22,4.0
4,M,Świętokrzyskie,2021-04-22,1.0
5,M,Świętokrzyskie,2021-04-22,2.0
6,M,Świętokrzyskie,2021-04-22,1.0
7,M,Świętokrzyskie,2021-04-22,3.0
8,M,Świętokrzyskie,2021-04-22,4.0
5,K,Dolnośląskie,2021-04-23,1.0
6,K,Dolnośląskie,2021-04-23,3.0
7,K,Dolnośląskie,2021-04-23,5.0
8,K,Dolnośląskie,2021-04-23,4.0
3,M,Dolnośląskie,2021-04-23,1.0
5,M,Dolnośląskie,2021-04-23,2.0
6,M,Dolnośląskie,2021-04-23,7.0
7,M,Dolnośląskie,2021-04-23,11.0
8,M,Dolnośląskie,2021-04-23,2.0
6,b.d.,Dolnośląskie,2021-04-23,1.0
3,K,Kujawsko-Pomorskie,2021-04-23,1.0
4,K,Kujawsko-Pomorskie,2021-04-23,1.0
6,K,Kujawsko-Pomorskie,2021-04-23,3.0
7,K,Kujawsko-Pomorskie,2021-04-23,3.0
8,K,Kujawsko-Pomorskie,2021-04-23,5.0
3,M,Kujawsko-Pomorskie,2021-04-23,1.0
4,M,Kujawsko-Pomorskie,2021-04-23,1.0
6,M,Kujawsko-Pomorskie,2021-04-23,1.0
7,M,Kujawsko-Pomorskie,2021-04-23,4.0
8,M,Kujawsko-Pomorskie,2021-04-23,2.0
7,K,Lubelskie,2021-04-23,4.0
8,K,Lubelskie,2021-04-23,8.0
5,M,Lubelskie,2021-04-23,3.0
6,M,Lubelskie,2021-04-23,2.0
7,M,Lubelskie,2021-04-23,2.0
8,M,Lubelskie,2021-04-23,5.0
6,K,Lubuskie,2021-04-23,3.0
7,K,Lubuskie,2021-04-23,2.0
8,K,Lubuskie,2021-04-23,7.0
3,M,Lubuskie,2021-04-23,1.0
5,M,Lubuskie,2021-04-23,3.0
6,M,Lubuskie,2021-04-23,6.0
7,M,Lubuskie,2021-04-23,1.0
4,K,Mazowieckie,2021-04-23,1.0
5,K,Mazowieckie,2021-04-23,2.0
6,K,Mazowieckie,2021-04-23,6.0
7,K,Mazowieckie,2021-04-23,11.0
8,K,Mazowieckie,2021-04-23,15.0
2,M,Mazowieckie,2021-04-23,1.0
4,M,Mazowieckie,2021-04-23,1.0
5,M,Mazowieckie,2021-04-23,2.0
6,M,Mazowieckie,2021-04-23,11.0
7,M,Mazowieckie,2021-04-23,14.0
8,M,Mazowieckie,2021-04-23,16.0
6,b.d.,Mazowieckie,2021-04-23,1.0
6,K,Małopolskie,2021-04-23,4.0
7,K,Małopolskie,2021-04-23,8.0
8,K,Małopolskie,2021-04-23,6.0
2,M,Małopolskie,2021-04-23,1.0
3,M,Małopolskie,2021-04-23,1.0
6,M,Małopolskie,2021-04-23,11.0
7,M,Małopolskie,2021-04-23,4.0
8,M,Małopolskie,2021-04-23,7.0
5,K,Opolskie,2021-04-23,1.0
8,K,Opolskie,2021-04-23,4.0
4,M,Opolskie,2021-04-23,1.0
6,M,Opolskie,2021-04-23,1.0
7,M,Opolskie,2021-04-23,1.0
8,M,Opolskie,2021-04-23,2.0
6,K,Podkarpackie,2021-04-23,1.0
7,K,Podkarpackie,2021-04-23,3.0
8,K,Podkarpackie,2021-04-23,7.0
5,M,Podkarpackie,2021-04-23,1.0
6,M,Podkarpackie,2021-04-23,4.0
7,M,Podkarpackie,2021-04-23,10.0
8,M,Podkarpackie,2021-04-23,4.0
8,K,Podlaskie,2021-04-23,2.0
6,M,Podlaskie,2021-04-23,1.0
8,M,Podlaskie,2021-04-23,3.0
4,K,Pomorskie,2021-04-23,1.0
5,K,Pomorskie,2021-04-23,1.0
6,K,Pomorskie,2021-04-23,2.0
8,K,Pomorskie,2021-04-23,8.0
5,M,Pomorskie,2021-04-23,2.0
6,M,Pomorskie,2021-04-23,2.0
7,M,Pomorskie,2021-04-23,3.0
8,M,Pomorskie,2021-04-23,6.0
6,K,Warmińsko-Mazurskie,2021-04-23,3.0
8,K,Warmińsko-Mazurskie,2021-04-23,2.0
6,M,Warmińsko-Mazurskie,2021-04-23,5.0
7,M,Warmińsko-Mazurskie,2021-04-23,1.0
8,M,Warmińsko-Mazurskie,2021-04-23,2.0
5,K,Wielkopolskie,2021-04-23,1.0
6,K,Wielkopolskie,2021-04-23,4.0
7,K,Wielkopolskie,2021-04-23,7.0
8,K,Wielkopolskie,2021-04-23,6.0
4,M,Wielkopolskie,2021-04-23,1.0
5,M,Wielkopolskie,2021-04-23,2.0
6,M,Wielkopolskie,2021-04-23,7.0
7,M,Wielkopolskie,2021-04-23,10.0
8,M,Wielkopolskie,2021-04-23,4.0
6,K,Zachodniopomorskie,2021-04-23,3.0
7,K,Zachodniopomorskie,2021-04-23,3.0
3,M,Zachodniopomorskie,2021-04-23,1.0
5,M,Zachodniopomorskie,2021-04-23,2.0
6,M,Zachodniopomorskie,2021-04-23,10.0
7,M,Zachodniopomorskie,2021-04-23,4.0
8,M,Zachodniopomorskie,2021-04-23,3.0
6,K,Łódzkie,2021-04-23,4.0
7,K,Łódzkie,2021-04-23,5.0
8,K,Łódzkie,2021-04-23,13.0
5,M,Łódzkie,2021-04-23,1.0
6,M,Łódzkie,2021-04-23,6.0
7,M,Łódzkie,2021-04-23,7.0
8,M,Łódzkie,2021-04-23,5.0
4,K,Śląskie,2021-04-23,1.0
5,K,Śląskie,2021-04-23,4.0
6,K,Śląskie,2021-04-23,10.0
7,K,Śląskie,2021-04-23,11.0
8,K,Śląskie,2021-04-23,19.0
4,M,Śląskie,2021-04-23,1.0
5,M,Śląskie,2021-04-23,9.0
6,M,Śląskie,2021-04-23,17.0
7,M,Śląskie,2021-04-23,18.0
8,M,Śląskie,2021-04-23,15.0
6,b.d.,Śląskie,2021-04-23,1.0
4,K,Świętokrzyskie,2021-04-23,1.0
5,K,Świętokrzyskie,2021-04-23,1.0
6,K,Świętokrzyskie,2021-04-23,1.0
7,K,Świętokrzyskie,2021-04-23,1.0
8,K,Świętokrzyskie,2021-04-23,5.0
5,M,Świętokrzyskie,2021-04-23,1.0
6,M,Świętokrzyskie,2021-04-23,1.0
8,M,Świętokrzyskie,2021-04-23,1.0
5,K,Dolnośląskie,2021-04-24,1.0
6,K,Dolnośląskie,2021-04-24,3.0
7,K,Dolnośląskie,2021-04-24,3.0
8,K,Dolnośląskie,2021-04-24,9.0
4,M,Dolnośląskie,2021-04-24,1.0
5,M,Dolnośląskie,2021-04-24,1.0
6,M,Dolnośląskie,2021-04-24,8.0
7,M,Dolnośląskie,2021-04-24,5.0
8,M,Dolnośląskie,2021-04-24,2.0
6,K,Kujawsko-Pomorskie,2021-04-24,2.0
7,K,Kujawsko-Pomorskie,2021-04-24,3.0
8,K,Kujawsko-Pomorskie,2021-04-24,4.0
6,M,Kujawsko-Pomorskie,2021-04-24,6.0
7,M,Kujawsko-Pomorskie,2021-04-24,3.0
8,M,Kujawsko-Pomorskie,2021-04-24,3.0
6,K,Lubelskie,2021-04-24,4.0
7,K,Lubelskie,2021-04-24,5.0
8,K,Lubelskie,2021-04-24,6.0
5,M,Lubelskie,2021-04-24,2.0
6,M,Lubelskie,2021-04-24,2.0
7,M,Lubelskie,2021-04-24,4.0
8,M,Lubelskie,2021-04-24,7.0
7,K,Lubuskie,2021-04-24,1.0
8,K,Lubuskie,2021-04-24,2.0
3,M,Lubuskie,2021-04-24,1.0
4,M,Lubuskie,2021-04-24,1.0
6,M,Lubuskie,2021-04-24,5.0
7,M,Lubuskie,2021-04-24,1.0
8,M,Lubuskie,2021-04-24,1.0
6,K,Mazowieckie,2021-04-24,3.0
7,K,Mazowieckie,2021-04-24,4.0
8,K,Mazowieckie,2021-04-24,13.0
4,M,Mazowieckie,2021-04-24,1.0
5,M,Mazowieckie,2021-04-24,1.0
6,M,Mazowieckie,2021-04-24,7.0
7,M,Mazowieckie,2021-04-24,16.0
8,M,Mazowieckie,2021-04-24,5.0
6,K,Małopolskie,2021-04-24,4.0
7,K,Małopolskie,2021-04-24,6.0
8,K,Małopolskie,2021-04-24,7.0
5,M,Małopolskie,2021-04-24,1.0
6,M,Małopolskie,2021-04-24,3.0
7,M,Małopolskie,2021-04-24,5.0
8,M,Małopolskie,2021-04-24,8.0
6,K,Opolskie,2021-04-24,1.0
8,K,Opolskie,2021-04-24,4.0
6,M,Opolskie,2021-04-24,1.0
3,K,Podkarpackie,2021-04-24,1.0
5,K,Podkarpackie,2021-04-24,1.0
6,K,Podkarpackie,2021-04-24,2.0
7,K,Podkarpackie,2021-04-24,3.0
8,K,Podkarpackie,2021-04-24,8.0
5,M,Podkarpackie,2021-04-24,1.0
6,M,Podkarpackie,2021-04-24,3.0
7,M,Podkarpackie,2021-04-24,8.0
8,M,Podkarpackie,2021-04-24,4.0
7,K,Podlaskie,2021-04-24,1.0
8,K,Podlaskie,2021-04-24,4.0
4,M,Podlaskie,2021-04-24,1.0
5,M,Podlaskie,2021-04-24,2.0
6,M,Podlaskie,2021-04-24,1.0
7,M,Podlaskie,2021-04-24,2.0
4,K,Pomorskie,2021-04-24,1.0
5,K,Pomorskie,2021-04-24,1.0
6,K,Pomorskie,2021-04-24,7.0
7,K,Pomorskie,2021-04-24,4.0
8,K,Pomorskie,2021-04-24,2.0
5,M,Pomorskie,2021-04-24,1.0
6,M,Pomorskie,2021-04-24,4.0
7,M,Pomorskie,2021-04-24,4.0
8,M,Pomorskie,2021-04-24,4.0
6,K,Warmińsko-Mazurskie,2021-04-24,2.0
7,K,Warmińsko-Mazurskie,2021-04-24,1.0
8,K,Warmińsko-Mazurskie,2021-04-24,2.0
5,M,Warmińsko-Mazurskie,2021-04-24,1.0
6,M,Warmińsko-Mazurskie,2021-04-24,2.0
7,M,Warmińsko-Mazurskie,2021-04-24,3.0
8,M,Warmińsko-Mazurskie,2021-04-24,4.0
4,K,Wielkopolskie,2021-04-24,1.0
6,K,Wielkopolskie,2021-04-24,5.0
7,K,Wielkopolskie,2021-04-24,5.0
8,K,Wielkopolskie,2021-04-24,9.0
4,M,Wielkopolskie,2021-04-24,1.0
6,M,Wielkopolskie,2021-04-24,9.0
7,M,Wielkopolskie,2021-04-24,9.0
8,M,Wielkopolskie,2021-04-24,6.0
6,K,Zachodniopomorskie,2021-04-24,4.0
7,K,Zachodniopomorskie,2021-04-24,1.0
8,K,Zachodniopomorskie,2021-04-24,3.0
4,M,Zachodniopomorskie,2021-04-24,1.0
6,M,Zachodniopomorskie,2021-04-24,8.0
7,M,Zachodniopomorskie,2021-04-24,6.0
8,M,Zachodniopomorskie,2021-04-24,3.0
6,K,Łódzkie,2021-04-24,3.0
7,K,Łódzkie,2021-04-24,4.0
8,K,Łódzkie,2021-04-24,10.0
4,M,Łódzkie,2021-04-24,1.0
6,M,Łódzkie,2021-04-24,5.0
7,M,Łódzkie,2021-04-24,2.0
8,M,Łódzkie,2021-04-24,6.0
4,K,Śląskie,2021-04-24,2.0
5,K,Śląskie,2021-04-24,4.0
6,K,Śląskie,2021-04-24,9.0
7,K,Śląskie,2021-04-24,16.0
8,K,Śląskie,2021-04-24,17.0
4,M,Śląskie,2021-04-24,5.0
5,M,Śląskie,2021-04-24,5.0
6,M,Śląskie,2021-04-24,35.0
7,M,Śląskie,2021-04-24,27.0
8,M,Śląskie,2021-04-24,13.0
3,K,Świętokrzyskie,2021-04-24,1.0
6,K,Świętokrzyskie,2021-04-24,1.0
7,K,Świętokrzyskie,2021-04-24,1.0
8,K,Świętokrzyskie,2021-04-24,1.0
4,M,Świętokrzyskie,2021-04-24,1.0
6,M,Świętokrzyskie,2021-04-24,1.0
8,M,Świętokrzyskie,2021-04-24,1.0
5,K,Dolnośląskie,2021-04-25,1.0
6,K,Dolnośląskie,2021-04-25,1.0
7,K,Dolnośląskie,2021-04-25,1.0
8,K,Dolnośląskie,2021-04-25,1.0
6,M,Dolnośląskie,2021-04-25,5.0
7,M,Dolnośląskie,2021-04-25,2.0
8,M,Dolnośląskie,2021-04-25,1.0
8,K,Kujawsko-Pomorskie,2021-04-25,1.0
6,M,Lubelskie,2021-04-25,1.0
7,K,Lubuskie,2021-04-25,1.0
8,K,Lubuskie,2021-04-25,1.0
7,M,Lubuskie,2021-04-25,1.0
3,K,Mazowieckie,2021-04-25,1.0
4,K,Mazowieckie,2021-04-25,2.0
6,K,Mazowieckie,2021-04-25,1.0
7,K,Mazowieckie,2021-04-25,5.0
8,K,Mazowieckie,2021-04-25,7.0
2,M,Mazowieckie,2021-04-25,1.0
6,M,Mazowieckie,2021-04-25,5.0
7,M,Mazowieckie,2021-04-25,8.0
8,M,Mazowieckie,2021-04-25,3.0
7,K,Małopolskie,2021-04-25,2.0
8,M,Małopolskie,2021-04-25,2.0
4,K,Opolskie,2021-04-25,1.0
8,K,Opolskie,2021-04-25,1.0
6,M,Opolskie,2021-04-25,1.0
4,K,Podkarpackie,2021-04-25,1.0
7,K,Podkarpackie,2021-04-25,2.0
8,K,Podkarpackie,2021-04-25,1.0
1,M,Podkarpackie,2021-04-25,1.0
4,M,Podkarpackie,2021-04-25,1.0
5,M,Podkarpackie,2021-04-25,1.0
6,M,Podkarpackie,2021-04-25,4.0
7,M,Podkarpackie,2021-04-25,5.0
8,M,Podkarpackie,2021-04-25,3.0
6,K,Podlaskie,2021-04-25,1.0
7,K,Podlaskie,2021-04-25,1.0
8,K,Podlaskie,2021-04-25,3.0
5,M,Podlaskie,2021-04-25,1.0
6,M,Podlaskie,2021-04-25,2.0
7,M,Podlaskie,2021-04-25,1.0
8,M,Podlaskie,2021-04-25,1.0
6,K,Pomorskie,2021-04-25,1.0
8,K,Pomorskie,2021-04-25,1.0
7,M,Pomorskie,2021-04-25,1.0
4,K,Wielkopolskie,2021-04-25,1.0
6,K,Wielkopolskie,2021-04-25,2.0
7,K,Wielkopolskie,2021-04-25,3.0
8,K,Wielkopolskie,2021-04-25,7.0
4,M,Wielkopolskie,2021-04-25,2.0
5,M,Wielkopolskie,2021-04-25,3.0
6,M,Wielkopolskie,2021-04-25,8.0
7,M,Wielkopolskie,2021-04-25,8.0
8,M,Wielkopolskie,2021-04-25,2.0
6,K,Zachodniopomorskie,2021-04-25,3.0
7,K,Zachodniopomorskie,2021-04-25,1.0
8,K,Zachodniopomorskie,2021-04-25,2.0
6,M,Zachodniopomorskie,2021-04-25,6.0
7,M,Zachodniopomorskie,2021-04-25,4.0
8,M,Zachodniopomorskie,2021-04-25,3.0
6,K,Łódzkie,2021-04-25,1.0
7,K,Łódzkie,2021-04-25,4.0
8,K,Łódzkie,2021-04-25,6.0
6,M,Łódzkie,2021-04-25,2.0
7,M,Łódzkie,2021-04-25,2.0
8,M,Łódzkie,2021-04-25,4.0
6,K,Śląskie,2021-04-25,3.0
7,K,Śląskie,2021-04-25,3.0
8,K,Śląskie,2021-04-25,2.0
5,M,Śląskie,2021-04-25,1.0
6,M,Śląskie,2021-04-25,5.0
7,M,Śląskie,2021-04-25,9.0
8,M,Śląskie,2021-04-25,4.0
8,K,Świętokrzyskie,2021-04-25,2.0
6,M,Świętokrzyskie,2021-04-25,1.0
4,K,Dolnośląskie,2021-04-26,1.0
7,K,Dolnośląskie,2021-04-26,2.0
8,K,Dolnośląskie,2021-04-26,1.0
6,K,Kujawsko-Pomorskie,2021-04-26,3.0
6,M,Kujawsko-Pomorskie,2021-04-26,2.0
5,K,Małopolskie,2021-04-26,1.0
7,K,Małopolskie,2021-04-26,1.0
8,K,Małopolskie,2021-04-26,1.0
5,M,Małopolskie,2021-04-26,1.0
7,M,Małopolskie,2021-04-26,1.0
8,M,Małopolskie,2021-04-26,1.0
5,M,Opolskie,2021-04-26,1.0
8,K,Podkarpackie,2021-04-26,1.0
6,M,Wielkopolskie,2021-04-26,1.0
8,M,Wielkopolskie,2021-04-26,3.0
6,M,Łódzkie,2021-04-26,1.0
6,K,Dolnośląskie,2021-04-27,3.0
7,K,Dolnośląskie,2021-04-27,3.0
8,K,Dolnośląskie,2021-04-27,6.0
5,M,Dolnośląskie,2021-04-27,2.0
6,M,Dolnośląskie,2021-04-27,6.0
7,M,Dolnośląskie,2021-04-27,8.0
8,M,Dolnośląskie,2021-04-27,5.0
4,K,Kujawsko-Pomorskie,2021-04-27,1.0
6,K,Kujawsko-Pomorskie,2021-04-27,2.0
7,K,Kujawsko-Pomorskie,2021-04-27,4.0
8,K,Kujawsko-Pomorskie,2021-04-27,10.0
3,M,Kujawsko-Pomorskie,2021-04-27,2.0
5,M,Kujawsko-Pomorskie,2021-04-27,2.0
6,M,Kujawsko-Pomorskie,2021-04-27,5.0
7,M,Kujawsko-Pomorskie,2021-04-27,10.0
8,M,Kujawsko-Pomorskie,2021-04-27,5.0
3,K,Lubelskie,2021-04-27,1.0
4,K,Lubelskie,2021-04-27,1.0
5,K,Lubelskie,2021-04-27,1.0
6,K,Lubelskie,2021-04-27,1.0
7,K,Lubelskie,2021-04-27,5.0
8,K,Lubelskie,2021-04-27,3.0
3,M,Lubelskie,2021-04-27,1.0
4,M,Lubelskie,2021-04-27,1.0
6,M,Lubelskie,2021-04-27,3.0
7,M,Lubelskie,2021-04-27,5.0
8,M,Lubelskie,2021-04-27,5.0
6,K,Lubuskie,2021-04-27,1.0
7,K,Lubuskie,2021-04-27,1.0
8,K,Lubuskie,2021-04-27,3.0
6,M,Lubuskie,2021-04-27,1.0
7,M,Lubuskie,2021-04-27,1.0
6,K,Mazowieckie,2021-04-27,3.0
7,K,Mazowieckie,2021-04-27,6.0
8,K,Mazowieckie,2021-04-27,6.0
4,M,Mazowieckie,2021-04-27,1.0
5,M,Mazowieckie,2021-04-27,1.0
6,M,Mazowieckie,2021-04-27,5.0
7,M,Mazowieckie,2021-04-27,6.0
8,M,Mazowieckie,2021-04-27,6.0
4,K,Małopolskie,2021-04-27,1.0
6,K,Małopolskie,2021-04-27,3.0
7,K,Małopolskie,2021-04-27,7.0
8,K,Małopolskie,2021-04-27,19.0
5,M,Małopolskie,2021-04-27,8.0
6,M,Małopolskie,2021-04-27,5.0
7,M,Małopolskie,2021-04-27,8.0
8,M,Małopolskie,2021-04-27,10.0
6,K,Opolskie,2021-04-27,2.0
7,K,Opolskie,2021-04-27,1.0
8,K,Opolskie,2021-04-27,5.0
7,M,Opolskie,2021-04-27,1.0
8,M,Opolskie,2021-04-27,1.0
6,b.d.,Opolskie,2021-04-27,1.0
5,K,Podkarpackie,2021-04-27,1.0
6,K,Podkarpackie,2021-04-27,5.0
7,K,Podkarpackie,2021-04-27,4.0
8,K,Podkarpackie,2021-04-27,3.0
3,M,Podkarpackie,2021-04-27,1.0
5,M,Podkarpackie,2021-04-27,1.0
6,M,Podkarpackie,2021-04-27,8.0
7,M,Podkarpackie,2021-04-27,4.0
8,M,Podkarpackie,2021-04-27,8.0
5,K,Podlaskie,2021-04-27,1.0
7,K,Podlaskie,2021-04-27,3.0
8,K,Podlaskie,2021-04-27,4.0
5,M,Podlaskie,2021-04-27,1.0
6,M,Podlaskie,2021-04-27,2.0
7,M,Podlaskie,2021-04-27,1.0
5,K,Pomorskie,2021-04-27,2.0
7,K,Pomorskie,2021-04-27,5.0
8,K,Pomorskie,2021-04-27,4.0
5,M,Pomorskie,2021-04-27,2.0
6,M,Pomorskie,2021-04-27,2.0
7,M,Pomorskie,2021-04-27,2.0
8,M,Pomorskie,2021-04-27,3.0
5,K,Warmińsko-Mazurskie,2021-04-27,1.0
6,K,Warmińsko-Mazurskie,2021-04-27,1.0
7,K,Warmińsko-Mazurskie,2021-04-27,2.0
8,K,Warmińsko-Mazurskie,2021-04-27,6.0
4,M,Warmińsko-Mazurskie,2021-04-27,1.0
6,M,Warmińsko-Mazurskie,2021-04-27,1.0
8,M,Warmińsko-Mazurskie,2021-04-27,2.0
6,K,Wielkopolskie,2021-04-27,2.0
7,K,Wielkopolskie,2021-04-27,2.0
8,K,Wielkopolskie,2021-04-27,5.0
5,M,Wielkopolskie,2021-04-27,1.0
6,M,Wielkopolskie,2021-04-27,1.0
7,M,Wielkopolskie,2021-04-27,2.0
8,M,Wielkopolskie,2021-04-27,2.0
6,K,Zachodniopomorskie,2021-04-27,3.0
7,K,Zachodniopomorskie,2021-04-27,1.0
8,K,Zachodniopomorskie,2021-04-27,2.0
4,M,Zachodniopomorskie,2021-04-27,2.0
6,M,Zachodniopomorskie,2021-04-27,1.0
7,M,Zachodniopomorskie,2021-04-27,1.0
8,M,Zachodniopomorskie,2021-04-27,5.0
4,K,Łódzkie,2021-04-27,1.0
6,K,Łódzkie,2021-04-27,2.0
7,K,Łódzkie,2021-04-27,5.0
8,K,Łódzkie,2021-04-27,8.0
3,M,Łódzkie,2021-04-27,1.0
6,M,Łódzkie,2021-04-27,6.0
7,M,Łódzkie,2021-04-27,4.0
8,M,Łódzkie,2021-04-27,2.0
5,K,Śląskie,2021-04-27,4.0
6,K,Śląskie,2021-04-27,1.0
7,K,Śląskie,2021-04-27,9.0
8,K,Śląskie,2021-04-27,10.0
4,M,Śląskie,2021-04-27,2.0
5,M,Śląskie,2021-04-27,3.0
6,M,Śląskie,2021-04-27,16.0
7,M,Śląskie,2021-04-27,19.0
8,M,Śląskie,2021-04-27,12.0
7,K,Świętokrzyskie,2021-04-27,1.0
8,K,Świętokrzyskie,2021-04-27,6.0
2,M,Świętokrzyskie,2021-04-27,1.0
5,M,Świętokrzyskie,2021-04-27,2.0
6,M,Świętokrzyskie,2021-04-27,6.0
7,M,Świętokrzyskie,2021-04-27,7.0
8,M,Świętokrzyskie,2021-04-27,6.0
2,K,Dolnośląskie,2021-04-28,1.0
6,K,Dolnośląskie,2021-04-28,5.0
7,K,Dolnośląskie,2021-04-28,7.0
8,K,Dolnośląskie,2021-04-28,7.0
4,M,Dolnośląskie,2021-04-28,2.0
5,M,Dolnośląskie,2021-04-28,5.0
6,M,Dolnośląskie,2021-04-28,11.0
7,M,Dolnośląskie,2021-04-28,10.0
8,M,Dolnośląskie,2021-04-28,12.0
4,K,Kujawsko-Pomorskie,2021-04-28,1.0
6,K,Kujawsko-Pomorskie,2021-04-28,4.0
7,K,Kujawsko-Pomorskie,2021-04-28,6.0
8,K,Kujawsko-Pomorskie,2021-04-28,8.0
5,M,Kujawsko-Pomorskie,2021-04-28,1.0
6,M,Kujawsko-Pomorskie,2021-04-28,5.0
7,M,Kujawsko-Pomorskie,2021-04-28,6.0
8,M,Kujawsko-Pomorskie,2021-04-28,1.0
6,K,Lubelskie,2021-04-28,1.0
7,K,Lubelskie,2021-04-28,3.0
8,K,Lubelskie,2021-04-28,4.0
5,M,Lubelskie,2021-04-28,1.0
6,M,Lubelskie,2021-04-28,3.0
7,M,Lubelskie,2021-04-28,4.0
8,M,Lubelskie,2021-04-28,2.0
7,K,Lubuskie,2021-04-28,1.0
8,K,Lubuskie,2021-04-28,1.0
6,M,Lubuskie,2021-04-28,5.0
7,M,Lubuskie,2021-04-28,1.0
8,M,Lubuskie,2021-04-28,1.0
5,K,Mazowieckie,2021-04-28,2.0
6,K,Mazowieckie,2021-04-28,11.0
7,K,Mazowieckie,2021-04-28,8.0
8,K,Mazowieckie,2021-04-28,20.0
3,M,Mazowieckie,2021-04-28,2.0
4,M,Mazowieckie,2021-04-28,2.0
5,M,Mazowieckie,2021-04-28,5.0
6,M,Mazowieckie,2021-04-28,11.0
7,M,Mazowieckie,2021-04-28,9.0
8,M,Mazowieckie,2021-04-28,1.0
6,b.d.,Mazowieckie,2021-04-28,1.0
4,K,Małopolskie,2021-04-28,2.0
5,K,Małopolskie,2021-04-28,4.0
6,K,Małopolskie,2021-04-28,5.0
7,K,Małopolskie,2021-04-28,9.0
8,K,Małopolskie,2021-04-28,15.0
3,M,Małopolskie,2021-04-28,1.0
4,M,Małopolskie,2021-04-28,2.0
5,M,Małopolskie,2021-04-28,2.0
6,M,Małopolskie,2021-04-28,6.0
7,M,Małopolskie,2021-04-28,10.0
8,M,Małopolskie,2021-04-28,10.0
5,K,Opolskie,2021-04-28,1.0
6,K,Opolskie,2021-04-28,1.0
7,K,Opolskie,2021-04-28,1.0
8,K,Opolskie,2021-04-28,2.0
4,M,Opolskie,2021-04-28,1.0
5,M,Opolskie,2021-04-28,1.0
6,M,Opolskie,2021-04-28,1.0
7,M,Opolskie,2021-04-28,3.0
8,M,Opolskie,2021-04-28,2.0
6,K,Podkarpackie,2021-04-28,6.0
7,K,Podkarpackie,2021-04-28,5.0
8,K,Podkarpackie,2021-04-28,4.0
5,M,Podkarpackie,2021-04-28,4.0
6,M,Podkarpackie,2021-04-28,8.0
7,M,Podkarpackie,2021-04-28,5.0
8,M,Podkarpackie,2021-04-28,8.0
3,K,Podlaskie,2021-04-28,1.0
7,K,Podlaskie,2021-04-28,1.0
8,K,Podlaskie,2021-04-28,4.0
3,M,Podlaskie,2021-04-28,1.0
5,M,Podlaskie,2021-04-28,1.0
6,M,Podlaskie,2021-04-28,5.0
8,M,Podlaskie,2021-04-28,4.0
7,K,Pomorskie,2021-04-28,2.0
8,K,Pomorskie,2021-04-28,6.0
3,M,Pomorskie,2021-04-28,1.0
5,M,Pomorskie,2021-04-28,2.0
6,M,Pomorskie,2021-04-28,6.0
7,M,Pomorskie,2021-04-28,6.0
8,M,Pomorskie,2021-04-28,4.0
6,K,Warmińsko-Mazurskie,2021-04-28,2.0
7,K,Warmińsko-Mazurskie,2021-04-28,2.0
8,K,Warmińsko-Mazurskie,2021-04-28,1.0
5,M,Warmińsko-Mazurskie,2021-04-28,1.0
6,M,Warmińsko-Mazurskie,2021-04-28,3.0
7,M,Warmińsko-Mazurskie,2021-04-28,1.0
8,M,Warmińsko-Mazurskie,2021-04-28,1.0
6,K,Wielkopolskie,2021-04-28,5.0
7,K,Wielkopolskie,2021-04-28,7.0
8,K,Wielkopolskie,2021-04-28,7.0
4,M,Wielkopolskie,2021-04-28,1.0
5,M,Wielkopolskie,2021-04-28,2.0
6,M,Wielkopolskie,2021-04-28,5.0
7,M,Wielkopolskie,2021-04-28,7.0
8,M,Wielkopolskie,2021-04-28,8.0
3,b.d.,Wielkopolskie,2021-04-28,1.0
5,K,Zachodniopomorskie,2021-04-28,1.0
6,K,Zachodniopomorskie,2021-04-28,1.0
8,K,Zachodniopomorskie,2021-04-28,2.0
