date,location,hosp_patients,total_beds,icu_patients,total_resp,used_beds,used_resp
2021-06-07,polska,2978.6,14893,419,1569,20.0,26.7
2021-06-07,pomorskie,105.12799999999999,773,15,88,13.6,17.0
2021-06-07,warmińsko-mazurskie,146.97,639,26,60,23.0,43.3
2021-06-07,wielkopolskie,248.2,1241,26,145,20.0,17.9
2021-06-07,zachodniopomorskie,159.06000000000003,660,22,71,24.1,31.0
2021-06-07,łódzkie,350.16799999999995,1924,56,255,18.2,22.0
2021-06-07,śląskie,337.51199999999994,2058,35,160,16.4,21.9
2021-06-07,świętokrzyskie,107.09199999999998,653,24,44,16.4,54.5
2021-06-08,dolnośląskie,176.988,686,31,66,25.8,47.0
2021-06-08,kujawsko-pomorskie,240.30599999999998,662,34,56,36.3,60.7
2021-06-08,lubelskie,157.295,815,19,77,19.3,24.7
2021-06-08,lubuskie,59.684,694,6,119,8.6,5.0
2021-06-08,mazowieckie,284.648,1288,47,132,22.1,35.6
2021-06-08,małopolskie,224.459,1163,32,97,19.3,33.0
2021-06-08,opolskie,73.153,383,12,50,19.1,24.0
2021-06-08,podkarpackie,87.84,480,6,59,18.3,10.2
2021-06-08,podlaskie,101.265,645,11,58,15.7,19.0
2021-06-08,polska,2754.2969999999996,14573,390,1509,18.9,25.8
2021-06-08,pomorskie,94.83300000000001,771,15,79,12.3,19.0
2021-06-08,warmińsko-mazurskie,154.03699999999998,533,28,56,28.9,50.0
2021-06-08,wielkopolskie,206.00600000000003,1241,21,145,16.6,14.5
2021-06-08,zachodniopomorskie,152.05599999999998,664,23,71,22.9,32.4
2021-06-08,łódzkie,332.85200000000003,1924,56,255,17.3,22.0
2021-06-08,śląskie,303.544,1997,31,149,15.2,20.8
2021-06-08,świętokrzyskie,100.947,627,18,40,16.1,45.0
2021-06-09,dolnośląskie,172.872,686,37,68,25.2,54.4
2021-06-09,kujawsko-pomorskie,244.278,662,27,56,36.9,48.2
2021-06-09,lubelskie,142.625,815,16,77,17.5,20.8
2021-06-09,lubuskie,54.132,694,6,119,7.8,5.0
2021-06-09,mazowieckie,263.744,1268,42,130,20.8,32.3
2021-06-09,małopolskie,215.155,1163,30,97,18.5,30.9
2021-06-09,opolskie,58.982,383,10,50,15.4,20.0
2021-06-09,podkarpackie,84.18,460,7,58,18.3,12.1
2021-06-09,podlaskie,96.105,645,11,58,14.9,19.0
2021-06-09,polska,2564.73,14490,370,1502,17.7,24.6
2021-06-09,pomorskie,85.089,753,14,79,11.3,17.7
2021-06-09,warmińsko-mazurskie,154.03699999999998,533,28,56,28.9,50.0
2021-06-09,wielkopolskie,177.463,1241,21,145,14.3,14.5
2021-06-09,zachodniopomorskie,137.13,653,22,65,21.0,33.8
2021-06-09,łódzkie,311.688,1924,55,255,16.2,21.6
2021-06-09,śląskie,263.606,1982,29,149,13.3,19.5
2021-06-09,świętokrzyskie,97.96799999999999,628,15,40,15.6,37.5
2021-06-10,dolnośląskie,164.16,684,36,68,24.0,52.9
2021-06-10,kujawsko-pomorskie,219.122,662,24,56,33.1,42.9
2021-06-10,lubelskie,140.18,815,13,77,17.2,16.9
2021-06-10,lubuskie,47.783,673,6,119,7.1,5.0
2021-06-10,mazowieckie,248.27200000000002,1052,41,88,23.6,46.6
2021-06-10,małopolskie,197.71,1163,28,97,17.0,28.9
2021-06-10,opolskie,58.982,383,10,50,15.4,20.0
2021-06-10,podkarpackie,80.08000000000001,455,8,58,17.6,13.8
2021-06-10,podlaskie,91.296,634,11,55,14.4,20.0
2021-06-10,polska,2393.3779999999997,14162,350,1450,16.9,24.1
2021-06-10,pomorskie,74.841,741,11,71,10.1,15.5
2021-06-10,warmińsko-mazurskie,131.192,529,29,56,24.8,51.8
2021-06-10,wielkopolskie,171.25799999999998,1241,24,145,13.8,16.6
2021-06-10,zachodniopomorskie,125.0,625,21,65,20.0,32.3
2021-06-10,łódzkie,298.22,1924,44,258,15.5,17.1
2021-06-10,śląskie,262.50600000000003,1959,29,147,13.4,19.7
2021-06-10,świętokrzyskie,85.836,622,15,40,13.8,37.5
2021-06-11,dolnośląskie,146.286,602,31,66,24.3,47.0
2021-06-11,kujawsko-pomorskie,81.792,639,10,50,12.8,20.0
2021-06-11,lubelskie,137.73499999999999,815,11,77,16.9,14.3
2021-06-11,lubuskie,46.13,659,6,119,7.0,5.0
2021-06-11,mazowieckie,239.25799999999998,1054,35,90,22.7,38.9
2021-06-11,małopolskie,188.892,1166,25,97,16.2,25.8
2021-06-11,opolskie,47.001999999999995,331,10,36,14.2,27.8
2021-06-11,podkarpackie,72.186,454,8,58,15.9,13.8
2021-06-11,podlaskie,82.81200000000001,618,11,53,13.4,20.8
2021-06-11,polska,2145.248,13664,319,1402,15.7,22.8
2021-06-11,pomorskie,74.1,741,11,71,10.0,15.5
2021-06-11,warmińsko-mazurskie,131.192,529,29,56,24.8,51.8
2021-06-11,wielkopolskie,171.25799999999998,1241,24,145,13.8,16.6
2021-06-11,zachodniopomorskie,133.125,625,27,65,21.3,41.5
2021-06-11,łódzkie,297.36,1652,43,238,18.0,18.1
2021-06-11,śląskie,208.953,1917,22,142,10.9,15.5
2021-06-11,świętokrzyskie,86.94,621,16,39,14.0,41.0
2021-06-12,dolnośląskie,149.296,602,31,67,24.8,46.3
2021-06-12,kujawsko-pomorskie,99.045,639,10,50,15.5,20.0
2021-06-12,lubelskie,132.03,815,13,77,16.2,16.9
2021-06-12,lubuskie,36.903999999999996,659,9,119,5.6,7.6
2021-06-12,mazowieckie,227.85,1050,33,88,21.7,37.5
2021-06-12,małopolskie,167.76,1165,25,96,14.4,26.0
2021-06-12,opolskie,47.001999999999995,331,10,36,14.2,27.8
2021-06-12,podkarpackie,62.06099999999999,453,7,58,13.7,12.1
2021-06-12,podlaskie,76.01400000000001,618,11,53,12.3,20.8
2021-06-12,polska,2033.999,13651,322,1402,14.9,23.0
2021-06-12,pomorskie,74.1,741,14,77,10.0,18.2
2021-06-12,warmińsko-mazurskie,131.192,529,29,56,24.8,51.8
2021-06-12,wielkopolskie,171.25799999999998,1241,24,145,13.8,16.6
2021-06-12,zachodniopomorskie,126.25,625,22,65,20.2,33.8
2021-06-12,łódzkie,247.8,1652,45,238,15.0,18.9
2021-06-12,śląskie,202.56599999999997,1911,24,138,10.6,17.4
2021-06-12,świętokrzyskie,78.74,620,15,39,12.7,38.5
2021-06-13,dolnośląskie,146.888,602,29,67,24.4,43.3
2021-06-13,kujawsko-pomorskie,90.738,639,10,50,14.2,20.0
2021-06-13,lubelskie,130.4,815,10,77,16.0,13.0
2021-06-13,lubuskie,36.245,659,8,119,5.5,6.7
2021-06-13,mazowieckie,221.13,1053,33,88,21.0,37.5
2021-06-13,małopolskie,170.93200000000002,1132,23,91,15.1,25.3
2021-06-13,opolskie,47.001999999999995,331,10,36,14.2,27.8
2021-06-13,podkarpackie,62.967,453,11,59,13.9,18.6
2021-06-13,podlaskie,79.851,619,10,54,12.9,18.5
2021-06-13,polska,2024.165,13585,309,1399,14.9,22.1
2021-06-13,pomorskie,68.19099999999999,703,10,77,9.7,13.0
2021-06-13,warmińsko-mazurskie,131.192,529,29,56,24.8,51.8
2021-06-13,wielkopolskie,171.25799999999998,1241,24,145,13.8,16.6
2021-06-13,zachodniopomorskie,123.75,625,20,65,19.8,30.8
2021-06-13,łódzkie,247.8,1652,46,238,15.0,19.3
2021-06-13,śląskie,202.56599999999997,1911,22,138,10.6,15.9
2021-06-13,świętokrzyskie,90.045,621,14,39,14.5,35.9
2021-06-14,dolnośląskie,146.888,602,29,67,24.4,43.3
2021-06-14,kujawsko-pomorskie,133.238,614,12,45,21.7,26.7
2021-06-14,lubelskie,118.07999999999998,720,7,67,16.4,10.4
2021-06-14,lubuskie,36.245,659,8,119,5.5,6.7
2021-06-14,mazowieckie,221.918,1037,32,86,21.4,37.2
2021-06-14,małopolskie,165.612,1119,22,91,14.8,24.2
2021-06-14,opolskie,42.028,266,7,28,15.8,25.0
2021-06-14,podkarpackie,66.138,453,7,58,14.6,12.1
2021-06-14,podlaskie,79.851,619,8,54,12.9,14.8
2021-06-14,polska,1984.8690000000001,12973,279,1312,15.3,21.3
2021-06-14,pomorskie,64.15799999999999,629,10,58,10.2,17.2
2021-06-14,warmińsko-mazurskie,127.2,530,23,56,24.0,41.1
2021-06-14,wielkopolskie,151.402,1241,19,123,12.2,15.4
2021-06-14,zachodniopomorskie,120.0,625,17,65,19.2,26.2
2021-06-14,łódzkie,243.505,1571,43,233,15.5,18.5
2021-06-14,śląskie,186.172,1708,22,125,10.9,17.6
2021-06-14,świętokrzyskie,77.14,580,13,37,13.3,35.1
2021-06-15,dolnośląskie,120.12,462,21,54,26.0,38.9
2021-06-15,kujawsko-pomorskie,69.046,437,7,30,15.8,23.3
2021-06-15,lubelskie,111.228,713,6,67,15.6,9.0
2021-06-15,lubuskie,33.184,544,7,108,6.1,6.5
2021-06-15,mazowieckie,209.442,1042,35,86,20.1,40.7
2021-06-15,małopolskie,143.70600000000002,1114,21,91,12.9,23.1
2021-06-15,opolskie,31.92,266,7,28,12.0,25.0
2021-06-15,podkarpackie,59.925,425,8,58,14.1,13.8
2021-06-15,podlaskie,82.795,571,8,44,14.5,18.2
2021-06-15,polska,1788.9,11926,265,1228,15.0,21.6
2021-06-15,pomorskie,62.9,629,10,58,10.0,17.2
2021-06-15,warmińsko-mazurskie,102.238,527,25,56,19.4,44.6
2021-06-15,wielkopolskie,149.49200000000002,1124,16,123,13.3,13.0
2021-06-15,zachodniopomorskie,119.77600000000001,608,20,52,19.7,38.5
2021-06-15,łódzkie,250.52700000000002,1369,45,223,18.3,20.2
2021-06-15,śląskie,166.278,1554,16,117,10.7,13.7
2021-06-15,świętokrzyskie,70.871,541,13,33,13.1,39.4
2021-06-16,dolnośląskie,122.89200000000001,462,20,54,26.6,37.0
2021-06-16,kujawsko-pomorskie,54.79600000000001,412,8,30,13.3,26.7
2021-06-16,lubelskie,107.663,713,7,67,15.1,10.4
2021-06-16,lubuskie,29.755,541,10,108,5.5,9.3
2021-06-16,mazowieckie,184.586,1037,30,84,17.8,35.7
2021-06-16,małopolskie,138.138,1001,21,87,13.8,24.1
2021-06-16,opolskie,31.122,266,9,28,11.7,32.1
2021-06-16,podkarpackie,54.825,425,5,58,12.9,8.6
2021-06-16,podlaskie,73.08800000000001,571,8,44,12.8,18.2
2021-06-16,polska,1686.096,11709,251,1218,14.4,20.6
2021-06-16,pomorskie,57.239,629,9,58,9.1,15.5
2021-06-16,warmińsko-mazurskie,102.238,527,25,56,19.4,44.6
2021-06-16,wielkopolskie,131.50799999999998,1124,12,123,11.7,9.8
2021-06-16,zachodniopomorskie,124.76199999999999,583,17,52,21.4,32.7
2021-06-16,łódzkie,250.52700000000002,1369,46,223,18.3,20.6
2021-06-16,śląskie,147.686,1507,15,113,9.8,13.3
2021-06-16,świętokrzyskie,72.086,542,9,33,13.3,27.3
2021-06-17,dolnośląskie,119.196,462,21,54,25.8,38.9
2021-06-17,kujawsko-pomorskie,56.032,412,8,30,13.6,26.7
2021-06-17,lubelskie,117.315,711,9,67,16.5,13.4
2021-06-17,lubuskie,29.755,541,10,108,5.5,9.3
2021-06-17,mazowieckie,183.34,1030,28,84,17.8,33.3
2021-06-17,małopolskie,138.04,986,21,87,14.0,24.1
2021-06-17,opolskie,31.122,266,9,28,11.7,32.1
2021-06-17,podkarpackie,50.15,425,5,58,11.8,8.6
2021-06-17,podlaskie,59.955,571,6,44,10.5,13.6
2021-06-17,polska,1646.4569999999999,11677,245,1218,14.1,20.1
2021-06-17,pomorskie,60.14,620,9,58,9.7,15.5
2021-06-17,warmińsko-mazurskie,102.238,527,25,56,19.4,44.6
2021-06-17,wielkopolskie,124.764,1124,16,123,11.1,13.0
2021-06-17,zachodniopomorskie,124.76199999999999,583,18,52,21.4,34.6
2021-06-17,łódzkie,257.56,1370,44,223,18.8,19.7
2021-06-17,śląskie,134.12300000000002,1507,12,113,8.9,10.6
2021-06-17,świętokrzyskie,62.872,542,4,33,11.6,12.1
2021-06-18,dolnośląskie,112.86,418,18,39,27.0,46.2
2021-06-18,kujawsko-pomorskie,53.972,412,8,30,13.1,26.7
2021-06-18,lubelskie,93.85199999999999,711,9,67,13.2,13.4
2021-06-18,lubuskie,28.028000000000002,539,5,108,5.2,4.6
2021-06-18,mazowieckie,172.01,1030,27,84,16.7,32.1
2021-06-18,małopolskie,125.76,960,20,87,13.1,23.0
2021-06-18,opolskie,31.087999999999997,268,8,28,11.6,28.6
2021-06-18,podkarpackie,48.138000000000005,426,5,58,11.3,8.6
2021-06-18,podlaskie,58.14,570,5,43,10.2,11.6
2021-06-18,polska,1556.0080000000003,11612,236,1199,13.4,19.7
2021-06-18,pomorskie,57.239,629,9,58,9.1,15.5
2021-06-18,warmińsko-mazurskie,102.238,527,25,56,19.4,44.6
2021-06-18,wielkopolskie,117.705,1121,13,120,10.5,10.8
2021-06-18,zachodniopomorskie,110.18699999999998,583,18,52,18.9,34.6
2021-06-18,łódzkie,260.49,1371,44,223,19.0,19.7
2021-06-18,śląskie,123.574,1507,11,113,8.2,9.7
2021-06-18,świętokrzyskie,61.02,540,11,33,11.3,33.3
2021-06-19,dolnośląskie,111.18800000000002,418,18,39,26.6,46.2
2021-06-19,kujawsko-pomorskie,56.856,412,8,30,13.8,26.7
2021-06-19,lubelskie,100.251,711,9,67,14.1,13.4
2021-06-19,lubuskie,30.183999999999997,539,5,108,5.6,4.6
2021-06-19,mazowieckie,167.89,1030,28,84,16.3,33.3
2021-06-19,małopolskie,117.12,960,17,87,12.2,19.5
2021-06-19,opolskie,31.087999999999997,268,8,28,11.6,28.6
2021-06-19,podkarpackie,41.1,411,7,58,10.0,12.1
2021-06-19,podlaskie,42.75,570,4,43,7.5,9.3
2021-06-19,polska,1505.4,11580,239,1198,13.0,19.9
2021-06-19,pomorskie,57.239,629,9,58,9.1,15.5
2021-06-19,warmińsko-mazurskie,102.238,527,25,56,19.4,44.6
2021-06-19,wielkopolskie,109.858,1121,15,120,9.8,12.5
2021-06-19,zachodniopomorskie,85.2,568,18,52,15.0,34.6
2021-06-19,łódzkie,260.49,1371,44,223,19.0,19.7
2021-06-19,śląskie,123.574,1507,11,112,8.2,9.8
2021-06-19,świętokrzyskie,68.864,538,13,33,12.8,39.4
2021-06-20,dolnośląskie,114.11399999999999,418,18,39,27.3,46.2
2021-06-20,kujawsko-pomorskie,53.148,412,6,30,12.9,20.0
2021-06-20,lubelskie,100.251,711,9,67,14.1,13.4
2021-06-20,lubuskie,28.028000000000002,539,5,108,5.2,4.6
2021-06-20,mazowieckie,173.04,1030,28,84,16.8,33.3
2021-06-20,małopolskie,113.28,960,17,87,11.8,19.5
2021-06-20,opolskie,31.087999999999997,268,8,28,11.6,28.6
2021-06-20,podkarpackie,41.82,410,7,58,10.2,12.1
2021-06-20,podlaskie,46.74,570,5,43,8.2,11.6
2021-06-20,polska,1486.9830000000002,11527,240,1197,12.9,20.1
2021-06-20,pomorskie,54.72299999999999,629,12,58,8.7,20.7
2021-06-20,warmińsko-mazurskie,102.238,527,25,56,19.4,44.6
2021-06-20,wielkopolskie,108.737,1121,15,120,9.7,12.5
2021-06-20,zachodniopomorskie,89.176,568,20,52,15.7,38.5
2021-06-20,łódzkie,243.68200000000002,1369,44,223,17.8,19.7
2021-06-20,śląskie,125.30199999999999,1457,11,111,8.6,9.9
2021-06-20,świętokrzyskie,64.02199999999999,538,10,33,11.9,30.3
2021-06-21,dolnośląskie,114.11399999999999,418,18,39,27.3,46.2
2021-06-21,kujawsko-pomorskie,49.028,412,8,30,11.9,26.7
2021-06-21,lubelskie,93.15,675,9,65,13.8,13.8
2021-06-21,lubuskie,24.793999999999997,539,5,108,4.6,4.6
2021-06-21,mazowieckie,176.30100000000002,1031,26,84,17.1,31.0
2021-06-21,małopolskie,113.28399999999999,892,17,78,12.7,21.8
2021-06-21,opolskie,27.971999999999998,222,8,16,12.6,50.0
2021-06-21,podkarpackie,36.9,410,7,58,9.0,12.1
2021-06-21,podlaskie,46.001999999999995,561,4,43,8.2,9.3
2021-06-21,polska,1369.208,11042,224,1136,12.4,19.7
2021-06-21,pomorskie,51.071999999999996,608,7,52,8.4,13.5
2021-06-21,warmińsko-mazurskie,75.072,391,26,52,19.2,50.0
2021-06-21,wielkopolskie,103.13199999999999,1121,15,112,9.2,13.4
2021-06-21,zachodniopomorskie,75.744,526,14,45,14.4,31.1
2021-06-21,łódzkie,198.4,1240,43,210,16.0,20.5
2021-06-21,śląskie,125.30199999999999,1457,9,111,8.6,8.1
2021-06-21,świętokrzyskie,54.977999999999994,539,8,33,10.2,24.2
2021-06-22,dolnośląskie,101.99199999999999,418,17,39,24.4,43.6
2021-06-22,kujawsko-pomorskie,46.948,388,8,28,12.1,28.6
2021-06-22,lubelskie,81.675,675,6,65,12.1,9.2
2021-06-22,lubuskie,22.098999999999997,539,5,108,4.1,4.6
2021-06-22,mazowieckie,167.727,1029,23,84,16.3,27.4
2021-06-22,małopolskie,100.15199999999999,856,16,74,11.7,21.6
2021-06-22,opolskie,27.971999999999998,222,8,16,12.6,50.0
2021-06-22,podkarpackie,43.05,410,7,58,10.5,12.1
2021-06-22,podlaskie,43.196999999999996,561,4,43,7.7,9.3
2021-06-22,polska,1307.64,10897,208,1120,12.0,18.6
2021-06-22,pomorskie,43.776,608,7,42,7.2,16.7
2021-06-22,warmińsko-mazurskie,71.944,391,25,52,18.4,48.1
2021-06-22,wielkopolskie,104.25300000000001,1121,11,112,9.3,9.8
2021-06-22,zachodniopomorskie,75.218,526,13,45,14.3,28.9
2021-06-22,łódzkie,198.4,1240,40,210,16.0,19.0
2021-06-22,śląskie,119.62499999999999,1375,11,111,8.7,9.9
2021-06-22,świętokrzyskie,58.104000000000006,538,7,33,10.8,21.2
2021-06-23,dolnośląskie,97.9,356,15,36,27.5,41.7
2021-06-23,kujawsko-pomorskie,46.948,388,8,28,12.1,28.6
2021-06-23,lubelskie,80.325,675,6,65,11.9,9.2
2021-06-23,lubuskie,22.098999999999997,539,5,108,4.1,4.6
2021-06-23,mazowieckie,150.234,1029,20,84,14.6,23.8
2021-06-23,małopolskie,89.88,856,15,74,10.5,20.3
2021-06-23,opolskie,27.971999999999998,222,8,16,12.6,50.0
2021-06-23,podkarpackie,38.95,410,6,58,9.5,10.3
2021-06-23,podlaskie,48.918,526,4,43,9.3,9.3
2021-06-23,polska,1219.1570000000002,10789,201,1107,11.3,18.2
2021-06-23,pomorskie,41.262,598,7,32,6.9,21.9
2021-06-23,warmińsko-mazurskie,71.944,391,25,52,18.4,48.1
2021-06-23,wielkopolskie,98.64800000000001,1121,12,112,8.8,10.7
2021-06-23,zachodniopomorskie,73.114,526,13,45,13.9,28.9
2021-06-23,łódzkie,162.44,1240,41,210,13.1,19.5
2021-06-23,śląskie,115.5,1375,10,111,8.4,9.0
2021-06-23,świętokrzyskie,53.163000000000004,537,6,33,9.9,18.2
2021-06-24,dolnośląskie,95.875,325,15,31,29.5,48.4
2021-06-24,kujawsko-pomorskie,32.942,362,6,28,9.1,21.4
2021-06-24,lubelskie,74.925,675,5,65,11.1,7.7
2021-06-24,lubuskie,21.021,539,5,108,3.9,4.6
2021-06-24,mazowieckie,153.82399999999998,1012,18,80,15.2,22.5
2021-06-24,małopolskie,80.18,844,13,71,9.5,18.3
2021-06-24,opolskie,27.971999999999998,222,8,16,12.6,50.0
2021-06-24,podkarpackie,34.85,410,6,58,8.5,10.3
2021-06-24,podlaskie,47.86599999999999,526,4,43,9.1,9.3
2021-06-24,polska,1155.7269999999999,10603,186,1095,10.9,17.0
2021-06-24,pomorskie,40.066,598,7,32,6.7,21.9
2021-06-24,warmińsko-mazurskie,66.861,391,24,52,17.1,46.2
2021-06-24,wielkopolskie,94.95300000000002,1021,11,112,9.3,9.8
2021-06-24,zachodniopomorskie,63.12,526,10,45,12.0,22.2
2021-06-24,łódzkie,162.571,1241,41,210,13.1,19.5
2021-06-24,śląskie,108.625,1375,9,111,7.9,8.1
2021-06-24,świętokrzyskie,55.208,536,4,33,10.3,12.1
2021-06-25,dolnośląskie,90.025,325,16,31,27.7,51.6
2021-06-25,kujawsko-pomorskie,31.923999999999996,347,5,26,9.2,19.2
2021-06-25,lubelskie,68.85,675,4,65,10.2,6.2
2021-06-25,lubuskie,21.021,539,6,108,3.9,5.6
2021-06-25,mazowieckie,146.595,1011,14,80,14.5,17.5
2021-06-25,małopolskie,71.74,844,11,71,8.5,15.5
2021-06-25,opolskie,23.088,222,7,16,10.4,43.8
2021-06-25,podkarpackie,31.98,410,6,58,7.8,10.3
2021-06-25,podlaskie,47.86599999999999,526,4,43,9.1,9.3
2021-06-25,polska,1083.766,10522,171,1093,10.3,15.6
2021-06-25,pomorskie,35.282000000000004,598,6,32,5.9,18.8
2021-06-25,warmińsko-mazurskie,64.896,338,24,52,19.2,46.2
2021-06-25,wielkopolskie,91.89,1021,11,112,9.0,9.8
2021-06-25,zachodniopomorskie,57.053999999999995,514,9,45,11.1,20.0
2021-06-25,łódzkie,141.58800000000002,1242,35,210,11.4,16.7
2021-06-25,śląskie,104.5,1375,9,111,7.6,8.1
2021-06-25,świętokrzyskie,54.035,535,4,33,10.1,12.1
2021-06-26,dolnośląskie,91.975,325,18,31,28.3,58.1
2021-06-26,kujawsko-pomorskie,31.923999999999996,347,5,26,9.2,19.2
2021-06-26,lubelskie,64.8,675,4,65,9.6,6.2
2021-06-26,lubuskie,21.021,539,6,108,3.9,5.6
2021-06-26,mazowieckie,132.441,1011,15,80,13.1,18.8
2021-06-26,małopolskie,71.74,844,11,71,8.5,15.5
2021-06-26,opolskie,23.088,222,7,16,10.4,43.8
2021-06-26,podkarpackie,31.16,410,5,59,7.6,8.5
2021-06-26,podlaskie,46.81400000000001,526,4,43,8.9,9.3
2021-06-26,polska,1050.4,10504,173,1083,10.0,16.0
2021-06-26,pomorskie,35.282000000000004,598,6,32,5.9,18.8
2021-06-26,warmińsko-mazurskie,64.896,338,24,52,19.2,46.2
2021-06-26,wielkopolskie,80.659,1021,11,112,7.9,9.8
2021-06-26,zachodniopomorskie,49.85799999999999,514,9,45,9.7,20.0
2021-06-26,łódzkie,136.4,1240,35,210,11.0,16.7
2021-06-26,śląskie,97.77600000000001,1358,9,100,7.2,9.0
2021-06-26,świętokrzyskie,69.144,536,4,33,12.9,12.1
2021-06-27,dolnośląskie,88.075,325,18,31,27.1,58.1
2021-06-27,kujawsko-pomorskie,37.129,347,7,26,10.7,26.9
2021-06-27,lubelskie,62.099999999999994,675,2,65,9.2,3.1
2021-06-27,lubuskie,21.021,539,7,108,3.9,6.5
2021-06-27,mazowieckie,133.452,1011,14,80,13.2,17.5
2021-06-27,małopolskie,71.74,844,11,71,8.5,15.5
2021-06-27,opolskie,21.978,222,6,16,9.9,37.5
2021-06-27,podkarpackie,25.83,410,4,59,6.3,6.8
2021-06-27,podlaskie,46.81400000000001,526,4,43,8.9,9.3
2021-06-27,polska,1029.392,10504,164,1092,9.8,15.0
2021-06-27,pomorskie,31.096,598,4,32,5.2,12.5
2021-06-27,warmińsko-mazurskie,64.896,338,24,52,19.2,46.2
2021-06-27,wielkopolskie,78.617,1021,10,112,7.7,8.9
2021-06-27,zachodniopomorskie,49.85799999999999,514,9,45,9.7,20.0
2021-06-27,łódzkie,136.4,1240,33,210,11.0,15.7
2021-06-27,śląskie,95.06,1358,8,109,7.0,7.3
2021-06-27,świętokrzyskie,61.104000000000006,536,3,33,11.4,9.1
2021-06-28,dolnośląskie,94.9,325,21,33,29.2,63.6
2021-06-28,kujawsko-pomorskie,29.148000000000003,347,8,26,8.4,30.8
2021-06-28,lubelskie,64.8,675,5,65,9.6,7.7
2021-06-28,lubuskie,18.865,539,6,108,3.5,5.6
2021-06-28,mazowieckie,128.27,1010,15,80,12.7,18.8
2021-06-28,małopolskie,65.764,802,14,62,8.2,22.6
2021-06-28,opolskie,21.09,222,7,16,9.5,43.8
2021-06-28,podkarpackie,25.025,385,3,57,6.5,5.3
2021-06-28,podlaskie,46.81400000000001,526,4,43,8.9,9.3
2021-06-28,polska,995.712,10372,173,1071,9.6,16.2
2021-06-28,pomorskie,29.9,598,5,32,5.0,15.6
2021-06-28,warmińsko-mazurskie,64.896,338,24,52,19.2,46.2
2021-06-28,wielkopolskie,82.134,1014,9,110,8.1,8.2
2021-06-28,zachodniopomorskie,48.83,514,10,45,9.5,22.2
2021-06-28,łódzkie,126.58099999999999,1183,32,200,10.7,16.0
2021-06-28,śląskie,86.912,1358,8,109,6.4,7.3
2021-06-28,świętokrzyskie,56.815999999999995,536,2,33,10.6,6.1
2021-06-29,dolnośląskie,85.15,325,21,33,26.2,63.6
2021-06-29,kujawsko-pomorskie,29.842,347,6,26,8.6,23.1
2021-06-29,lubelskie,60.75,675,4,65,9.0,6.2
2021-06-29,lubuskie,28.028000000000002,539,6,108,5.2,5.6
2021-06-29,mazowieckie,117.16,1010,11,80,11.6,13.8
2021-06-29,małopolskie,63.358000000000004,802,12,62,7.9,19.4
2021-06-29,opolskie,21.09,222,7,16,9.5,43.8
2021-06-29,podkarpackie,20.02,385,2,57,5.2,3.5
2021-06-29,podlaskie,45.236,526,3,43,8.6,7.0
2021-06-29,polska,943.852,10372,158,1071,9.1,14.8
2021-06-29,pomorskie,25.714000000000002,598,5,32,4.3,15.6
2021-06-29,warmińsko-mazurskie,64.896,338,24,52,19.2,46.2
2021-06-29,wielkopolskie,82.134,1014,9,110,8.1,8.2
2021-06-29,zachodniopomorskie,50.886,514,9,45,9.9,20.0
2021-06-29,łódzkie,115.93400000000001,1183,31,200,9.8,15.5
2021-06-29,śląskie,81.48,1358,6,109,6.0,5.5
2021-06-29,świętokrzyskie,54.135999999999996,536,2,33,10.1,6.1
2021-06-30,dolnośląskie,75.048,318,11,31,23.6,35.5
2021-06-30,kujawsko-pomorskie,29.842,347,6,26,8.6,23.1
2021-06-30,lubelskie,56.7,675,4,65,8.4,6.2
2021-06-30,lubuskie,25.872,539,6,108,4.8,5.6
2021-06-30,mazowieckie,118.404,1012,11,80,11.7,13.8
2021-06-30,małopolskie,56.942,802,11,62,7.1,17.7
2021-06-30,opolskie,21.09,222,7,16,9.5,43.8
2021-06-30,podkarpackie,15.015,385,2,57,3.9,3.5
2021-06-30,podlaskie,41.028,526,3,43,7.8,7.0
2021-06-30,polska,863.268,10277,134,1049,8.4,12.8
2021-06-30,pomorskie,22.96,560,5,22,4.1,22.7
2021-06-30,warmińsko-mazurskie,47.895,309,13,42,15.5,31.0
2021-06-30,wielkopolskie,62.868,1014,9,110,6.2,8.2
2021-06-30,zachodniopomorskie,49.98,490,9,45,10.2,20.0
2021-06-30,łódzkie,113.664,1184,29,200,9.6,14.5
2021-06-30,śląskie,73.33200000000001,1358,6,109,5.4,5.5
2021-06-30,świętokrzyskie,50.92,536,2,33,9.5,6.1
2021-07-01,dolnośląskie,74.09400000000001,318,11,31,23.3,35.5
2021-07-01,kujawsko-pomorskie,29.842,347,6,26,8.6,23.1
2021-07-01,lubelskie,49.068000000000005,522,3,39,9.4,7.7
2021-07-01,lubuskie,17.94,276,6,55,6.5,10.9
2021-07-01,mazowieckie,118.404,1012,11,80,11.7,13.8
2021-07-01,małopolskie,53.053999999999995,647,11,49,8.2,22.4
2021-07-01,opolskie,9.932,191,2,10,5.2,20.0
