location,geo_type,transportation_type,country,date,mobility
Łódzkie,sub-region,driving,Polska,2020-08-26,169.23
Łódzkie,sub-region,walking,Polska,2020-08-26,194.24
Łódzkie,sub-region,driving,Polska,2020-08-27,165.94
Łódzkie,sub-region,walking,Polska,2020-08-27,195.66
Łódzkie,sub-region,driving,Polska,2020-08-28,176.82
Łódzkie,sub-region,walking,Polska,2020-08-28,244.84
Łódzkie,sub-region,driving,Polska,2020-08-29,151.99
Łódzkie,sub-region,walking,Polska,2020-08-29,197.01
Łódzkie,sub-region,driving,Polska,2020-08-30,158.1
Łódzkie,sub-region,walking,Polska,2020-08-30,157.71
Łódzkie,sub-region,driving,Polska,2020-08-31,152.87
Łódzkie,sub-region,walking,Polska,2020-08-31,194.46
Łódzkie,sub-region,driving,Polska,2020-09-01,144.97
Łódzkie,sub-region,walking,Polska,2020-09-01,188.47
Łódzkie,sub-region,driving,Polska,2020-09-02,138.89
Łódzkie,sub-region,walking,Polska,2020-09-02,189.67
Łódzkie,sub-region,driving,Polska,2020-09-03,142.22
Łódzkie,sub-region,walking,Polska,2020-09-03,185.03
Łódzkie,sub-region,driving,Polska,2020-09-04,177.59
Łódzkie,sub-region,walking,Polska,2020-09-04,197.23
Łódzkie,sub-region,driving,Polska,2020-09-05,140.51
Łódzkie,sub-region,walking,Polska,2020-09-05,198.43
Łódzkie,sub-region,driving,Polska,2020-09-06,140.2
Łódzkie,sub-region,walking,Polska,2020-09-06,183.83
Łódzkie,sub-region,driving,Polska,2020-09-07,131.12
Łódzkie,sub-region,walking,Polska,2020-09-07,177.84
Łódzkie,sub-region,driving,Polska,2020-09-08,136.89
Łódzkie,sub-region,walking,Polska,2020-09-08,179.04
Łódzkie,sub-region,driving,Polska,2020-09-09,144.63
Łódzkie,sub-region,walking,Polska,2020-09-09,185.25
Łódzkie,sub-region,driving,Polska,2020-09-10,146.28
Łódzkie,sub-region,walking,Polska,2020-09-10,183.46
Łódzkie,sub-region,driving,Polska,2020-09-11,182.06
Łódzkie,sub-region,walking,Polska,2020-09-11,202.77
Łódzkie,sub-region,driving,Polska,2020-09-12,144.47
Łódzkie,sub-region,walking,Polska,2020-09-12,202.99
Łódzkie,sub-region,driving,Polska,2020-09-13,151.53
Łódzkie,sub-region,walking,Polska,2020-09-13,176.72
Łódzkie,sub-region,driving,Polska,2020-09-14,144.54
Łódzkie,sub-region,walking,Polska,2020-09-14,171.33
Łódzkie,sub-region,driving,Polska,2020-09-15,135.41
Łódzkie,sub-region,walking,Polska,2020-09-15,193.64
Łódzkie,sub-region,driving,Polska,2020-09-16,138.63
Łódzkie,sub-region,walking,Polska,2020-09-16,188.92
Łódzkie,sub-region,driving,Polska,2020-09-17,150.54
Łódzkie,sub-region,walking,Polska,2020-09-17,196.26
Łódzkie,sub-region,driving,Polska,2020-09-18,166.85
Łódzkie,sub-region,walking,Polska,2020-09-18,210.7
Łódzkie,sub-region,driving,Polska,2020-09-19,143.17
Łódzkie,sub-region,walking,Polska,2020-09-19,236.53
Łódzkie,sub-region,driving,Polska,2020-09-20,150.1
Łódzkie,sub-region,walking,Polska,2020-09-20,160.85
Łódzkie,sub-region,driving,Polska,2020-09-21,131.44
Łódzkie,sub-region,walking,Polska,2020-09-21,177.99
Łódzkie,sub-region,driving,Polska,2020-09-22,132.27
Łódzkie,sub-region,walking,Polska,2020-09-22,179.94
Łódzkie,sub-region,driving,Polska,2020-09-23,130.82
Łódzkie,sub-region,walking,Polska,2020-09-23,168.71
Łódzkie,sub-region,driving,Polska,2020-09-24,140.26
Łódzkie,sub-region,walking,Polska,2020-09-24,169.01
Łódzkie,sub-region,driving,Polska,2020-09-25,161.5
Łódzkie,sub-region,walking,Polska,2020-09-25,213.92
Łódzkie,sub-region,driving,Polska,2020-09-26,128.07
Łódzkie,sub-region,walking,Polska,2020-09-26,173.43
Łódzkie,sub-region,driving,Polska,2020-09-27,121.26
Łódzkie,sub-region,walking,Polska,2020-09-27,128.29
Łódzkie,sub-region,driving,Polska,2020-09-28,126.3
Łódzkie,sub-region,walking,Polska,2020-09-28,175.52
Łódzkie,sub-region,driving,Polska,2020-09-29,127.95
Łódzkie,sub-region,walking,Polska,2020-09-29,183.53
Łódzkie,sub-region,driving,Polska,2020-09-30,134.68
Łódzkie,sub-region,walking,Polska,2020-09-30,196.63
Łódzkie,sub-region,driving,Polska,2020-10-01,131.72
Łódzkie,sub-region,walking,Polska,2020-10-01,195.28
Łódzkie,sub-region,driving,Polska,2020-10-02,148.6
Łódzkie,sub-region,walking,Polska,2020-10-02,217.22
Łódzkie,sub-region,driving,Polska,2020-10-03,120.55
Łódzkie,sub-region,walking,Polska,2020-10-03,210.93
Łódzkie,sub-region,driving,Polska,2020-10-04,122.17
Łódzkie,sub-region,walking,Polska,2020-10-04,163.62
Łódzkie,sub-region,driving,Polska,2020-10-05,119.52
Łódzkie,sub-region,walking,Polska,2020-10-05,190.79
Łódzkie,sub-region,driving,Polska,2020-10-06,117.28
Łódzkie,sub-region,walking,Polska,2020-10-06,203.67
Łódzkie,sub-region,driving,Polska,2020-10-07,119.52
Łódzkie,sub-region,walking,Polska,2020-10-07,192.07
Łódzkie,sub-region,driving,Polska,2020-10-08,125.82
Łódzkie,sub-region,walking,Polska,2020-10-08,168.64
Łódzkie,sub-region,driving,Polska,2020-10-09,135.4
Łódzkie,sub-region,walking,Polska,2020-10-09,196.03
Łódzkie,sub-region,driving,Polska,2020-10-10,105.43
Łódzkie,sub-region,walking,Polska,2020-10-10,177.92
Łódzkie,sub-region,driving,Polska,2020-10-11,102.31
Łódzkie,sub-region,walking,Polska,2020-10-11,129.49
Łódzkie,sub-region,driving,Polska,2020-10-12,106.85
Łódzkie,sub-region,walking,Polska,2020-10-12,139.52
Łódzkie,sub-region,driving,Polska,2020-10-13,110.73
Łódzkie,sub-region,walking,Polska,2020-10-13,128.22
Łódzkie,sub-region,driving,Polska,2020-10-14,108.96
Łódzkie,sub-region,walking,Polska,2020-10-14,143.19
Łódzkie,sub-region,driving,Polska,2020-10-15,106.64
Łódzkie,sub-region,walking,Polska,2020-10-15,152.69
Łódzkie,sub-region,driving,Polska,2020-10-16,118.27
Łódzkie,sub-region,walking,Polska,2020-10-16,159.06
Łódzkie,sub-region,driving,Polska,2020-10-17,86.49
Łódzkie,sub-region,walking,Polska,2020-10-17,112.65
Łódzkie,sub-region,driving,Polska,2020-10-18,86.25
Łódzkie,sub-region,walking,Polska,2020-10-18,92.66
Łódzkie,sub-region,driving,Polska,2020-10-19,89.99
Łódzkie,sub-region,walking,Polska,2020-10-19,121.78
Łódzkie,sub-region,driving,Polska,2020-10-20,96.87
Łódzkie,sub-region,walking,Polska,2020-10-20,124.1
Łódzkie,sub-region,driving,Polska,2020-10-21,96.16
Łódzkie,sub-region,walking,Polska,2020-10-21,121.26
Łódzkie,sub-region,driving,Polska,2020-10-22,95.52
Łódzkie,sub-region,walking,Polska,2020-10-22,141.92
Łódzkie,sub-region,driving,Polska,2020-10-23,103.99
Łódzkie,sub-region,walking,Polska,2020-10-23,143.11
Łódzkie,sub-region,driving,Polska,2020-10-24,85.45
Łódzkie,sub-region,walking,Polska,2020-10-24,131.29
Łódzkie,sub-region,driving,Polska,2020-10-25,83.32
Łódzkie,sub-region,walking,Polska,2020-10-25,111.0
Łódzkie,sub-region,driving,Polska,2020-10-26,88.33
Łódzkie,sub-region,walking,Polska,2020-10-26,131.14
Łódzkie,sub-region,driving,Polska,2020-10-27,88.55
Łódzkie,sub-region,walking,Polska,2020-10-27,126.87
Łódzkie,sub-region,driving,Polska,2020-10-28,100.23
Łódzkie,sub-region,walking,Polska,2020-10-28,161.9
Łódzkie,sub-region,driving,Polska,2020-10-29,90.36
Łódzkie,sub-region,walking,Polska,2020-10-29,106.66
Łódzkie,sub-region,driving,Polska,2020-10-30,105.06
Łódzkie,sub-region,walking,Polska,2020-10-30,126.27
Łódzkie,sub-region,driving,Polska,2020-10-31,73.05
Łódzkie,sub-region,walking,Polska,2020-10-31,115.72
Łódzkie,sub-region,driving,Polska,2020-11-01,61.16
Łódzkie,sub-region,walking,Polska,2020-11-01,94.54
Łódzkie,sub-region,driving,Polska,2020-11-02,85.9
Łódzkie,sub-region,walking,Polska,2020-11-02,103.29
Łódzkie,sub-region,driving,Polska,2020-11-03,86.76
Łódzkie,sub-region,walking,Polska,2020-11-03,113.47
Łódzkie,sub-region,driving,Polska,2020-11-04,81.74
Łódzkie,sub-region,walking,Polska,2020-11-04,110.85
Łódzkie,sub-region,driving,Polska,2020-11-05,85.45
Łódzkie,sub-region,walking,Polska,2020-11-05,106.66
Łódzkie,sub-region,driving,Polska,2020-11-06,95.95
Łódzkie,sub-region,walking,Polska,2020-11-06,121.48
Łódzkie,sub-region,driving,Polska,2020-11-07,73.65
Łódzkie,sub-region,walking,Polska,2020-11-07,101.5
Łódzkie,sub-region,driving,Polska,2020-11-08,71.41
Łódzkie,sub-region,walking,Polska,2020-11-08,90.64
Łódzkie,sub-region,driving,Polska,2020-11-09,76.5
Łódzkie,sub-region,walking,Polska,2020-11-09,101.65
Łódzkie,sub-region,driving,Polska,2020-11-10,86.65
Łódzkie,sub-region,walking,Polska,2020-11-10,114.3
Łódzkie,sub-region,driving,Polska,2020-11-11,69.88
Łódzkie,sub-region,walking,Polska,2020-11-11,95.06
Łódzkie,sub-region,driving,Polska,2020-11-12,81.38
Łódzkie,sub-region,walking,Polska,2020-11-12,98.28
Łódzkie,sub-region,driving,Polska,2020-11-13,91.79
Łódzkie,sub-region,walking,Polska,2020-11-13,114.45
Łódzkie,sub-region,driving,Polska,2020-11-14,77.16
Łódzkie,sub-region,walking,Polska,2020-11-14,118.41
Łódzkie,sub-region,driving,Polska,2020-11-15,77.46
Łódzkie,sub-region,walking,Polska,2020-11-15,92.66
Łódzkie,sub-region,driving,Polska,2020-11-16,79.72
Łódzkie,sub-region,walking,Polska,2020-11-16,95.43
Łódzkie,sub-region,driving,Polska,2020-11-17,83.3
Łódzkie,sub-region,walking,Polska,2020-11-17,115.87
Łódzkie,sub-region,driving,Polska,2020-11-18,84.13
Łódzkie,sub-region,walking,Polska,2020-11-18,115.57
Łódzkie,sub-region,driving,Polska,2020-11-19,87.18
Łódzkie,sub-region,walking,Polska,2020-11-19,113.55
Łódzkie,sub-region,driving,Polska,2020-11-20,91.12
Łódzkie,sub-region,walking,Polska,2020-11-20,115.34
Łódzkie,sub-region,driving,Polska,2020-11-21,75.33
Łódzkie,sub-region,walking,Polska,2020-11-21,99.78
Łódzkie,sub-region,driving,Polska,2020-11-22,69.37
Łódzkie,sub-region,walking,Polska,2020-11-22,67.37
Łódzkie,sub-region,driving,Polska,2020-11-23,77.7
Łódzkie,sub-region,walking,Polska,2020-11-23,93.86
Łódzkie,sub-region,driving,Polska,2020-11-24,81.13
Łódzkie,sub-region,walking,Polska,2020-11-24,101.27
Łódzkie,sub-region,driving,Polska,2020-11-25,87.47
Łódzkie,sub-region,walking,Polska,2020-11-25,108.16
Łódzkie,sub-region,driving,Polska,2020-11-26,89.53
Łódzkie,sub-region,walking,Polska,2020-11-26,94.76
Łódzkie,sub-region,driving,Polska,2020-11-27,96.15
Łódzkie,sub-region,walking,Polska,2020-11-27,116.09
Łódzkie,sub-region,driving,Polska,2020-11-28,85.4
Łódzkie,sub-region,walking,Polska,2020-11-28,102.02
Łódzkie,sub-region,driving,Polska,2020-11-29,69.94
Łódzkie,sub-region,walking,Polska,2020-11-29,70.06
Łódzkie,sub-region,driving,Polska,2020-11-30,84.85
Łódzkie,sub-region,walking,Polska,2020-11-30,107.86
Łódzkie,sub-region,driving,Polska,2020-12-01,79.86
Łódzkie,sub-region,walking,Polska,2020-12-01,103.37
Łódzkie,sub-region,driving,Polska,2020-12-02,84.01
Łódzkie,sub-region,walking,Polska,2020-12-02,94.16
Łódzkie,sub-region,driving,Polska,2020-12-03,92.18
Łódzkie,sub-region,walking,Polska,2020-12-03,106.89
Łódzkie,sub-region,driving,Polska,2020-12-04,100.72
Łódzkie,sub-region,walking,Polska,2020-12-04,123.65
Łódzkie,sub-region,driving,Polska,2020-12-05,82.44
Łódzkie,sub-region,walking,Polska,2020-12-05,114.0
Łódzkie,sub-region,driving,Polska,2020-12-06,73.94
Łódzkie,sub-region,walking,Polska,2020-12-06,84.51
Łódzkie,sub-region,driving,Polska,2020-12-07,81.73
Łódzkie,sub-region,walking,Polska,2020-12-07,95.66
Łódzkie,sub-region,driving,Polska,2020-12-08,86.2
Łódzkie,sub-region,walking,Polska,2020-12-08,108.46
Łódzkie,sub-region,driving,Polska,2020-12-09,85.68
Łódzkie,sub-region,walking,Polska,2020-12-09,97.9
Łódzkie,sub-region,driving,Polska,2020-12-10,95.09
Łódzkie,sub-region,walking,Polska,2020-12-10,108.16
Łódzkie,sub-region,driving,Polska,2020-12-11,110.94
Łódzkie,sub-region,walking,Polska,2020-12-11,126.72
Łódzkie,sub-region,driving,Polska,2020-12-12,86.04
Łódzkie,sub-region,walking,Polska,2020-12-12,121.11
Łódzkie,sub-region,driving,Polska,2020-12-13,75.36
Łódzkie,sub-region,walking,Polska,2020-12-13,78.89
Łódzkie,sub-region,driving,Polska,2020-12-14,95.07
Łódzkie,sub-region,walking,Polska,2020-12-14,107.86
Łódzkie,sub-region,driving,Polska,2020-12-15,94.02
Łódzkie,sub-region,walking,Polska,2020-12-15,114.52
Łódzkie,sub-region,driving,Polska,2020-12-16,95.78
Łódzkie,sub-region,walking,Polska,2020-12-16,111.83
Łódzkie,sub-region,driving,Polska,2020-12-17,97.2
Łódzkie,sub-region,walking,Polska,2020-12-17,106.74
Łódzkie,sub-region,driving,Polska,2020-12-18,108.39
Łódzkie,sub-region,walking,Polska,2020-12-18,121.56
Łódzkie,sub-region,driving,Polska,2020-12-19,90.16
Łódzkie,sub-region,walking,Polska,2020-12-19,118.04
Łódzkie,sub-region,driving,Polska,2020-12-20,78.11
Łódzkie,sub-region,walking,Polska,2020-12-20,84.36
Łódzkie,sub-region,driving,Polska,2020-12-21,98.38
Łódzkie,sub-region,walking,Polska,2020-12-21,107.78
Łódzkie,sub-region,driving,Polska,2020-12-22,101.39
Łódzkie,sub-region,walking,Polska,2020-12-22,97.68
Łódzkie,sub-region,driving,Polska,2020-12-23,102.38
Łódzkie,sub-region,walking,Polska,2020-12-23,108.91
Łódzkie,sub-region,driving,Polska,2020-12-24,51.83
Łódzkie,sub-region,walking,Polska,2020-12-24,65.19
Łódzkie,sub-region,driving,Polska,2020-12-25,52.83
Łódzkie,sub-region,walking,Polska,2020-12-25,57.11
Łódzkie,sub-region,driving,Polska,2020-12-26,62.09
Łódzkie,sub-region,walking,Polska,2020-12-26,73.2
Łódzkie,sub-region,driving,Polska,2020-12-27,80.17
Łódzkie,sub-region,walking,Polska,2020-12-27,81.21
Łódzkie,sub-region,driving,Polska,2020-12-28,87.45
Łódzkie,sub-region,walking,Polska,2020-12-28,102.47
Łódzkie,sub-region,driving,Polska,2020-12-29,91.26
Łódzkie,sub-region,walking,Polska,2020-12-29,102.54
Łódzkie,sub-region,driving,Polska,2020-12-30,95.17
Łódzkie,sub-region,walking,Polska,2020-12-30,105.24
Łódzkie,sub-region,driving,Polska,2020-12-31,74.64
Łódzkie,sub-region,walking,Polska,2020-12-31,111.23
Łódzkie,sub-region,driving,Polska,2021-01-01,44.46
Łódzkie,sub-region,walking,Polska,2021-01-01,55.99
Łódzkie,sub-region,driving,Polska,2021-01-02,71.23
Łódzkie,sub-region,walking,Polska,2021-01-02,87.2
Łódzkie,sub-region,driving,Polska,2021-01-03,74.13
Łódzkie,sub-region,walking,Polska,2021-01-03,79.57
Łódzkie,sub-region,driving,Polska,2021-01-04,79.02
Łódzkie,sub-region,walking,Polska,2021-01-04,104.87
Łódzkie,sub-region,driving,Polska,2021-01-05,82.26
Łódzkie,sub-region,walking,Polska,2021-01-05,102.84
Łódzkie,sub-region,driving,Polska,2021-01-06,69.84
Łódzkie,sub-region,walking,Polska,2021-01-06,85.55
Łódzkie,sub-region,driving,Polska,2021-01-07,82.4
Łódzkie,sub-region,walking,Polska,2021-01-07,106.44
Łódzkie,sub-region,driving,Polska,2021-01-08,93.25
Łódzkie,sub-region,walking,Polska,2021-01-08,118.04
Łódzkie,sub-region,driving,Polska,2021-01-09,77.75
Łódzkie,sub-region,walking,Polska,2021-01-09,91.77
Łódzkie,sub-region,driving,Polska,2021-01-10,73.74
Łódzkie,sub-region,walking,Polska,2021-01-10,85.1
Łódzkie,sub-region,driving,Polska,2021-01-11,89.78
Łódzkie,sub-region,walking,Polska,2021-01-11,116.84
Łódzkie,sub-region,driving,Polska,2021-01-12,92.43
Łódzkie,sub-region,walking,Polska,2021-01-12,120.43
Łódzkie,sub-region,driving,Polska,2021-01-13,88.48
Łódzkie,sub-region,walking,Polska,2021-01-13,109.21
Łódzkie,sub-region,driving,Polska,2021-01-14,89.64
Łódzkie,sub-region,walking,Polska,2021-01-14,116.92
Łódzkie,sub-region,driving,Polska,2021-01-15,92.68
Łódzkie,sub-region,walking,Polska,2021-01-15,112.95
Łódzkie,sub-region,driving,Polska,2021-01-16,78.75
Łódzkie,sub-region,walking,Polska,2021-01-16,92.66
Łódzkie,sub-region,driving,Polska,2021-01-17,67.92
Łódzkie,sub-region,walking,Polska,2021-01-17,80.76
Łódzkie,sub-region,driving,Polska,2021-01-18,77.73
Łódzkie,sub-region,walking,Polska,2021-01-18,101.95
Łódzkie,sub-region,driving,Polska,2021-01-19,90.09
Łódzkie,sub-region,walking,Polska,2021-01-19,101.05
Łódzkie,sub-region,driving,Polska,2021-01-20,84.47
Łódzkie,sub-region,walking,Polska,2021-01-20,100.67
Łódzkie,sub-region,driving,Polska,2021-01-21,88.18
Łódzkie,sub-region,walking,Polska,2021-01-21,118.79
Łódzkie,sub-region,driving,Polska,2021-01-22,96.13
Łódzkie,sub-region,walking,Polska,2021-01-22,118.34
Łódzkie,sub-region,driving,Polska,2021-01-23,81.41
Łódzkie,sub-region,walking,Polska,2021-01-23,110.63
Łódzkie,sub-region,driving,Polska,2021-01-24,73.18
Łódzkie,sub-region,walking,Polska,2021-01-24,93.71
Łódzkie,sub-region,driving,Polska,2021-01-25,82.56
Łódzkie,sub-region,walking,Polska,2021-01-25,109.58
Łódzkie,sub-region,driving,Polska,2021-01-26,88.4
Łódzkie,sub-region,walking,Polska,2021-01-26,107.19
Łódzkie,sub-region,driving,Polska,2021-01-27,89.03
Łódzkie,sub-region,walking,Polska,2021-01-27,102.32
Łódzkie,sub-region,driving,Polska,2021-01-28,87.18
Łódzkie,sub-region,walking,Polska,2021-01-28,106.59
Łódzkie,sub-region,driving,Polska,2021-01-29,95.69
Łódzkie,sub-region,walking,Polska,2021-01-29,119.99
Łódzkie,sub-region,driving,Polska,2021-01-30,80.12
Łódzkie,sub-region,walking,Polska,2021-01-30,116.47
Łódzkie,sub-region,driving,Polska,2021-01-31,74.32
Łódzkie,sub-region,walking,Polska,2021-01-31,89.67
Łódzkie,sub-region,driving,Polska,2021-02-01,82.87
Łódzkie,sub-region,walking,Polska,2021-02-01,102.99
Łódzkie,sub-region,driving,Polska,2021-02-02,85.57
Łódzkie,sub-region,walking,Polska,2021-02-02,109.58
Łódzkie,sub-region,driving,Polska,2021-02-03,86.53
Łódzkie,sub-region,walking,Polska,2021-02-03,104.72
Łódzkie,sub-region,driving,Polska,2021-02-04,92.58
Łódzkie,sub-region,walking,Polska,2021-02-04,112.13
Łódzkie,sub-region,driving,Polska,2021-02-05,98.94
Łódzkie,sub-region,walking,Polska,2021-02-05,122.16
Łódzkie,sub-region,driving,Polska,2021-02-06,92.86
Łódzkie,sub-region,walking,Polska,2021-02-06,122.31
Łódzkie,sub-region,driving,Polska,2021-02-07,77.16
Łódzkie,sub-region,walking,Polska,2021-02-07,81.81
Łódzkie,sub-region,driving,Polska,2021-02-08,104.08
Łódzkie,sub-region,walking,Polska,2021-02-08,101.87
Łódzkie,sub-region,driving,Polska,2021-02-09,81.57
Łódzkie,sub-region,walking,Polska,2021-02-09,104.72
Łódzkie,sub-region,driving,Polska,2021-02-10,83.4
Łódzkie,sub-region,walking,Polska,2021-02-10,107.63
Łódzkie,sub-region,driving,Polska,2021-02-11,85.5
Łódzkie,sub-region,walking,Polska,2021-02-11,100.45
Łódzkie,sub-region,driving,Polska,2021-02-12,100.83
Łódzkie,sub-region,walking,Polska,2021-02-12,123.43
Łódzkie,sub-region,driving,Polska,2021-02-13,89.87
Łódzkie,sub-region,walking,Polska,2021-02-13,120.96
Łódzkie,sub-region,driving,Polska,2021-02-14,82.98
Łódzkie,sub-region,walking,Polska,2021-02-14,89.82
Łódzkie,sub-region,driving,Polska,2021-02-15,90.2
Łódzkie,sub-region,walking,Polska,2021-02-15,97.01
Łódzkie,sub-region,driving,Polska,2021-02-16,92.56
Łódzkie,sub-region,walking,Polska,2021-02-16,103.97
Łódzkie,sub-region,driving,Polska,2021-02-17,91.49
Łódzkie,sub-region,walking,Polska,2021-02-17,112.35
Łódzkie,sub-region,driving,Polska,2021-02-18,96.51
Łódzkie,sub-region,walking,Polska,2021-02-18,114.0
Łódzkie,sub-region,driving,Polska,2021-02-19,106.99
Łódzkie,sub-region,walking,Polska,2021-02-19,136.38
Łódzkie,sub-region,driving,Polska,2021-02-20,95.45
Łódzkie,sub-region,walking,Polska,2021-02-20,140.94
Łódzkie,sub-region,driving,Polska,2021-02-21,90.4
Łódzkie,sub-region,walking,Polska,2021-02-21,114.37
Łódzkie,sub-region,driving,Polska,2021-02-22,94.27
Łódzkie,sub-region,walking,Polska,2021-02-22,119.69
Łódzkie,sub-region,driving,Polska,2021-02-23,96.36
Łódzkie,sub-region,walking,Polska,2021-02-23,129.34
Łódzkie,sub-region,driving,Polska,2021-02-24,99.9
Łódzkie,sub-region,walking,Polska,2021-02-24,144.54
Łódzkie,sub-region,driving,Polska,2021-02-25,101.97
Łódzkie,sub-region,walking,Polska,2021-02-25,141.62
Łódzkie,sub-region,driving,Polska,2021-02-26,120.24
Łódzkie,sub-region,walking,Polska,2021-02-26,139.6
Łódzkie,sub-region,driving,Polska,2021-02-27,98.64
Łódzkie,sub-region,walking,Polska,2021-02-27,153.37
Łódzkie,sub-region,driving,Polska,2021-02-28,86.96
Łódzkie,sub-region,walking,Polska,2021-02-28,99.18
Łódzkie,sub-region,driving,Polska,2021-03-01,91.85
Łódzkie,sub-region,walking,Polska,2021-03-01,131.21
Łódzkie,sub-region,driving,Polska,2021-03-02,96.59
Łódzkie,sub-region,walking,Polska,2021-03-02,131.89
Łódzkie,sub-region,driving,Polska,2021-03-03,97.08
Łódzkie,sub-region,walking,Polska,2021-03-03,143.04
Łódzkie,sub-region,driving,Polska,2021-03-04,98.32
Łódzkie,sub-region,walking,Polska,2021-03-04,123.73
Łódzkie,sub-region,driving,Polska,2021-03-05,109.47
Łódzkie,sub-region,walking,Polska,2021-03-05,133.01
Łódzkie,sub-region,driving,Polska,2021-03-06,91.71
Łódzkie,sub-region,walking,Polska,2021-03-06,160.33
Łódzkie,sub-region,driving,Polska,2021-03-07,82.48
Łódzkie,sub-region,walking,Polska,2021-03-07,86.68
Łódzkie,sub-region,driving,Polska,2021-03-08,88.98
Łódzkie,sub-region,walking,Polska,2021-03-08,117.07
Łódzkie,sub-region,driving,Polska,2021-03-09,93.16
Łódzkie,sub-region,walking,Polska,2021-03-09,115.42
Łódzkie,sub-region,driving,Polska,2021-03-10,96.65
Łódzkie,sub-region,walking,Polska,2021-03-10,130.69
Łódzkie,sub-region,driving,Polska,2021-03-11,94.67
Łódzkie,sub-region,walking,Polska,2021-03-11,114.0
Łódzkie,sub-region,driving,Polska,2021-03-12,
Łódzkie,sub-region,walking,Polska,2021-03-12,
Łódzkie,sub-region,driving,Polska,2021-03-13,92.24
Łódzkie,sub-region,walking,Polska,2021-03-13,124.7
Łódzkie,sub-region,driving,Polska,2021-03-14,84.86
Łódzkie,sub-region,walking,Polska,2021-03-14,91.99
Łódzkie,sub-region,driving,Polska,2021-03-15,88.86
Łódzkie,sub-region,walking,Polska,2021-03-15,118.94
Łódzkie,sub-region,driving,Polska,2021-03-16,89.76
Łódzkie,sub-region,walking,Polska,2021-03-16,120.36
Łódzkie,sub-region,driving,Polska,2021-03-17,95.61
Łódzkie,sub-region,walking,Polska,2021-03-17,129.42
Łódzkie,sub-region,driving,Polska,2021-03-18,97.38
Łódzkie,sub-region,walking,Polska,2021-03-18,134.88
Łódzkie,sub-region,driving,Polska,2021-03-19,107.29
Łódzkie,sub-region,walking,Polska,2021-03-19,126.87
Łódzkie,sub-region,driving,Polska,2021-03-20,86.75
Łódzkie,sub-region,walking,Polska,2021-03-20,130.09
Łódzkie,sub-region,driving,Polska,2021-03-21,72.82
Łódzkie,sub-region,walking,Polska,2021-03-21,86.3
Łódzkie,sub-region,driving,Polska,2021-03-22,84.3
Łódzkie,sub-region,walking,Polska,2021-03-22,117.66
Łódzkie,sub-region,driving,Polska,2021-03-23,88.77
Łódzkie,sub-region,walking,Polska,2021-03-23,118.94
Łódzkie,sub-region,driving,Polska,2021-03-24,92.54
Łódzkie,sub-region,walking,Polska,2021-03-24,116.17
Łódzkie,sub-region,driving,Polska,2021-03-25,94.42
Łódzkie,sub-region,walking,Polska,2021-03-25,119.31
Łódzkie,sub-region,driving,Polska,2021-03-26,105.14
Łódzkie,sub-region,walking,Polska,2021-03-26,140.34
Łódzkie,sub-region,driving,Polska,2021-03-27,82.21
Łódzkie,sub-region,walking,Polska,2021-03-27,124.18
Łódzkie,sub-region,driving,Polska,2021-03-28,75.05
Łódzkie,sub-region,walking,Polska,2021-03-28,100.07
Łódzkie,sub-region,driving,Polska,2021-03-29,81.97
Łódzkie,sub-region,walking,Polska,2021-03-29,110.4
Łódzkie,sub-region,driving,Polska,2021-03-30,88.62
Łódzkie,sub-region,walking,Polska,2021-03-30,123.95
Łódzkie,sub-region,driving,Polska,2021-03-31,101.87
Łódzkie,sub-region,walking,Polska,2021-03-31,147.01
Łódzkie,sub-region,driving,Polska,2021-04-01,103.61
Łódzkie,sub-region,walking,Polska,2021-04-01,133.01
Łódzkie,sub-region,driving,Polska,2021-04-02,89.64
Łódzkie,sub-region,walking,Polska,2021-04-02,116.32
Łódzkie,sub-region,driving,Polska,2021-04-03,61.64
Łódzkie,sub-region,walking,Polska,2021-04-03,75.07
Łódzkie,sub-region,driving,Polska,2021-04-04,53.96
Łódzkie,sub-region,walking,Polska,2021-04-04,76.95
Łódzkie,sub-region,driving,Polska,2021-04-05,75.61
Łódzkie,sub-region,walking,Polska,2021-04-05,85.18
Łódzkie,sub-region,driving,Polska,2021-04-06,99.52
Łódzkie,sub-region,walking,Polska,2021-04-06,117.96
Łódzkie,sub-region,driving,Polska,2021-04-07,95.1
Łódzkie,sub-region,walking,Polska,2021-04-07,114.3
Łódzkie,sub-region,driving,Polska,2021-04-08,95.08
Łódzkie,sub-region,walking,Polska,2021-04-08,114.67
Łódzkie,sub-region,driving,Polska,2021-04-09,106.9
Łódzkie,sub-region,walking,Polska,2021-04-09,135.25
Łódzkie,sub-region,driving,Polska,2021-04-10,103.5
Łódzkie,sub-region,walking,Polska,2021-04-10,148.13
Łódzkie,sub-region,driving,Polska,2021-04-11,99.28
Łódzkie,sub-region,walking,Polska,2021-04-11,149.03
Łódzkie,sub-region,driving,Polska,2021-04-12,91.25
Łódzkie,sub-region,walking,Polska,2021-04-12,136.68
Łódzkie,sub-region,driving,Polska,2021-04-13,92.33
Łódzkie,sub-region,walking,Polska,2021-04-13,115.04
Łódzkie,sub-region,driving,Polska,2021-04-14,97.69
Łódzkie,sub-region,walking,Polska,2021-04-14,116.62
Łódzkie,sub-region,driving,Polska,2021-04-15,96.1
Łódzkie,sub-region,walking,Polska,2021-04-15,118.41
