date,reproduction_rate,location
2020-11-21,0.9688,kujawsko-pomorskie
2020-11-22,0.8869,kujawsko-pomorskie
2020-11-23,0.904,kujawsko-pomorskie
2020-11-24,0.8849,kujawsko-pomorskie
2020-11-25,0.9641,kujawsko-pomorskie
2020-11-26,1.0052,kujawsko-pomorskie
2020-11-27,0.997,kujawsko-pomorskie
2020-11-28,0.9661,kujawsko-pomorskie
2020-11-29,0.9224,kujawsko-pomorskie
2020-11-30,0.8455,kujawsko-pomorskie
2020-12-01,0.9641,kujawsko-pomorskie
2020-12-02,0.961,kujawsko-pomorskie
2020-12-03,0.99,kujawsko-pomorskie
2020-12-04,0.9552,kujawsko-pomorskie
2020-12-05,0.9741,kujawsko-pomorskie
2020-12-06,0.9898,kujawsko-pomorskie
2020-12-07,0.9982,kujawsko-pomorskie
2020-12-08,0.9189,kujawsko-pomorskie
2020-12-09,0.9137,kujawsko-pomorskie
2020-12-10,0.9404,kujawsko-pomorskie
2020-12-11,0.9395,kujawsko-pomorskie
2020-12-12,0.949,kujawsko-pomorskie
2020-12-13,0.9604,kujawsko-pomorskie
2020-12-14,0.9895,kujawsko-pomorskie
2020-12-15,1.0008,kujawsko-pomorskie
2020-12-16,1.0148,kujawsko-pomorskie
2020-12-17,0.972,kujawsko-pomorskie
2020-12-18,0.984,kujawsko-pomorskie
2020-12-19,0.9919,kujawsko-pomorskie
2020-12-20,0.998,kujawsko-pomorskie
2020-12-21,0.9909,kujawsko-pomorskie
2020-12-22,0.9955,kujawsko-pomorskie
2020-12-23,1.0012,kujawsko-pomorskie
2020-12-24,1.0287,kujawsko-pomorskie
2020-12-25,0.984,kujawsko-pomorskie
2020-12-26,0.891,kujawsko-pomorskie
2020-12-27,0.8303,kujawsko-pomorskie
2020-12-28,0.8129,kujawsko-pomorskie
2020-12-29,0.831,kujawsko-pomorskie
2020-12-30,0.8514,kujawsko-pomorskie
2020-12-31,0.9254,kujawsko-pomorskie
2021-01-01,0.9691,kujawsko-pomorskie
2021-01-02,0.9728,kujawsko-pomorskie
2021-01-03,1.0347,kujawsko-pomorskie
2021-01-04,1.0657,kujawsko-pomorskie
2021-01-05,1.0948,kujawsko-pomorskie
2021-01-06,1.1135,kujawsko-pomorskie
2021-01-07,1.0153,kujawsko-pomorskie
2021-01-08,1.0251,kujawsko-pomorskie
2021-01-09,1.089,kujawsko-pomorskie
2021-01-10,1.1193,kujawsko-pomorskie
2021-01-11,1.0952,kujawsko-pomorskie
2021-01-12,1.015,kujawsko-pomorskie
2021-01-13,0.9435,kujawsko-pomorskie
2021-01-14,0.94,kujawsko-pomorskie
2021-01-15,0.8962,kujawsko-pomorskie
2021-01-16,0.8716,kujawsko-pomorskie
2021-01-17,0.8448,kujawsko-pomorskie
2021-01-18,0.8212,kujawsko-pomorskie
2021-01-19,0.8217,kujawsko-pomorskie
2021-01-20,0.7737,kujawsko-pomorskie
2021-01-21,0.7612,kujawsko-pomorskie
2021-01-22,0.7738,kujawsko-pomorskie
2021-01-23,0.802,kujawsko-pomorskie
2021-01-24,0.7825,kujawsko-pomorskie
2021-01-25,0.7957,kujawsko-pomorskie
2021-01-26,0.8206,kujawsko-pomorskie
2021-01-27,0.8705,kujawsko-pomorskie
2021-01-28,0.8915,kujawsko-pomorskie
2021-01-29,0.8801,kujawsko-pomorskie
2021-01-30,0.8587,kujawsko-pomorskie
2021-01-31,0.861,kujawsko-pomorskie
2021-02-01,0.8692,kujawsko-pomorskie
2021-02-02,0.8853,kujawsko-pomorskie
2021-02-03,0.8469,kujawsko-pomorskie
2021-02-04,0.8789,kujawsko-pomorskie
2021-02-05,0.9118,kujawsko-pomorskie
2021-02-06,0.9196,kujawsko-pomorskie
2021-02-07,0.9252,kujawsko-pomorskie
2021-02-08,0.9326,kujawsko-pomorskie
2021-02-09,0.908,kujawsko-pomorskie
2021-02-10,0.9658,kujawsko-pomorskie
2021-02-11,0.9275,kujawsko-pomorskie
2021-02-12,0.9266,kujawsko-pomorskie
2021-02-13,0.9528,kujawsko-pomorskie
2021-02-14,0.9652,kujawsko-pomorskie
2021-02-15,0.9588,kujawsko-pomorskie
2021-02-16,0.9789,kujawsko-pomorskie
2021-02-17,0.9886,kujawsko-pomorskie
2021-02-18,1.0539,kujawsko-pomorskie
2021-02-19,1.0731,kujawsko-pomorskie
2021-02-20,1.0685,kujawsko-pomorskie
2021-02-21,1.0774,kujawsko-pomorskie
2021-02-22,1.0792,kujawsko-pomorskie
2021-02-23,1.0921,kujawsko-pomorskie
2021-02-24,1.1259,kujawsko-pomorskie
2021-02-25,1.1274,kujawsko-pomorskie
2021-02-26,1.1452,kujawsko-pomorskie
2021-02-27,1.1692,kujawsko-pomorskie
2021-02-28,1.1558,kujawsko-pomorskie
2021-03-01,1.1769,kujawsko-pomorskie
2021-03-02,1.1758,kujawsko-pomorskie
2021-03-03,1.1959,kujawsko-pomorskie
2021-03-04,1.2003,kujawsko-pomorskie
2021-03-05,1.2193,kujawsko-pomorskie
2021-03-06,1.2123,kujawsko-pomorskie
2021-03-07,1.2341,kujawsko-pomorskie
2021-03-08,1.2106,kujawsko-pomorskie
2021-03-09,1.2288,kujawsko-pomorskie
2021-03-10,1.1806,kujawsko-pomorskie
2021-03-11,1.1954,kujawsko-pomorskie
2021-03-12,1.1624,kujawsko-pomorskie
2021-03-13,1.207,kujawsko-pomorskie
2021-03-14,1.207,kujawsko-pomorskie
2021-03-15,1.245,kujawsko-pomorskie
2021-03-16,1.2542,kujawsko-pomorskie
2021-03-17,1.2659,kujawsko-pomorskie
2021-03-18,1.2726,kujawsko-pomorskie
2021-03-19,1.3114,kujawsko-pomorskie
2021-03-20,1.2912,kujawsko-pomorskie
2021-03-21,1.2966,kujawsko-pomorskie
2021-03-22,1.286,kujawsko-pomorskie
2021-03-23,1.2325,kujawsko-pomorskie
2021-03-24,1.1908,kujawsko-pomorskie
2021-03-25,1.2149,kujawsko-pomorskie
2021-03-26,1.2182,kujawsko-pomorskie
2021-03-27,1.1847,kujawsko-pomorskie
2021-03-28,1.2023,kujawsko-pomorskie
2021-03-29,1.1813,kujawsko-pomorskie
2021-03-30,1.1995,kujawsko-pomorskie
2021-03-31,1.2142,kujawsko-pomorskie
2021-04-01,1.1119,kujawsko-pomorskie
2021-04-02,1.055,kujawsko-pomorskie
2021-04-03,1.0096,kujawsko-pomorskie
2021-04-04,0.9641,kujawsko-pomorskie
2021-04-05,0.9386,kujawsko-pomorskie
2021-04-06,0.8517,kujawsko-pomorskie
2021-04-07,0.7681,kujawsko-pomorskie
2021-04-08,0.7939,kujawsko-pomorskie
2021-04-09,0.8148,kujawsko-pomorskie
2021-04-10,0.8477,kujawsko-pomorskie
2021-04-11,0.8699,kujawsko-pomorskie
2021-04-12,0.8944,kujawsko-pomorskie
2021-04-13,0.952,kujawsko-pomorskie
2021-04-14,0.9876,kujawsko-pomorskie
2021-04-15,0.9216,kujawsko-pomorskie
2021-04-16,0.8613,kujawsko-pomorskie
2021-04-17,0.8258,kujawsko-pomorskie
2021-04-18,0.7809,kujawsko-pomorskie
2021-04-19,0.7691,kujawsko-pomorskie
2021-04-20,0.7602,kujawsko-pomorskie
2021-04-21,0.7408,kujawsko-pomorskie
2021-04-22,0.716,kujawsko-pomorskie
2021-04-23,0.6793,kujawsko-pomorskie
2021-04-24,0.6562,kujawsko-pomorskie
2021-04-25,0.631,kujawsko-pomorskie
2021-04-26,0.6195,kujawsko-pomorskie
2021-04-27,0.6207,kujawsko-pomorskie
2021-04-28,0.611,kujawsko-pomorskie
2021-04-29,0.6002,kujawsko-pomorskie
2021-04-30,0.5979,kujawsko-pomorskie
2021-05-01,0.5916,kujawsko-pomorskie
2021-05-02,0.6046,kujawsko-pomorskie
2021-05-03,0.6075,kujawsko-pomorskie
2021-05-04,0.5634,kujawsko-pomorskie
2021-05-05,0.5446,kujawsko-pomorskie
2021-05-06,0.5693,kujawsko-pomorskie
2021-05-07,0.6199,kujawsko-pomorskie
2021-05-08,0.6303,kujawsko-pomorskie
2021-05-09,0.6421,kujawsko-pomorskie
2021-05-10,0.6453,kujawsko-pomorskie
2021-05-11,0.7093,kujawsko-pomorskie
2021-05-12,0.7531,kujawsko-pomorskie
2021-05-13,0.7266,kujawsko-pomorskie
2021-05-14,0.6897,kujawsko-pomorskie
2021-05-15,0.6862,kujawsko-pomorskie
2021-05-16,0.6653,kujawsko-pomorskie
2021-05-17,0.6591,kujawsko-pomorskie
2021-05-18,0.6225,kujawsko-pomorskie
2021-05-19,0.5752,kujawsko-pomorskie
2021-05-20,0.5364,kujawsko-pomorskie
2021-05-21,0.5142,kujawsko-pomorskie
2021-05-22,0.495,kujawsko-pomorskie
2021-05-23,0.4831,kujawsko-pomorskie
2020-03-31,1.4262,lubelskie
2020-04-01,0.7504,lubelskie
2020-04-02,1.0167,lubelskie
2020-04-03,0.9022,lubelskie
2020-04-04,0.841,lubelskie
2020-04-05,0.8364,lubelskie
2020-04-06,0.8098,lubelskie
2020-04-07,0.7596,lubelskie
2020-04-08,0.8595,lubelskie
2020-04-09,0.7096,lubelskie
2020-04-10,0.8912,lubelskie
2020-04-11,0.8472,lubelskie
2020-04-12,0.8687,lubelskie
2020-04-13,0.8681,lubelskie
2020-04-14,0.7955,lubelskie
2020-04-15,1.1167,lubelskie
2020-04-16,1.1659,lubelskie
2020-04-17,1.0553,lubelskie
2020-04-18,1.0548,lubelskie
2020-04-19,1.1442,lubelskie
2020-04-20,1.0938,lubelskie
2020-04-21,1.2303,lubelskie
2020-04-22,0.8998,lubelskie
2020-04-23,0.8395,lubelskie
2020-04-24,0.7874,lubelskie
2020-04-25,0.8154,lubelskie
2020-04-26,0.6812,lubelskie
2020-04-27,0.6784,lubelskie
2020-04-28,0.5264,lubelskie
2020-04-29,0.4962,lubelskie
2020-04-30,0.4613,lubelskie
2020-05-01,0.507,lubelskie
2020-05-02,0.4959,lubelskie
2020-05-03,0.6235,lubelskie
2020-05-04,0.5844,lubelskie
2020-05-05,0.5872,lubelskie
2020-05-06,0.6637,lubelskie
2020-05-07,0.6749,lubelskie
2020-05-08,0.6537,lubelskie
2020-05-09,0.6798,lubelskie
2020-05-10,0.5483,lubelskie
2020-05-11,0.7365,lubelskie
2020-05-12,0.8482,lubelskie
2020-05-13,0.7876,lubelskie
2020-05-14,0.8428,lubelskie
2020-05-15,0.7681,lubelskie
2020-05-16,0.6843,lubelskie
2020-05-17,0.6577,lubelskie
2020-05-18,0.9446,lubelskie
2020-05-19,0.7645,lubelskie
2020-05-20,0.7966,lubelskie
2020-05-21,1.07,lubelskie
2020-05-22,1.171,lubelskie
2020-05-23,1.2205,lubelskie
2020-05-24,1.8676,lubelskie
2020-05-25,1.8107,lubelskie
2020-05-26,1.8927,lubelskie
2020-05-27,2.3556,lubelskie
2020-05-28,2.3137,lubelskie
2020-05-29,2.1814,lubelskie
2020-05-30,2.132,lubelskie
2020-05-31,1.5824,lubelskie
2020-06-01,1.2093,lubelskie
2020-06-02,1.1273,lubelskie
2020-06-03,0.7779,lubelskie
2020-06-04,0.4811,lubelskie
2020-06-05,0.4942,lubelskie
2020-06-06,0.5962,lubelskie
2020-06-07,0.649,lubelskie
2020-06-08,0.6372,lubelskie
2020-06-09,0.7861,lubelskie
2020-06-10,0.5906,lubelskie
2020-06-11,0.6467,lubelskie
2020-06-12,0.7046,lubelskie
2020-06-13,0.882,lubelskie
2020-06-14,1.202,lubelskie
2020-06-15,1.1984,lubelskie
2020-06-16,1.3488,lubelskie
2020-06-17,1.6281,lubelskie
2020-06-18,1.6924,lubelskie
2020-06-19,1.9704,lubelskie
2020-06-20,1.7907,lubelskie
2020-06-21,1.4873,lubelskie
2020-06-22,1.5537,lubelskie
2020-06-23,1.335,lubelskie
2020-06-24,1.1046,lubelskie
2020-06-25,1.0714,lubelskie
2020-06-26,0.7757,lubelskie
2020-06-27,0.9287,lubelskie
2020-06-28,0.9272,lubelskie
2020-06-29,1.0202,lubelskie
2020-06-30,0.9396,lubelskie
2020-07-01,1.0177,lubelskie
2020-07-02,1.0414,lubelskie
2020-07-03,1.0633,lubelskie
2020-07-04,1.0533,lubelskie
2020-07-05,1.1346,lubelskie
2020-07-06,1.4378,lubelskie
2020-07-07,1.6482,lubelskie
2020-07-08,1.6157,lubelskie
2020-07-09,1.5313,lubelskie
2020-07-10,1.6289,lubelskie
2020-07-11,1.5814,lubelskie
2020-07-12,1.8024,lubelskie
2020-07-13,1.3867,lubelskie
2020-07-14,1.299,lubelskie
2020-07-15,1.2825,lubelskie
2020-07-16,1.2723,lubelskie
2020-07-17,1.2137,lubelskie
2020-07-18,1.1996,lubelskie
2020-07-19,0.7509,lubelskie
2020-07-20,0.6745,lubelskie
2020-07-21,0.5806,lubelskie
2020-07-22,0.5799,lubelskie
2020-07-23,0.5537,lubelskie
2020-07-24,0.557,lubelskie
2020-07-25,0.6084,lubelskie
2020-07-26,0.7582,lubelskie
2020-07-27,0.8073,lubelskie
2020-07-28,0.7784,lubelskie
2020-07-29,1.0429,lubelskie
2020-07-30,1.2133,lubelskie
2020-07-31,1.4048,lubelskie
2020-08-01,1.4202,lubelskie
2020-08-02,1.2763,lubelskie
2020-08-03,1.3988,lubelskie
2020-08-04,1.5015,lubelskie
2020-08-05,1.457,lubelskie
2020-08-06,1.4156,lubelskie
2020-08-07,1.2462,lubelskie
2020-08-08,1.241,lubelskie
2020-08-09,1.3243,lubelskie
2020-08-10,1.3187,lubelskie
2020-08-11,1.2924,lubelskie
2020-08-12,1.3568,lubelskie
2020-08-13,1.5854,lubelskie
2020-08-14,1.5808,lubelskie
2020-08-15,1.4428,lubelskie
2020-08-16,1.2722,lubelskie
2020-08-17,1.1539,lubelskie
2020-08-18,1.2444,lubelskie
2020-08-19,1.0858,lubelskie
2020-08-20,0.8364,lubelskie
2020-08-21,0.8514,lubelskie
2020-08-22,0.9253,lubelskie
2020-08-23,1.0153,lubelskie
2020-08-24,1.023,lubelskie
2020-08-25,1.1079,lubelskie
2020-08-26,1.0243,lubelskie
2020-08-27,1.0074,lubelskie
2020-08-28,1.0562,lubelskie
2020-08-29,0.9968,lubelskie
2020-08-30,1.4336,lubelskie
2020-08-31,1.4774,lubelskie
2020-09-01,1.3008,lubelskie
2020-09-02,1.2618,lubelskie
2020-09-03,1.4077,lubelskie
2020-09-04,1.346,lubelskie
2020-09-05,1.3115,lubelskie
2020-09-06,0.8627,lubelskie
2020-09-07,0.8468,lubelskie
2020-09-08,0.8127,lubelskie
2020-09-09,0.8395,lubelskie
2020-09-10,0.7448,lubelskie
2020-09-11,0.7845,lubelskie
2020-09-12,0.9056,lubelskie
2020-09-13,1.0012,lubelskie
2020-09-14,0.9438,lubelskie
2020-09-15,1.0642,lubelskie
2020-09-16,1.2225,lubelskie
2020-09-17,1.0819,lubelskie
2020-09-18,1.1645,lubelskie
2020-09-19,1.7218,lubelskie
2020-09-20,1.6833,lubelskie
2020-09-21,1.8441,lubelskie
2020-09-22,1.761,lubelskie
2020-09-23,1.6418,lubelskie
2020-09-24,1.8453,lubelskie
2020-09-25,1.7781,lubelskie
2020-09-26,1.2145,lubelskie
2020-09-27,1.3218,lubelskie
2020-09-28,1.3842,lubelskie
2020-09-29,1.381,lubelskie
2020-09-30,1.4254,lubelskie
2020-10-01,1.4541,lubelskie
2020-10-02,1.4688,lubelskie
2020-10-03,1.517,lubelskie
2020-10-04,1.4718,lubelskie
2020-10-05,1.5381,lubelskie
2020-10-06,1.6789,lubelskie
2020-10-07,1.6057,lubelskie
2020-10-08,1.6488,lubelskie
2020-10-09,1.6563,lubelskie
2020-10-10,1.697,lubelskie
2020-10-11,1.8049,lubelskie
2020-10-12,1.8167,lubelskie
2020-10-13,1.7197,lubelskie
2020-10-14,1.7564,lubelskie
2020-10-15,1.6869,lubelskie
2020-10-16,1.6425,lubelskie
2020-10-17,1.6245,lubelskie
2020-10-18,1.6439,lubelskie
2020-10-19,1.5657,lubelskie
2020-10-20,1.5406,lubelskie
2020-10-21,1.6455,lubelskie
2020-10-22,1.5815,lubelskie
2020-10-23,1.6794,lubelskie
2020-10-24,1.6488,lubelskie
2020-10-25,1.5386,lubelskie
2020-10-26,1.5038,lubelskie
2020-10-27,1.5168,lubelskie
2020-10-28,1.4143,lubelskie
2020-10-29,1.7014,lubelskie
2020-10-30,1.71,lubelskie
2020-10-31,1.7433,lubelskie
2020-11-01,1.8033,lubelskie
2020-11-02,1.7321,lubelskie
2020-11-03,1.8022,lubelskie
2020-11-04,1.8132,lubelskie
2020-11-05,1.4661,lubelskie
2020-11-06,1.3736,lubelskie
2020-11-07,1.3213,lubelskie
2020-11-08,1.2445,lubelskie
2020-11-09,1.2317,lubelskie
2020-11-10,1.1629,lubelskie
2020-11-11,1.1231,lubelskie
2020-11-12,1.1151,lubelskie
2020-11-13,0.9757,lubelskie
2020-11-14,0.9539,lubelskie
2020-11-15,0.9071,lubelskie
2020-11-16,0.9163,lubelskie
2020-11-17,0.9637,lubelskie
2020-11-18,0.8734,lubelskie
2020-11-19,0.9221,lubelskie
2020-11-20,0.9466,lubelskie
2020-11-21,0.9638,lubelskie
2020-11-22,0.9265,lubelskie
2020-11-23,0.8905,lubelskie
2020-11-24,0.8255,lubelskie
2020-11-25,0.884,lubelskie
2020-11-26,0.8908,lubelskie
2020-11-27,0.9197,lubelskie
2020-11-28,0.8413,lubelskie
2020-11-29,0.8192,lubelskie
2020-11-30,0.7605,lubelskie
2020-12-01,0.7647,lubelskie
2020-12-02,0.7698,lubelskie
2020-12-03,0.7669,lubelskie
2020-12-04,0.782,lubelskie
2020-12-05,0.7784,lubelskie
2020-12-06,0.7529,lubelskie
2020-12-07,0.7441,lubelskie
2020-12-08,0.7435,lubelskie
2020-12-09,0.7784,lubelskie
2020-12-10,0.776,lubelskie
2020-12-11,0.7934,lubelskie
2020-12-12,0.83,lubelskie
2020-12-13,0.8487,lubelskie
2020-12-14,0.8554,lubelskie
2020-12-15,0.8766,lubelskie
2020-12-16,0.8774,lubelskie
2020-12-17,0.9187,lubelskie
2020-12-18,0.9061,lubelskie
2020-12-19,0.9005,lubelskie
2020-12-20,0.8905,lubelskie
2020-12-21,0.9136,lubelskie
2020-12-22,0.9501,lubelskie
2020-12-23,0.9397,lubelskie
2020-12-24,0.9241,lubelskie
2020-12-25,0.8871,lubelskie
2020-12-26,0.7985,lubelskie
2020-12-27,0.7557,lubelskie
2020-12-28,0.7338,lubelskie
2020-12-29,0.7702,lubelskie
2020-12-30,0.8306,lubelskie
2020-12-31,0.8541,lubelskie
2021-01-01,0.8819,lubelskie
2021-01-02,0.8972,lubelskie
2021-01-03,0.9374,lubelskie
2021-01-04,0.9469,lubelskie
2021-01-05,0.9422,lubelskie
2021-01-06,0.9781,lubelskie
2021-01-07,0.9033,lubelskie
2021-01-08,0.9237,lubelskie
2021-01-09,1.0165,lubelskie
2021-01-10,1.0768,lubelskie
2021-01-11,1.0721,lubelskie
2021-01-12,1.0217,lubelskie
2021-01-13,0.9548,lubelskie
2021-01-14,0.9879,lubelskie
2021-01-15,0.973,lubelskie
2021-01-16,0.9218,lubelskie
2021-01-17,0.9096,lubelskie
2021-01-18,0.8941,lubelskie
2021-01-19,0.8763,lubelskie
2021-01-20,0.8429,lubelskie
2021-01-21,0.8346,lubelskie
2021-01-22,0.84,lubelskie
2021-01-23,0.8733,lubelskie
2021-01-24,0.8543,lubelskie
2021-01-25,0.8566,lubelskie
2021-01-26,0.9108,lubelskie
2021-01-27,0.9275,lubelskie
2021-01-28,0.9542,lubelskie
2021-01-29,0.9401,lubelskie
2021-01-30,0.9236,lubelskie
2021-01-31,0.9292,lubelskie
2021-02-01,0.9277,lubelskie
2021-02-02,0.8982,lubelskie
2021-02-03,0.9,lubelskie
2021-02-04,0.8875,lubelskie
2021-02-05,0.9032,lubelskie
2021-02-06,0.9208,lubelskie
2021-02-07,0.9172,lubelskie
2021-02-08,0.9423,lubelskie
2021-02-09,0.9188,lubelskie
2021-02-10,0.9338,lubelskie
2021-02-11,0.9604,lubelskie
2021-02-12,0.9956,lubelskie
2021-02-13,0.9683,lubelskie
2021-02-14,0.9847,lubelskie
2021-02-15,0.9593,lubelskie
2021-02-16,0.9984,lubelskie
2021-02-17,1.0229,lubelskie
2021-02-18,1.0241,lubelskie
2021-02-19,1.0283,lubelskie
2021-02-20,1.051,lubelskie
2021-02-21,1.0801,lubelskie
2021-02-22,1.0983,lubelskie
2021-02-23,1.1264,lubelskie
2021-02-24,1.152,lubelskie
2021-02-25,1.1799,lubelskie
2021-02-26,1.1883,lubelskie
2021-02-27,1.2038,lubelskie
2021-02-28,1.1933,lubelskie
2021-03-01,1.1831,lubelskie
2021-03-02,1.175,lubelskie
2021-03-03,1.1615,lubelskie
2021-03-04,1.1514,lubelskie
2021-03-05,1.1449,lubelskie
2021-03-06,1.1307,lubelskie
2021-03-07,1.1454,lubelskie
2021-03-08,1.1496,lubelskie
2021-03-09,1.1852,lubelskie
2021-03-10,1.1938,lubelskie
2021-03-11,1.2044,lubelskie
2021-03-12,1.2289,lubelskie
2021-03-13,1.2712,lubelskie
2021-03-14,1.2464,lubelskie
2021-03-15,1.2421,lubelskie
2021-03-16,1.238,lubelskie
2021-03-17,1.2605,lubelskie
2021-03-18,1.2909,lubelskie
2021-03-19,1.2974,lubelskie
2021-03-20,1.262,lubelskie
2021-03-21,1.2794,lubelskie
2021-03-22,1.2797,lubelskie
2021-03-23,1.2602,lubelskie
2021-03-24,1.2381,lubelskie
2021-03-25,1.2115,lubelskie
2021-03-26,1.2238,lubelskie
2021-03-27,1.2487,lubelskie
2021-03-28,1.2601,lubelskie
2021-03-29,1.2857,lubelskie
2021-03-30,1.2943,lubelskie
2021-03-31,1.2382,lubelskie
2021-04-01,1.2556,lubelskie
2021-04-02,1.2179,lubelskie
2021-04-03,1.1947,lubelskie
2021-04-04,1.1342,lubelskie
2021-04-05,1.1048,lubelskie
2021-04-06,0.9508,lubelskie
2021-04-07,0.9486,lubelskie
2021-04-08,0.9218,lubelskie
2021-04-09,0.9276,lubelskie
2021-04-10,0.9541,lubelskie
2021-04-11,0.9646,lubelskie
2021-04-12,0.9868,lubelskie
2021-04-13,1.0937,lubelskie
2021-04-14,1.0959,lubelskie
2021-04-15,1.0451,lubelskie
2021-04-16,0.9881,lubelskie
2021-04-17,0.9139,lubelskie
2021-04-18,0.8915,lubelskie
2021-04-19,0.8629,lubelskie
2021-04-20,0.8378,lubelskie
2021-04-21,0.7859,lubelskie
2021-04-22,0.7512,lubelskie
2021-04-23,0.7236,lubelskie
2021-04-24,0.6958,lubelskie
2021-04-25,0.6788,lubelskie
2021-04-26,0.6704,lubelskie
2021-04-27,0.6467,lubelskie
2021-04-28,0.6344,lubelskie
2021-04-29,0.6444,lubelskie
2021-04-30,0.6488,lubelskie
2021-05-01,0.6687,lubelskie
2021-05-02,0.654,lubelskie
2021-05-03,0.6643,lubelskie
2021-05-04,0.609,lubelskie
2021-05-05,0.6306,lubelskie
2021-05-06,0.6657,lubelskie
2021-05-07,0.7007,lubelskie
2021-05-08,0.686,lubelskie
2021-05-09,0.7176,lubelskie
2021-05-10,0.7235,lubelskie
2021-05-11,0.806,lubelskie
2021-05-12,0.8041,lubelskie
2021-05-13,0.7427,lubelskie
2021-05-14,0.7146,lubelskie
2021-05-15,0.7101,lubelskie
2021-05-16,0.7107,lubelskie
2021-05-17,0.697,lubelskie
2021-05-18,0.6675,lubelskie
2021-05-19,0.64,lubelskie
2021-05-20,0.6204,lubelskie
2021-05-21,0.5776,lubelskie
2021-05-22,0.5758,lubelskie
2021-05-23,0.5409,lubelskie
2020-05-26,0.2587,lubuskie
2020-05-27,0.1294,lubuskie
2020-05-28,0.1613,lubuskie
2020-05-29,0.1526,lubuskie
2020-05-30,0.1799,lubuskie
2020-05-31,0.1499,lubuskie
2020-06-01,0.1821,lubuskie
2020-06-02,0.2041,lubuskie
2020-06-03,0.2684,lubuskie
2020-06-04,0.2362,lubuskie
2020-06-05,0.2996,lubuskie
2020-06-06,0.2582,lubuskie
2020-06-07,0.3594,lubuskie
2020-06-08,0.3058,lubuskie
2020-06-09,0.4317,lubuskie
2020-06-10,0.3674,lubuskie
2020-06-11,0.3674,lubuskie
2020-06-12,0.3664,lubuskie
2020-06-13,0.4523,lubuskie
2020-06-14,0.4421,lubuskie
2020-06-15,0.5381,lubuskie
2020-06-16,0.3533,lubuskie
2020-06-17,1.1757,lubuskie
2020-06-18,1.1757,lubuskie
2020-06-19,1.0953,lubuskie
2020-06-20,1.2951,lubuskie
2020-06-21,1.2874,lubuskie
2020-06-22,1.28,lubuskie
2020-06-23,1.28,lubuskie
2020-06-24,0.4576,lubuskie
2020-06-25,0.5851,lubuskie
2020-06-26,0.7145,lubuskie
2020-06-27,0.6914,lubuskie
2020-06-28,0.6081,lubuskie
2020-06-29,0.5195,lubuskie
2020-06-30,0.8386,lubuskie
2020-07-01,0.8386,lubuskie
2020-07-02,0.7111,lubuskie
2020-07-03,0.5816,lubuskie
2020-07-04,0.3191,lubuskie
2020-07-05,0.3191,lubuskie
2020-07-06,0.6123,lubuskie
2020-07-07,0.2932,lubuskie
2020-07-08,0.2932,lubuskie
2020-07-09,1.3339,lubuskie
2020-07-10,5.9036,lubuskie
2020-07-11,6.1057,lubuskie
2020-07-12,7.632,lubuskie
2020-07-13,7.4055,lubuskie
2020-07-14,7.4922,lubuskie
2020-07-15,7.6758,lubuskie
2020-07-16,6.6939,lubuskie
2020-07-17,2.3971,lubuskie
2020-07-18,2.2802,lubuskie
2020-07-19,1.1307,lubuskie
2020-07-20,1.1861,lubuskie
2020-07-21,1.2117,lubuskie
2020-07-22,1.0796,lubuskie
2020-07-23,1.1482,lubuskie
2020-07-24,1.0048,lubuskie
2020-07-25,1.0216,lubuskie
2020-07-26,0.7208,lubuskie
2020-07-27,0.6638,lubuskie
2020-07-28,0.6222,lubuskie
2020-07-29,0.7611,lubuskie
2020-07-30,0.8153,lubuskie
2020-07-31,0.8783,lubuskie
2020-08-01,0.9262,lubuskie
2020-08-02,0.9992,lubuskie
2020-08-03,1.1479,lubuskie
2020-08-04,1.154,lubuskie
2020-08-05,1.1774,lubuskie
2020-08-06,1.1186,lubuskie
2020-08-07,1.2552,lubuskie
2020-08-08,1.4355,lubuskie
2020-08-09,1.509,lubuskie
2020-08-10,1.5631,lubuskie
2020-08-11,1.5046,lubuskie
2020-08-12,1.3013,lubuskie
2020-08-13,1.2026,lubuskie
2020-08-14,0.983,lubuskie
2020-08-15,0.7943,lubuskie
2020-08-16,0.6852,lubuskie
2020-08-17,0.5341,lubuskie
2020-08-18,0.7258,lubuskie
2020-08-19,0.8277,lubuskie
2020-08-20,0.9195,lubuskie
2020-08-21,0.825,lubuskie
2020-08-22,0.7688,lubuskie
2020-08-23,0.7279,lubuskie
2020-08-24,0.6111,lubuskie
2020-08-25,0.5376,lubuskie
2020-08-26,0.5167,lubuskie
2020-08-27,0.6903,lubuskie
2020-08-28,0.8648,lubuskie
2020-08-29,1.0206,lubuskie
2020-08-30,1.2593,lubuskie
2020-08-31,1.3846,lubuskie
2020-09-01,1.3917,lubuskie
2020-09-02,1.4436,lubuskie
2020-09-03,1.2656,lubuskie
2020-09-04,1.29,lubuskie
2020-09-05,1.2636,lubuskie
2020-09-06,0.9811,lubuskie
2020-09-07,0.872,lubuskie
2020-09-08,0.8025,lubuskie
2020-09-09,0.7784,lubuskie
2020-09-10,0.789,lubuskie
2020-09-11,0.6792,lubuskie
2020-09-12,0.6157,lubuskie
2020-09-13,0.7158,lubuskie
2020-09-14,0.8084,lubuskie
2020-09-15,0.847,lubuskie
2020-09-16,0.8206,lubuskie
2020-09-17,0.7962,lubuskie
2020-09-18,1.0763,lubuskie
2020-09-19,1.0899,lubuskie
