JPT,powiat,70+ lat,12-19 lat,20-39 lat,40-59 lat,60-69 lat,population,total_full,percent full,total_1d,nazwa,wojew,typ_p
JPT_1803063,dębicki,967,137,1045,1597,911,18233,3901,"21,4",4657,Pilzno,podkarpackie,<20k
JPT_1425011,radomski,1902,205,1257,2164,2042,17902,5554,31,7570,Pionki,mazowieckie,<20k
JPT_0411053,radziejowski,870,198,922,1404,879,9192,3036,33,4273,Piotrków Kujawski,kujawsko-pomorskie,<20k
JPT_1062000,Piotrków Trybunalski,8095,1387,6801,10952,7422,72250,26094,"36,1",34657,Piotrków Trybunalski,łódzkie,50k-100k
JPT_2816033,piski,2138,313,1763,3066,1986,27517,7523,"27,3",9266,Pisz,warmińsko-mazurskie,20k-50k
JPT_0601112,bialski,517,77,532,824,479,7141,1940,"27,2",2429,Piszczac,lubelskie,<20k
JPT_1210133,nowosądecki,457,65,623,874,554,10520,1960,"18,6",2573,Piwniczna-Zdrój,małopolskie,<20k
JPT_1004063,łęczycki,549,62,428,718,533,5892,1718,"29,2",2290,Piątek,łódzkie,<20k
JPT_2007052,łomżyński,621,59,592,907,600,10666,2310,"21,7",2779,Piątnica,podlaskie,<20k
JPT_3019011,pilski,7539,1542,7039,11556,7855,72527,26249,"36,2",35531,Piła,wielkopolskie,50k-100k
JPT_0202041,dzierżoniowski,546,79,358,619,573,6364,1721,27,2175,Piława Górna,dolnośląskie,<20k
JPT_2608043,pińczowski,2134,278,1956,2950,2151,20379,7585,"37,2",9469,Pińczów,świętokrzyskie,20k-50k
JPT_1410042,łosicki,407,33,259,462,339,4825,1086,"22,5",1500,Platerów,mazowieckie,<20k
JPT_0210062,lubański,117,16,107,183,128,1629,417,"25,6",551,Platerówka,dolnośląskie,<20k
JPT_3020063,pleszewski,2908,516,2881,4685,2891,29596,11033,"37,3",13881,Pleszew,wielkopolskie,20k-50k
JPT_1216042,tarnowski,753,138,799,1345,665,11930,2726,"22,9",3700,Pleśna,małopolskie,<20k
JPT_1406092,grójecki,406,99,444,741,416,4788,1437,30,2106,Pniewy,mazowieckie,<20k
JPT_3024063,szamotulski,896,229,1344,1907,1131,12643,3866,"30,6",5507,Pniewy,wielkopolskie,<20k
JPT_3021123,poznański,1492,600,2582,3663,1828,19943,7510,"37,7",10165,Pobiedziska,wielkopolskie,<20k
JPT_2404132,częstochowski,1028,226,1204,1936,1284,12641,4226,"33,4",5678,Poczesna,śląskie,<20k
JPT_1011033,poddębicki,1468,237,1415,2500,1474,15371,5694,37,7094,Poddębice,łódzkie,<20k
JPT_0613052,parczewski,154,6,92,139,154,1593,442,"27,7",545,Podedwórze,lubelskie,<20k
JPT_1210142,nowosądecki,581,135,935,1342,657,13391,2499,"18,7",3650,Podegrodzie,małopolskie,<20k
JPT_0206082,karkonoski,745,152,691,1134,871,8285,2899,35,3593,Podgórzyn,dolnośląskie,<20k
JPT_1405021,grodziski (mazowieckie),549,169,508,783,447,3801,2000,"52,6",2456,Podkowa Leśna,mazowieckie,<20k
JPT_3004063,gostyński,400,101,534,797,474,4907,1698,"34,6",2306,Pogorzela,wielkopolskie,<20k
JPT_1424032,pułtuski,374,66,454,703,430,5032,1333,"26,5",2027,Pokrzywnica,mazowieckie,<20k
JPT_1606032,namysłowski,376,52,364,614,421,5144,1535,"29,8",1827,Pokój,opolskie,<20k
JPT_0208051,kłodzki,902,84,492,849,667,6228,2551,41,2994,Polanica-Zdrój,dolnośląskie,<20k
JPT_1213072,oświęcimski,396,68,482,769,368,4318,1451,"33,6",2083,Polanka Wielka,małopolskie,<20k
JPT_3209063,koszaliński,663,117,665,1151,946,8532,2879,"33,7",3542,Polanów,zachodniopomorskie,<20k
JPT_3211043,policki,3214,756,4184,6040,4430,41117,14874,"36,2",18624,Police,zachodniopomorskie,20k-50k
JPT_1436022,zwoleński,399,45,357,578,434,5419,1379,"25,4",1813,Policzna,mazowieckie,<20k
JPT_0216043,polkowicki,2320,510,2428,4109,2045,27704,9918,"35,8",11412,Polkowice,dolnośląskie,20k-50k
JPT_1603052,kędzierzyńsko-kozielski,363,41,311,444,316,3956,1280,"32,4",1475,Polska Cerekiew,opolskie,<20k
JPT_1414052,nowodworski (mazowieckie),849,201,1044,1558,1063,9086,3702,"40,7",4715,Pomiechówek,mazowieckie,<20k
JPT_0612063,opolski (lubelskie),1393,114,922,1550,1392,14008,4440,"31,7",5371,Poniatowa,lubelskie,<20k
JPT_3004073,gostyński,576,114,614,951,596,7715,2084,27,2851,Poniec,wielkopolskie,<20k
JPT_1609092,opolski (opolskie),702,109,660,884,661,7969,2342,"29,4",3016,Popielów,opolskie,<20k
JPT_2406072,kłobucki,452,98,513,813,535,5835,1811,31,2411,Popów,śląskie,<20k
JPT_2409042,myszkowski,1145,152,909,1691,1141,10822,3917,"36,2",5038,Poraj,śląskie,<20k
JPT_1217052,tatrzański,494,90,604,890,471,11715,1896,"16,2",2549,Poronin,małopolskie,<20k
JPT_2402082,bielski (śląskie),1387,303,1584,2507,1348,15581,5334,"34,2",7129,Porąbka,śląskie,<20k
JPT_2416011,zawierciański,993,183,793,1411,918,8461,3430,"40,5",4298,Poręba,śląskie,<20k
JPT_3213052,sławieński,438,111,593,909,624,6847,2100,"30,7",2675,Postomino,zachodniopomorskie,<20k
JPT_0602112,biłgorajski,497,25,229,462,380,5314,1249,"23,5",1593,Potok Górny,lubelskie,<20k
JPT_0605072,janowski,331,35,262,492,266,4561,972,"21,3",1386,Potok Wielki,lubelskie,<20k
JPT_1423052,przysuski,263,53,245,313,282,4194,745,"17,8",1156,Potworów,mazowieckie,<20k
JPT_2212072,słupski,400,81,479,763,593,6821,1656,"24,3",2316,Potęgowo,pomorskie,<20k
JPT_3023052,słupecki,208,26,215,322,200,2320,629,"27,1",971,Powidz,wielkopolskie,<20k
JPT_2819022,węgorzewski,253,43,284,431,313,3241,954,"29,4",1324,Pozezdrze,warmińsko-mazurskie,<20k
JPT_3064000,Poznań,66413,14885,98886,94841,53076,532048,253675,"47,7",328101,Poznań,wielkopolskie,>100k
JPT_3002062,czarnkowsko-trzcianecki,482,67,543,823,474,6181,1761,"28,5",2389,Połajewo,wielkopolskie,<20k
JPT_2612053,staszowski,749,144,956,1539,1416,11683,4263,"36,5",4804,Połaniec,świętokrzyskie,<20k
JPT_3216033,świdwiński,1513,205,1154,1936,1622,14998,5340,"35,6",6430,Połczyn-Zdrój,zachodniopomorskie,<20k
JPT_2002082,białostocki,270,23,160,301,239,3340,770,"23,1",993,Poświętne,podlaskie,<20k
JPT_1007062,opoczyński,341,45,246,378,273,3101,1000,"32,2",1283,Poświętne,łódzkie,<20k
JPT_1434082,wołomiński,338,47,437,681,439,6239,1344,"21,5",1942,Poświętne,mazowieckie,<20k
JPT_2207043,kwidzyński,897,154,885,1454,1105,12998,3146,"24,2",4495,Prabuty,pomorskie,<20k
JPT_1608043,oleski,1404,143,1047,1588,1546,13374,4797,"35,9",5728,Praszka,opolskie,<20k
JPT_1418052,piaseczyński,787,362,1390,2289,1092,11363,4462,"39,3",5920,Prażmów,mazowieckie,<20k
JPT_0209073,legnicki,593,122,556,955,774,7345,2374,"32,3",3000,Prochowice,dolnośląskie,<20k
JPT_1401022,białobrzeski,456,71,464,714,451,5540,1589,"28,7",2156,Promna,mazowieckie,<20k
JPT_2805042,ełcki,326,63,372,569,409,7215,1254,"17,4",1739,Prostki,warmińsko-mazurskie,<20k
JPT_1214053,proszowicki,1459,256,1666,2474,1420,16097,5538,"34,4",7275,Proszowice,małopolskie,<20k
JPT_1804073,jarosławski,544,56,398,753,545,9654,1904,"19,7",2296,Pruchnik,podkarpackie,<20k
JPT_1610043,prudnicki,2631,379,2090,3109,2479,26800,9130,"34,1",10688,Prudnik,opolskie,20k-50k
JPT_0220023,trzebnicki,645,144,872,1231,848,9352,2777,"29,7",3740,Prusice,dolnośląskie,<20k
JPT_0414082,świecki,796,176,977,1442,919,9558,3183,"33,3",4310,Pruszcz,kujawsko-pomorskie,<20k
JPT_2204011,gdański,2724,859,4566,5601,2607,31578,12672,"40,1",16357,Pruszcz Gdański,pomorskie,20k-50k
JPT_1421021,pruszkowski,6433,1652,9297,11920,5592,62623,26947,43,34894,Pruszków,mazowieckie,50k-100k
JPT_1422011,przasnyski,1610,341,1791,2611,1922,17055,6949,"40,7",8275,Przasnysz,mazowieckie,<20k
JPT_2203062,człuchowski,449,111,458,849,549,6273,1655,"26,4",2416,Przechlewo,pomorskie,<20k
JPT_1213082,oświęcimski,684,151,801,1227,708,6739,2615,"38,8",3571,Przeciszów,małopolskie,<20k
JPT_1811073,mielecki,703,113,742,1318,711,12014,3124,26,3587,Przecław,podkarpackie,<20k
JPT_1012113,radomszczański,594,78,542,846,614,7052,1915,"27,2",2674,Przedbórz,łódzkie,<20k
JPT_3009113,kolski,335,40,238,411,345,4071,896,22,1369,Przedecz,wielkopolskie,<20k
JPT_3212042,pyrzycki,377,38,312,540,445,5115,1428,"27,9",1712,Przelewice,zachodniopomorskie,<20k
JPT_0216053,polkowicki,654,104,541,1029,784,8282,2540,"30,7",3112,Przemków,dolnośląskie,<20k
JPT_1862000,Przemyśl,6011,816,4506,7689,5859,59779,22035,"36,9",24881,Przemyśl,podkarpackie,50k-100k
JPT_1813082,przemyski,603,115,694,1253,725,10709,2945,"27,5",3390,Przemyśl,podkarpackie,<20k
JPT_3029012,wolsztyński,1008,204,1157,1763,1097,14147,3893,"27,5",5229,Przemęt,wielkopolskie,<20k
JPT_2012042,suwalski,190,19,181,233,155,2907,564,"19,4",778,Przerośl,podlaskie,<20k
JPT_1426072,siedlecki,325,10,158,359,258,3136,947,"30,2",1110,Przesmyki,mazowieckie,<20k
JPT_0217032,strzeliński,421,62,332,518,465,4717,1420,"30,1",1798,Przeworno,dolnośląskie,<20k
JPT_1814011,przeworski,1405,186,1148,1897,1318,15105,5305,"35,1",5954,Przeworsk,podkarpackie,<20k
JPT_0811072,żarski,224,47,260,454,288,3107,905,"29,1",1273,Przewóz,lubuskie,<20k
JPT_2205032,kartuski,440,161,909,1252,545,9932,2519,"25,4",3307,Przodkowo,pomorskie,<20k
JPT_3204062,goleniowski,369,88,381,695,471,5007,1545,"30,9",2004,Przybiernów,zachodniopomorskie,<20k
JPT_3017052,ostrowski (wielkopolskie),971,184,1039,1835,1007,12232,3740,"30,6",5036,Przygodzice,wielkopolskie,<20k
JPT_3027062,turecki,348,44,291,503,302,4633,956,"20,6",1488,Przykona,wielkopolskie,<20k
JPT_2404142,częstochowski,329,18,221,426,343,3737,1103,"29,5",1337,Przyrów,śląskie,<20k
JPT_2406082,kłobucki,543,71,519,825,526,5849,1992,"34,1",2484,Przystajń,śląskie,<20k
JPT_1423063,przysuski,1193,113,985,1614,1221,11695,3840,"32,8",5126,Przysucha,mazowieckie,<20k
JPT_0803032,międzyrzecki,464,115,519,785,580,5562,2067,"37,2",2463,Przytoczna,lubuskie,<20k
JPT_2007062,łomżyński,143,16,93,157,105,2059,424,"20,6",514,Przytuły,podlaskie,<20k
JPT_1425092,radomski,433,74,430,701,507,7290,1446,"19,8",2145,Przytyk,mazowieckie,<20k
JPT_2204052,gdański,401,138,505,851,483,5997,1728,"28,8",2378,Przywidz,pomorskie,<20k
JPT_1436032,zwoleński,411,55,310,510,353,6082,1140,"18,7",1639,Przyłęk,mazowieckie,<20k
JPT_1609103,opolski (opolskie),697,130,822,1261,662,9079,2830,"31,2",3572,Prószków,opolskie,<20k
JPT_2401062,będziński,1314,343,1277,2358,1280,12268,5459,"44,5",6572,Psary,śląskie,<20k
JPT_0803042,międzyrzecki,357,104,409,573,400,4287,1350,"31,5",1843,Pszczew,lubuskie,<20k
JPT_2410053,pszczyński,4363,1237,6137,8346,4471,52823,18304,"34,7",24554,Pszczyna,śląskie,50k-100k
JPT_2204062,gdański,611,192,1250,1580,859,9927,3347,"33,7",4492,Pszczółki,pomorskie,<20k
JPT_2415011,wodzisławski,1146,189,1214,1918,1117,13734,4440,"32,3",5584,Pszów,śląskie,<20k
JPT_0610052,łęczyński,321,43,365,609,350,5704,1355,"23,8",1688,Puchaczów,lubelskie,<20k
JPT_2211031,pucki,1280,289,1169,1807,1080,11139,4460,40,5625,Puck,pomorskie,<20k
JPT_2814102,olsztyński,482,161,744,1293,770,8743,2785,"31,9",3450,Purda,warmińsko-mazurskie,<20k
JPT_1438032,żyrardowski,711,167,746,1198,773,8673,2754,"31,8",3595,Puszcza Mariańska,mazowieckie,<20k
JPT_3021021,poznański,1144,284,1219,1857,1134,9575,4545,"47,5",5638,Puszczykowo,wielkopolskie,<20k
JPT_0614011,puławski,6686,864,4100,6940,4602,46965,19205,"40,9",23192,Puławy,lubelskie,20k-50k
JPT_1424043,pułtuski,2055,414,2437,3604,2259,24619,7994,"32,5",10769,Pułtusk,mazowieckie,20k-50k
JPT_2009042,sejneński,359,78,284,477,287,4156,1170,"28,2",1485,Puńsk,podlaskie,<20k
JPT_3212053,pyrzycki,1856,208,1515,2588,1867,19227,7049,"36,7",8034,Pyrzyce,zachodniopomorskie,<20k
JPT_2405021,gliwicki,1526,362,1712,2455,1663,18455,6337,"34,3",7718,Pyskowice,śląskie,<20k
JPT_1818032,stalowowolski,553,78,526,1036,573,11335,2348,"20,7",2766,Pysznica,podkarpackie,<20k
JPT_3030043,wrzesiński,574,110,611,969,662,6863,2050,"29,9",2926,Pyzdry,wielkopolskie,<20k
JPT_1017072,wieluński,562,114,494,912,488,6512,2178,"33,4",2570,Pątnów,łódzkie,<20k
JPT_1011022,poddębicki,324,35,271,415,319,3484,1091,"31,3",1364,Pęczniew,łódzkie,<20k
JPT_0203052,głogowski,142,39,168,265,222,2210,605,"27,4",836,Pęcław,dolnośląskie,<20k
JPT_3004042,gostyński,437,53,406,617,472,5938,1491,"25,1",1985,Pępowo,wielkopolskie,<20k
JPT_2001062,augustowski,227,28,183,355,200,2590,759,"29,3",993,Płaska,podlaskie,<20k
JPT_1462000,Płock,14033,2284,11248,19644,12349,118268,46739,"39,5",59558,Płock,mazowieckie,>100k
JPT_1411062,makowski,486,47,429,721,533,5244,1609,"30,7",2216,Płoniawy-Bramura,mazowieckie,<20k
JPT_2802062,braniewski,169,33,211,310,172,2465,726,"29,5",895,Płoskinia,warmińsko-mazurskie,<20k
JPT_3205043,gryficki,598,123,670,1022,791,8721,2439,28,3204,Płoty,zachodniopomorskie,<20k
JPT_1420011,płoński,2028,341,2268,3446,2390,21924,8234,"37,6",10473,Płońsk,mazowieckie,20k-50k
JPT_2803052,działdowski,466,92,520,772,465,5540,1555,"28,1",2315,Płośnica,warmińsko-mazurskie,<20k
JPT_0417042,wąbrzeski,368,55,348,528,394,4771,1137,"23,8",1693,Płużnica,kujawsko-pomorskie,<20k
JPT_1211112,nowotarski,701,132,793,1193,750,14789,2775,"18,8",3569,Raba Wyżna,małopolskie,<20k
JPT_1211123,nowotarski,1462,193,1288,1950,1153,16987,4862,"28,6",6046,Rabka-Zdrój,małopolskie,<20k
JPT_0618072,tomaszowski (lubelskie),438,27,237,442,408,5000,1190,"23,8",1552,Rachanie,lubelskie,<20k
JPT_2411011,raciborski,4956,854,4642,7212,4826,54259,18688,"34,4",22490,Racibórz,śląskie,50k-100k
JPT_1209052,myślenicki,389,78,551,723,442,6471,1580,"24,4",2183,Raciechowice,małopolskie,<20k
JPT_1420021,płoński,351,68,464,692,468,4390,1633,"37,2",2043,Raciąż,mazowieckie,<20k
JPT_0401072,aleksandrowski,319,61,296,500,305,3116,1292,"41,5",1481,Raciążek,kujawsko-pomorskie,<20k
JPT_2012052,suwalski,386,41,337,550,403,5860,1411,"24,1",1717,Raczki,podlaskie,<20k
JPT_1208062,miechowski,236,29,262,341,245,2485,754,"30,3",1113,Racławice,małopolskie,<20k
JPT_0620082,zamojski,523,39,268,461,433,5532,1402,"25,3",1724,Radecznica,lubelskie,<20k
JPT_1204062,dąbrowski,386,38,352,571,354,7453,1283,"17,2",1701,Radgoszcz,małopolskie,<20k
JPT_0208123,kłodzki,699,80,619,937,815,8968,2537,"28,3",3150,Radków,dolnośląskie,<20k
JPT_2613042,włoszczowski,316,25,163,292,275,2501,837,"33,5",1071,Radków,świętokrzyskie,<20k
JPT_2415021,wodzisławski,1423,324,1695,2457,1390,17665,5783,"32,7",7289,Radlin,śląskie,<20k
JPT_1463000,Radom,21645,3360,18492,29313,21293,209296,75528,"36,1",94103,Radom,mazowieckie,>100k
JPT_0405052,golubsko-dobrzyński,303,45,357,498,371,3801,1089,"28,7",1574,Radomin,kujawsko-pomorskie,<20k
JPT_1012011,radomszczański,5011,747,4061,6617,4382,45353,16342,36,20818,Radomsko,łódzkie,20k-50k
JPT_1811083,mielecki,786,107,944,1395,742,14272,3221,"22,6",3974,Radomyśl Wielki,podkarpackie,<20k
JPT_1818042,stalowowolski,578,48,445,670,491,7331,1822,"24,9",2232,Radomyśl nad Sanem,podkarpackie,<20k
JPT_2605043,konecki,573,59,519,736,605,8760,1804,"20,6",2492,Radoszyce,świętokrzyskie,<20k
JPT_3218032,łobeski,299,36,259,442,344,3577,988,"27,6",1380,Radowo Małe,zachodniopomorskie,<20k
JPT_0216062,polkowicki,318,69,433,707,472,4904,1561,"31,8",1999,Radwanice,dolnośląskie,<20k
JPT_1804021,jarosławski,368,38,357,558,456,5214,1541,"29,6",1777,Radymno,podkarpackie,<20k
JPT_1419102,płocki,541,147,733,1390,583,8532,2339,"27,4",3394,Radzanowo,mazowieckie,<20k
JPT_1401032,białobrzeski,308,54,317,448,246,3883,970,25,1373,Radzanów,mazowieckie,<20k
JPT_1413042,mławski,263,44,243,440,270,3262,909,"27,9",1260,Radzanów,mazowieckie,<20k
JPT_2417102,żywiecki,865,192,1229,1795,1045,13068,3467,"26,5",5126,Radziechowy-Wieprz,śląskie,<20k
JPT_1438042,żyrardowski,407,102,517,936,501,5854,1955,"33,4",2463,Radziejowice,mazowieckie,<20k
JPT_0411011,radziejowski,628,164,658,1029,689,5499,2692,49,3168,Radziejów,kujawsko-pomorskie,<20k
JPT_1214062,proszowicki,283,45,326,476,254,3329,998,30,1384,Radziemice,małopolskie,<20k
JPT_2413031,tarnogórski,1669,365,1949,2753,1719,16903,6749,"39,9",8455,Radzionków,śląskie,<20k
JPT_2004032,grajewski,275,22,173,294,228,4646,844,"18,2",992,Radziłów,podlaskie,<20k
JPT_1434093,wołomiński,1531,620,2866,4415,2082,27882,8635,31,11514,Radzymin,mazowieckie,20k-50k
JPT_0406043,grudziądzki,331,51,326,574,374,4608,1212,"26,3",1656,Radzyń Chełmiński,kujawsko-pomorskie,<20k
JPT_0615011,radzyński,1370,167,1058,1711,1488,15428,4727,"30,6",5794,Radzyń Podlaski,lubelskie,<20k
JPT_1608052,oleski,245,28,216,343,232,4238,873,"20,6",1064,Radłów,opolskie,<20k
JPT_1216053,tarnowski,561,104,685,1027,596,9604,2201,"22,9",2973,Radłów,małopolskie,<20k
JPT_2417112,żywiecki,721,75,629,1102,674,8709,2420,"27,8",3201,Rajcza,śląskie,<20k
JPT_2004043,grajewski,375,50,246,468,371,5115,1141,"22,3",1510,Rajgród,podlaskie,<20k
JPT_3005043,grodziski (wielkopolskie),847,285,1460,2030,1144,13191,3800,"28,8",5766,Rakoniewice,wielkopolskie,<20k
JPT_1810062,łańcucki,384,41,387,610,386,7373,1526,"20,7",1808,Rakszawa,podkarpackie,<20k
JPT_2604162,kielecki,453,30,323,526,434,5544,1373,"24,8",1766,Raków,świętokrzyskie,<20k
JPT_1806052,kolbuszowski,328,32,301,455,343,6999,1227,"17,5",1459,Raniżów,podkarpackie,<20k
JPT_3017063,ostrowski (wielkopolskie),773,116,959,1529,849,11881,3111,"26,2",4226,Raszków,wielkopolskie,<20k
JPT_1421062,pruszkowski,2130,776,3443,4660,2124,21971,9598,"43,7",13133,Raszyn,mazowieckie,20k-50k
JPT_1013011,rawski,1685,247,1555,2398,1873,17193,6062,"35,3",7758,Rawa Mazowiecka,łódzkie,<20k
JPT_3022053,rawicki,2857,599,3110,4918,2901,30299,10487,"34,6",14385,Rawicz,wielkopolskie,20k-50k
JPT_3202063,choszczeński,429,70,385,672,530,5450,1590,"29,2",2086,Recz,zachodniopomorskie,<20k
JPT_2215011,wejherowski,1458,603,3765,4217,2361,26707,9920,"37,1",12404,Reda,pomorskie,20k-50k
JPT_1402082,ciechanowski,388,54,421,617,393,4954,1410,"28,5",1873,Regimin,mazowieckie,<20k
JPT_1013052,rawski,151,14,128,197,126,1819,455,25,616,Regnów,łódzkie,<20k
JPT_0603153,chełmski,435,58,372,604,444,6295,1447,23,1913,Rejowiec,lubelskie,<20k
JPT_0603011,chełmski,353,53,320,567,435,4328,1356,"31,3",1728,Rejowiec Fabryczny,lubelskie,<20k
JPT_1429062,sokołowski,526,41,357,617,439,5091,1564,"30,7",1980,Repki,mazowieckie,<20k
JPT_3218043,łobeski,726,101,620,984,799,7885,2630,"33,4",3230,Resko,zachodniopomorskie,<20k
JPT_2808053,kętrzyński,763,91,499,937,779,7464,2326,"31,2",3069,Reszel,warmińsko-mazurskie,<20k
JPT_3205072,gryficki,395,78,386,668,405,3852,1594,"41,4",1932,Rewal,zachodniopomorskie,<20k
JPT_1603062,kędzierzyńsko-kozielski,500,93,640,867,563,8299,2201,"26,5",2663,Reńska Wieś,opolskie,<20k
JPT_0412032,rypiński,377,70,454,555,463,4770,1338,"28,1",1919,Rogowo,kujawsko-pomorskie,<20k
JPT_0419052,żniński,552,105,589,898,661,6802,1892,"27,8",2805,Rogowo,kujawsko-pomorskie,<20k
JPT_3016023,obornicki,1351,358,1819,2677,1726,18372,5690,31,7931,Rogoźno,wielkopolskie,<20k
JPT_1021052,brzeziński,470,112,471,724,431,4656,1707,"36,7",2208,Rogów,łódzkie,<20k
JPT_0406052,grudziądzki,292,72,350,519,302,4195,1084,"25,8",1535,Rogóźno,kujawsko-pomorskie,<20k
JPT_0407082,inowrocławski,343,57,391,636,410,4723,1446,"30,6",1837,Rojewo,kujawsko-pomorskie,<20k
JPT_1016072,tomaszowski (łódzkie),569,70,476,781,468,6153,1884,"30,6",2364,Rokiciny,łódzkie,<20k
JPT_1804092,jarosławski,236,40,238,351,243,4313,961,"22,3",1108,Rokietnica,podkarpackie,<20k
JPT_3021132,poznański,1104,711,3263,3999,1403,19326,7965,"41,2",10480,Rokietnica,wielkopolskie,<20k
JPT_0601122,bialski,200,26,166,303,192,2933,742,"25,3",887,Rokitno,lubelskie,<20k
JPT_1205082,gorlicki,276,37,254,453,271,5536,1022,"18,5",1291,Ropa,małopolskie,<20k
JPT_1815033,ropczycko-sędziszowski,1380,215,1476,2283,1623,27533,6205,"22,5",6977,Ropczyce,podkarpackie,20k-50k
JPT_0601132,bialski,182,19,162,254,140,2192,677,"30,9",757,Rossosz,lubelskie,<20k
JPT_3012052,krotoszyński,322,51,381,479,352,5151,1115,"21,6",1585,Rozdrażew,wielkopolskie,<20k
JPT_2817052,szczycieński,310,40,307,568,333,5497,1174,"21,4",1558,Rozogi,warmińsko-mazurskie,<20k
JPT_1010082,piotrkowski,960,183,1011,1711,983,12310,3296,"26,8",4848,Rozprza,łódzkie,<20k
JPT_1427042,sierpecki,324,47,307,542,300,4098,1158,"28,3",1520,Rościszewo,mazowieckie,<20k
JPT_1804102,jarosławski,304,37,329,555,343,6252,1331,"21,3",1568,Roźwienica,podkarpackie,<20k
JPT_2816043,piski,822,90,562,992,847,7952,2824,"35,5",3313,Ruciane-Nida,warmińsko-mazurskie,<20k
JPT_2605052,konecki,307,28,214,350,262,3052,860,"28,2",1161,Ruda Maleniecka,świętokrzyskie,<20k
JPT_2472000,Ruda Śląska,13305,2996,15421,22193,13699,136423,55308,"40,5",67614,Ruda Śląska,śląskie,>100k
JPT_0603092,chełmski,305,56,253,502,350,4474,1094,"24,5",1466,Ruda-Huta,lubelskie,<20k
JPT_2003072,bielski (podlaskie),175,13,96,179,147,1851,539,"29,1",610,Rudka,podlaskie,<20k
JPT_0211032,lubiński,541,110,628,1038,679,7793,2607,"33,5",2996,Rudna,dolnośląskie,<20k
JPT_0606092,krasnostawski,346,35,198,364,244,2973,977,"32,9",1187,Rudnik,lubelskie,<20k
JPT_2411082,raciborski,384,71,360,576,280,5150,1358,"26,4",1671,Rudnik,śląskie,<20k
JPT_1812063,niżański,671,64,503,804,618,10076,2356,"23,4",2660,Rudnik nad Sanem,podkarpackie,<20k
JPT_1608062,oleski,782,77,596,994,765,8082,2528,"31,3",3214,Rudniki,opolskie,<20k
JPT_2405052,gliwicki,826,234,954,1608,879,10682,3605,"33,7",4501,Rudziniec,śląskie,<20k
JPT_0209082,legnicki,215,55,194,338,248,2558,843,33,1050,Ruja,dolnośląskie,<20k
JPT_2215021,wejherowski,4338,1094,6153,7977,4733,49536,19939,"40,3",24295,Rumia,pomorskie,20k-50k
JPT_1001062,bełchatowski,482,59,317,618,497,5045,1684,"33,4",1973,Rusiec,łódzkie,<20k
JPT_1423072,przysuski,369,29,318,582,335,4232,1194,"28,2",1633,Rusinów,mazowieckie,<20k
JPT_2012062,suwalski,181,34,147,265,144,2330,691,"29,7",771,Rutka-Tartak,podlaskie,<20k
JPT_2014032,zambrowski,391,44,317,564,397,5427,1367,"25,2",1713,Rutki,podlaskie,<20k
JPT_0617042,świdnicki (lubelskie),379,42,236,431,308,3347,1140,"34,1",1396,Rybczewice,lubelskie,<20k
JPT_2473000,Rybnik,11894,2713,13542,19850,12230,137128,48641,"35,5",60229,Rybnik,śląskie,>100k
JPT_2803062,działdowski,507,85,631,1023,614,7160,2077,29,2860,Rybno,warmińsko-mazurskie,<20k
JPT_1428062,sochaczewski,264,45,309,408,309,3469,965,"27,8",1335,Rybno,mazowieckie,<20k
JPT_2804082,elbląski,311,35,250,419,353,3727,1039,"27,9",1368,Rychliki,warmińsko-mazurskie,<20k
JPT_3008062,kępiński,301,61,334,452,353,3791,1238,"32,7",1501,Rychtal,wielkopolskie,<20k
JPT_3010073,koniński,686,117,721,1192,722,8203,2319,"28,3",3438,Rychwał,wielkopolskie,<20k
JPT_3016032,obornicki,530,139,720,1030,623,7264,1907,"26,3",3042,Ryczywół,wielkopolskie,<20k
JPT_2415031,wodzisławski,1967,402,1919,2982,1786,21385,7449,"34,8",9056,Rydułtowy,śląskie,20k-50k
JPT_3013043,leszczyński,681,193,996,1565,847,9836,3155,"32,1",4283,Rydzyna,wielkopolskie,<20k
