country_code,age_group,new_cases,population,rate_14_day_per_100k,location,date
MT,15-24yr,32,54926,156.6,Malta,2020-08-31
MT,25-49yr,95,205154,101.9,Malta,2020-08-31
MT,50-64yr,37,90276,75.3,Malta,2020-08-31
MT,65-79yr,21,73361,54.5,Malta,2020-08-31
MT,80+yr,17,21689,129.1,Malta,2020-08-31
MT,<15yr,14,69158,36.1,Malta,2020-09-07
MT,15-24yr,35,54926,122.0,Malta,2020-09-07
MT,25-49yr,151,205154,119.9,Malta,2020-09-07
MT,50-64yr,37,90276,82.0,Malta,2020-09-07
MT,65-79yr,47,73361,92.7,Malta,2020-09-07
MT,80+yr,41,21689,267.4,Malta,2020-09-07
MT,<15yr,20,69158,49.2,Malta,2020-09-14
MT,15-24yr,39,54926,134.7,Malta,2020-09-14
MT,25-49yr,138,205154,140.9,Malta,2020-09-14
MT,50-64yr,58,90276,105.2,Malta,2020-09-14
MT,65-79yr,54,73361,137.7,Malta,2020-09-14
MT,80+yr,66,21689,493.3,Malta,2020-09-14
MT,<15yr,13,69158,47.7,Malta,2020-09-21
MT,15-24yr,31,54926,127.4,Malta,2020-09-21
MT,25-49yr,98,205154,115.0,Malta,2020-09-21
MT,50-64yr,49,90276,118.5,Malta,2020-09-21
MT,65-79yr,21,73361,102.2,Malta,2020-09-21
MT,80+yr,17,21689,382.7,Malta,2020-09-21
MT,<15yr,14,69158,39.0,Malta,2020-09-28
MT,15-24yr,56,54926,158.4,Malta,2020-09-28
MT,25-49yr,136,205154,114.1,Malta,2020-09-28
MT,50-64yr,58,90276,118.5,Malta,2020-09-28
MT,65-79yr,27,73361,65.4,Malta,2020-09-28
MT,80+yr,21,21689,175.2,Malta,2020-09-28
MT,<15yr,40,69158,78.1,Malta,2020-10-05
MT,15-24yr,81,54926,249.4,Malta,2020-10-05
MT,25-49yr,256,205154,191.1,Malta,2020-10-05
MT,50-64yr,79,90276,151.8,Malta,2020-10-05
MT,65-79yr,45,73361,98.1,Malta,2020-10-05
MT,80+yr,13,21689,156.8,Malta,2020-10-05
MT,<15yr,40,69158,115.7,Malta,2020-10-12
MT,15-24yr,164,54926,446.1,Malta,2020-10-12
MT,25-49yr,458,205154,348.0,Malta,2020-10-12
MT,50-64yr,132,90276,233.7,Malta,2020-10-12
MT,65-79yr,72,73361,159.5,Malta,2020-10-12
MT,80+yr,17,21689,138.3,Malta,2020-10-12
MT,<15yr,63,69158,148.9,Malta,2020-10-19
MT,15-24yr,119,54926,515.2,Malta,2020-10-19
MT,25-49yr,416,205154,426.0,Malta,2020-10-19
MT,50-64yr,143,90276,304.6,Malta,2020-10-19
MT,65-79yr,68,73361,190.8,Malta,2020-10-19
MT,80+yr,23,21689,184.4,Malta,2020-10-19
MT,<15yr,45,69158,156.2,Malta,2020-10-26
MT,15-24yr,98,54926,395.1,Malta,2020-10-26
MT,25-49yr,373,205154,384.6,Malta,2020-10-26
MT,50-64yr,129,90276,301.3,Malta,2020-10-26
MT,65-79yr,92,73361,218.1,Malta,2020-10-26
MT,80+yr,49,21689,332.0,Malta,2020-10-26
MT,<15yr,60,69158,151.8,Malta,2020-11-02
MT,15-24yr,89,54926,340.5,Malta,2020-11-02
MT,25-49yr,396,205154,374.8,Malta,2020-11-02
MT,50-64yr,126,90276,282.5,Malta,2020-11-02
MT,65-79yr,92,73361,250.8,Malta,2020-11-02
MT,80+yr,99,21689,682.4,Malta,2020-11-02
MT,<15yr,120,69158,260.3,Malta,2020-11-09
MT,15-24yr,117,54926,375.1,Malta,2020-11-09
MT,25-49yr,409,205154,392.4,Malta,2020-11-09
MT,50-64yr,164,90276,321.2,Malta,2020-11-09
MT,65-79yr,59,73361,205.8,Malta,2020-11-09
MT,80+yr,25,21689,571.7,Malta,2020-11-09
MT,<15yr,121,69158,348.5,Malta,2020-11-16
MT,15-24yr,85,54926,367.8,Malta,2020-11-16
MT,25-49yr,413,205154,400.7,Malta,2020-11-16
MT,50-64yr,130,90276,325.7,Malta,2020-11-16
MT,65-79yr,65,73361,169.0,Malta,2020-11-16
MT,80+yr,26,21689,235.1,Malta,2020-11-16
MT,<15yr,141,69158,378.8,Malta,2020-11-23
MT,15-24yr,89,54926,316.8,Malta,2020-11-23
MT,25-49yr,369,205154,381.2,Malta,2020-11-23
MT,50-64yr,147,90276,306.8,Malta,2020-11-23
MT,65-79yr,60,73361,170.4,Malta,2020-11-23
MT,80+yr,49,21689,345.8,Malta,2020-11-23
MT,<15yr,150,69158,420.8,Malta,2020-11-30
MT,15-24yr,80,54926,307.7,Malta,2020-11-30
MT,25-49yr,328,205154,339.7,Malta,2020-11-30
MT,50-64yr,115,90276,290.2,Malta,2020-11-30
MT,65-79yr,52,73361,152.7,Malta,2020-11-30
MT,80+yr,36,21689,391.9,Malta,2020-11-30
MT,<15yr,103,69158,365.8,Malta,2020-12-07
MT,15-24yr,60,54926,254.9,Malta,2020-12-07
MT,25-49yr,271,205154,292.0,Malta,2020-12-07
MT,50-64yr,118,90276,258.1,Malta,2020-12-07
MT,65-79yr,27,73361,107.7,Malta,2020-12-07
MT,80+yr,17,21689,244.4,Malta,2020-12-07
MT,<15yr,75,69158,257.4,Malta,2020-12-14
MT,15-24yr,52,54926,203.9,Malta,2020-12-14
MT,25-49yr,257,205154,257.4,Malta,2020-12-14
MT,50-64yr,79,90276,218.2,Malta,2020-12-14
MT,65-79yr,53,73361,109.0,Malta,2020-12-14
MT,80+yr,34,21689,235.1,Malta,2020-12-14
MT,<15yr,35,69158,159.1,Malta,2020-12-21
MT,15-24yr,77,54926,234.9,Malta,2020-12-21
MT,25-49yr,253,205154,248.6,Malta,2020-12-21
MT,50-64yr,109,90276,208.3,Malta,2020-12-21
MT,65-79yr,76,73361,175.8,Malta,2020-12-21
MT,80+yr,60,21689,433.4,Malta,2020-12-21
MT,<15yr,63,69158,141.7,Malta,2020-12-28
MT,15-24yr,118,54926,355.0,Malta,2020-12-28
MT,25-49yr,450,205154,342.7,Malta,2020-12-28
MT,50-64yr,149,90276,285.8,Malta,2020-12-28
MT,65-79yr,101,73361,241.3,Malta,2020-12-28
MT,80+yr,36,21689,442.6,Malta,2020-12-28
MT,<15yr,107,69158,245.8,Malta,2021-01-04
MT,15-24yr,203,54926,584.4,Malta,2021-01-04
MT,25-49yr,588,205154,506.0,Malta,2021-01-04
MT,50-64yr,212,90276,399.9,Malta,2021-01-04
MT,65-79yr,109,73361,286.3,Malta,2021-01-04
MT,80+yr,53,21689,410.3,Malta,2021-01-04
MT,<15yr,105,69158,306.5,Malta,2021-01-11
MT,15-24yr,178,54926,693.7,Malta,2021-01-11
MT,25-49yr,562,205154,560.6,Malta,2021-01-11
MT,50-64yr,185,90276,439.8,Malta,2021-01-11
MT,65-79yr,110,73361,298.5,Malta,2021-01-11
MT,80+yr,66,21689,548.7,Malta,2021-01-11
MT,<15yr,97,69158,292.1,Malta,2021-01-18
MT,15-24yr,141,54926,580.8,Malta,2021-01-18
MT,25-49yr,537,205154,535.7,Malta,2021-01-18
MT,50-64yr,204,90276,430.9,Malta,2021-01-18
MT,65-79yr,104,73361,291.7,Malta,2021-01-18
MT,80+yr,42,21689,497.9,Malta,2021-01-18
MT,<15yr,129,69158,326.8,Malta,2021-01-25
MT,15-24yr,137,54926,506.1,Malta,2021-01-25
MT,25-49yr,547,205154,528.4,Malta,2021-01-25
MT,50-64yr,163,90276,406.5,Malta,2021-01-25
MT,65-79yr,104,73361,283.5,Malta,2021-01-25
MT,80+yr,61,21689,474.9,Malta,2021-01-25
MT,<15yr,68,69158,284.9,Malta,2021-02-01
MT,15-24yr,81,54926,396.9,Malta,2021-02-01
MT,25-49yr,327,205154,426.0,Malta,2021-02-01
MT,50-64yr,125,90276,319.0,Malta,2021-02-01
MT,65-79yr,58,73361,220.8,Malta,2021-02-01
MT,80+yr,34,21689,438.0,Malta,2021-02-01
MT,<15yr,119,69158,270.4,Malta,2021-02-08
MT,15-24yr,145,54926,411.5,Malta,2021-02-08
MT,25-49yr,522,205154,413.8,Malta,2021-02-08
MT,50-64yr,183,90276,341.2,Malta,2021-02-08
MT,65-79yr,111,73361,230.4,Malta,2021-02-08
MT,80+yr,38,21689,332.0,Malta,2021-02-08
MT,<15yr,110,69158,331.1,Malta,2021-02-15
MT,15-24yr,171,54926,575.3,Malta,2021-02-15
MT,25-49yr,529,205154,512.3,Malta,2021-02-15
MT,50-64yr,188,90276,411.0,Malta,2021-02-15
MT,65-79yr,123,73361,319.0,Malta,2021-02-15
MT,80+yr,19,21689,262.8,Malta,2021-02-15
MT,<15yr,167,69158,400.5,Malta,2021-02-22
MT,15-24yr,258,54926,781.1,Malta,2021-02-22
MT,25-49yr,710,205154,603.9,Malta,2021-02-22
MT,50-64yr,261,90276,497.4,Malta,2021-02-22
MT,65-79yr,140,73361,358.5,Malta,2021-02-22
MT,80+yr,53,21689,332.0,Malta,2021-02-22
MT,<15yr,189,69158,514.8,Malta,2021-03-01
MT,15-24yr,305,54926,1025.0,Malta,2021-03-01
MT,25-49yr,819,205154,745.3,Malta,2021-03-01
MT,50-64yr,346,90276,672.4,Malta,2021-03-01
MT,65-79yr,190,73361,449.8,Malta,2021-03-01
MT,80+yr,54,21689,493.3,Malta,2021-03-01
MT,<15yr,198,69158,559.6,Malta,2021-03-08
MT,15-24yr,307,54926,1114.2,Malta,2021-03-08
MT,25-49yr,916,205154,845.7,Malta,2021-03-08
MT,50-64yr,366,90276,788.7,Malta,2021-03-08
MT,65-79yr,253,73361,603.9,Malta,2021-03-08
MT,80+yr,53,21689,493.3,Malta,2021-03-08
MT,<15yr,169,69158,530.7,Malta,2021-03-15
MT,15-24yr,213,54926,946.7,Malta,2021-03-15
MT,25-49yr,698,205154,786.7,Malta,2021-03-15
MT,50-64yr,280,90276,715.6,Malta,2021-03-15
MT,65-79yr,155,73361,556.2,Malta,2021-03-15
MT,80+yr,29,21689,378.1,Malta,2021-03-15
MT,<15yr,54,69158,322.5,Malta,2021-03-22
MT,15-24yr,81,54926,535.3,Malta,2021-03-22
MT,25-49yr,276,205154,474.8,Malta,2021-03-22
MT,50-64yr,122,90276,445.3,Malta,2021-03-22
MT,65-79yr,61,73361,294.4,Malta,2021-03-22
MT,80+yr,12,21689,189.0,Malta,2021-03-22
MT,<15yr,28,69158,118.6,Malta,2021-03-29
MT,15-24yr,57,54926,251.2,Malta,2021-03-29
MT,25-49yr,145,205154,205.2,Malta,2021-03-29
MT,50-64yr,55,90276,196.1,Malta,2021-03-29
MT,65-79yr,40,73361,137.7,Malta,2021-03-29
MT,80+yr,4,21689,73.8,Malta,2021-03-29
DE,<15yr,0,11391259,0.0,Niemcy,2020-01-27
DE,15-24yr,0,8547674,0.0,Niemcy,2020-01-27
DE,25-49yr,7,26041785,0.0,Niemcy,2020-01-27
DE,50-64yr,1,19095311,0.0,Niemcy,2020-01-27
DE,65-79yr,0,12409547,0.0,Niemcy,2020-01-27
DE,80+yr,0,5681135,0.0,Niemcy,2020-01-27
DE,<15yr,0,11391259,0.0,Niemcy,2020-02-03
DE,15-24yr,0,8547674,0.0,Niemcy,2020-02-03
DE,25-49yr,4,26041785,0.0,Niemcy,2020-02-03
DE,50-64yr,2,19095311,0.0,Niemcy,2020-02-03
DE,65-79yr,0,12409547,0.0,Niemcy,2020-02-03
DE,80+yr,0,5681135,0.0,Niemcy,2020-02-03
DE,<15yr,0,11391259,0.0,Niemcy,2020-02-10
DE,15-24yr,0,8547674,0.0,Niemcy,2020-02-10
DE,25-49yr,2,26041785,0.0,Niemcy,2020-02-10
DE,50-64yr,1,19095311,0.0,Niemcy,2020-02-10
DE,65-79yr,0,12409547,0.0,Niemcy,2020-02-10
DE,80+yr,0,5681135,0.0,Niemcy,2020-02-10
DE,<15yr,0,11391259,0.0,Niemcy,2020-02-17
DE,15-24yr,2,8547674,0.0,Niemcy,2020-02-17
DE,25-49yr,1,26041785,0.0,Niemcy,2020-02-17
DE,50-64yr,0,19095311,0.0,Niemcy,2020-02-17
DE,65-79yr,2,12409547,0.0,Niemcy,2020-02-17
DE,80+yr,0,5681135,0.0,Niemcy,2020-02-17
DE,<15yr,6,11391259,0.1,Niemcy,2020-02-24
DE,15-24yr,20,8547674,0.3,Niemcy,2020-02-24
DE,25-49yr,74,26041785,0.3,Niemcy,2020-02-24
DE,50-64yr,32,19095311,0.2,Niemcy,2020-02-24
DE,65-79yr,8,12409547,0.1,Niemcy,2020-02-24
DE,80+yr,1,5681135,0.0,Niemcy,2020-02-24
DE,<15yr,39,11391259,0.4,Niemcy,2020-03-02
DE,15-24yr,112,8547674,1.5,Niemcy,2020-03-02
DE,25-49yr,395,26041785,1.8,Niemcy,2020-03-02
DE,50-64yr,270,19095311,1.6,Niemcy,2020-03-02
DE,65-79yr,60,12409547,0.5,Niemcy,2020-03-02
DE,80+yr,19,5681135,0.4,Niemcy,2020-03-02
DE,<15yr,193,11391259,2.0,Niemcy,2020-03-09
DE,15-24yr,507,8547674,7.2,Niemcy,2020-03-09
DE,25-49yr,2940,26041785,12.8,Niemcy,2020-03-09
DE,50-64yr,2157,19095311,12.7,Niemcy,2020-03-09
DE,65-79yr,496,12409547,4.5,Niemcy,2020-03-09
DE,80+yr,136,5681135,2.7,Niemcy,2020-03-09
DE,<15yr,565,11391259,6.7,Niemcy,2020-03-16
DE,15-24yr,1988,8547674,29.2,Niemcy,2020-03-16
DE,25-49yr,9712,26041785,48.6,Niemcy,2020-03-16
DE,50-64yr,7296,19095311,49.5,Niemcy,2020-03-16
DE,65-79yr,2079,12409547,20.8,Niemcy,2020-03-16
DE,80+yr,786,5681135,16.2,Niemcy,2020-03-16
DE,<15yr,881,11391259,12.7,Niemcy,2020-03-23
DE,15-24yr,3209,8547674,60.8,Niemcy,2020-03-23
DE,25-49yr,12963,26041785,87.1,Niemcy,2020-03-23
DE,50-64yr,10116,19095311,91.2,Niemcy,2020-03-23
DE,65-79yr,4381,12409547,52.1,Niemcy,2020-03-23
DE,80+yr,2442,5681135,56.8,Niemcy,2020-03-23
DE,<15yr,995,11391259,16.5,Niemcy,2020-03-30
DE,15-24yr,3322,8547674,76.4,Niemcy,2020-03-30
DE,25-49yr,12137,26041785,96.4,Niemcy,2020-03-30
DE,50-64yr,10145,19095311,106.1,Niemcy,2020-03-30
DE,65-79yr,4897,12409547,74.8,Niemcy,2020-03-30
DE,80+yr,4582,5681135,123.6,Niemcy,2020-03-30
DE,<15yr,780,11391259,15.6,Niemcy,2020-04-06
DE,15-24yr,2590,8547674,69.2,Niemcy,2020-04-06
DE,25-49yr,8929,26041785,80.9,Niemcy,2020-04-06
DE,50-64yr,7014,19095311,89.9,Niemcy,2020-04-06
DE,65-79yr,3482,12409547,67.5,Niemcy,2020-04-06
DE,80+yr,4383,5681135,157.8,Niemcy,2020-04-06
DE,<15yr,560,11391259,11.8,Niemcy,2020-04-13
DE,15-24yr,1803,8547674,51.4,Niemcy,2020-04-13
DE,25-49yr,5682,26041785,56.1,Niemcy,2020-04-13
DE,50-64yr,4213,19095311,58.8,Niemcy,2020-04-13
DE,65-79yr,2147,12409547,45.4,Niemcy,2020-04-13
DE,80+yr,2954,5681135,129.1,Niemcy,2020-04-13
DE,<15yr,526,11391259,9.5,Niemcy,2020-04-20
DE,15-24yr,1363,8547674,37.0,Niemcy,2020-04-20
DE,25-49yr,4156,26041785,37.8,Niemcy,2020-04-20
DE,50-64yr,2726,19095311,36.3,Niemcy,2020-04-20
DE,65-79yr,1515,12409547,29.5,Niemcy,2020-04-20
DE,80+yr,2084,5681135,88.7,Niemcy,2020-04-20
DE,<15yr,388,11391259,8.0,Niemcy,2020-04-27
DE,15-24yr,859,8547674,26.0,Niemcy,2020-04-27
DE,25-49yr,2632,26041785,26.1,Niemcy,2020-04-27
DE,50-64yr,1609,19095311,22.7,Niemcy,2020-04-27
DE,65-79yr,892,12409547,19.4,Niemcy,2020-04-27
DE,80+yr,1064,5681135,55.4,Niemcy,2020-04-27
DE,<15yr,368,11391259,6.6,Niemcy,2020-05-04
DE,15-24yr,767,8547674,19.0,Niemcy,2020-05-04
DE,25-49yr,2282,26041785,18.9,Niemcy,2020-05-04
DE,50-64yr,1362,19095311,15.6,Niemcy,2020-05-04
DE,65-79yr,689,12409547,12.7,Niemcy,2020-05-04
DE,80+yr,771,5681135,32.3,Niemcy,2020-05-04
DE,<15yr,343,11391259,6.2,Niemcy,2020-05-11
DE,15-24yr,601,8547674,16.0,Niemcy,2020-05-11
DE,25-49yr,1819,26041785,15.7,Niemcy,2020-05-11
DE,50-64yr,975,19095311,12.2,Niemcy,2020-05-11
DE,65-79yr,451,12409547,9.2,Niemcy,2020-05-11
DE,80+yr,568,5681135,23.6,Niemcy,2020-05-11
DE,<15yr,312,11391259,5.8,Niemcy,2020-05-18
DE,15-24yr,467,8547674,12.5,Niemcy,2020-05-18
DE,25-49yr,1444,26041785,12.5,Niemcy,2020-05-18
DE,50-64yr,693,19095311,8.7,Niemcy,2020-05-18
DE,65-79yr,321,12409547,6.2,Niemcy,2020-05-18
DE,80+yr,383,5681135,16.7,Niemcy,2020-05-18
DE,<15yr,320,11391259,5.5,Niemcy,2020-05-25
DE,15-24yr,450,8547674,10.7,Niemcy,2020-05-25
DE,25-49yr,1251,26041785,10.3,Niemcy,2020-05-25
DE,50-64yr,645,19095311,7.0,Niemcy,2020-05-25
DE,65-79yr,268,12409547,4.7,Niemcy,2020-05-25
DE,80+yr,269,5681135,11.5,Niemcy,2020-05-25
DE,<15yr,309,11391259,5.5,Niemcy,2020-06-01
DE,15-24yr,389,8547674,9.8,Niemcy,2020-06-01
DE,25-49yr,922,26041785,8.3,Niemcy,2020-06-01
DE,50-64yr,398,19095311,5.5,Niemcy,2020-06-01
DE,65-79yr,165,12409547,3.5,Niemcy,2020-06-01
DE,80+yr,169,5681135,7.7,Niemcy,2020-06-01
DE,<15yr,352,11391259,5.8,Niemcy,2020-06-08
DE,15-24yr,360,8547674,8.8,Niemcy,2020-06-08
DE,25-49yr,963,26041785,7.2,Niemcy,2020-06-08
DE,50-64yr,371,19095311,4.0,Niemcy,2020-06-08
DE,65-79yr,137,12409547,2.4,Niemcy,2020-06-08
DE,80+yr,159,5681135,5.8,Niemcy,2020-06-08
DE,<15yr,527,11391259,7.7,Niemcy,2020-06-15
DE,15-24yr,619,8547674,11.5,Niemcy,2020-06-15
DE,25-49yr,2015,26041785,11.4,Niemcy,2020-06-15
DE,50-64yr,625,19095311,5.2,Niemcy,2020-06-15
DE,65-79yr,192,12409547,2.7,Niemcy,2020-06-15
DE,80+yr,146,5681135,5.4,Niemcy,2020-06-15
DE,<15yr,419,11391259,8.3,Niemcy,2020-06-22
DE,15-24yr,429,8547674,12.3,Niemcy,2020-06-22
DE,25-49yr,1508,26041785,13.5,Niemcy,2020-06-22
DE,50-64yr,578,19095311,6.3,Niemcy,2020-06-22
DE,65-79yr,163,12409547,2.9,Niemcy,2020-06-22
DE,80+yr,112,5681135,4.5,Niemcy,2020-06-22
DE,<15yr,369,11391259,6.9,Niemcy,2020-06-29
DE,15-24yr,396,8547674,9.7,Niemcy,2020-06-29
DE,25-49yr,1234,26041785,10.5,Niemcy,2020-06-29
DE,50-64yr,452,19095311,5.4,Niemcy,2020-06-29
DE,65-79yr,139,12409547,2.4,Niemcy,2020-06-29
DE,80+yr,101,5681135,3.7,Niemcy,2020-06-29
DE,<15yr,364,11391259,6.4,Niemcy,2020-07-06
DE,15-24yr,387,8547674,9.2,Niemcy,2020-07-06
DE,25-49yr,1063,26041785,8.8,Niemcy,2020-07-06
DE,50-64yr,382,19095311,4.4,Niemcy,2020-07-06
DE,65-79yr,158,12409547,2.4,Niemcy,2020-07-06
DE,80+yr,71,5681135,3.0,Niemcy,2020-07-06
DE,<15yr,424,11391259,6.9,Niemcy,2020-07-13
DE,15-24yr,491,8547674,10.3,Niemcy,2020-07-13
DE,25-49yr,1339,26041785,9.2,Niemcy,2020-07-13
DE,50-64yr,495,19095311,4.6,Niemcy,2020-07-13
DE,65-79yr,177,12409547,2.7,Niemcy,2020-07-13
DE,80+yr,88,5681135,2.8,Niemcy,2020-07-13
DE,<15yr,503,11391259,8.1,Niemcy,2020-07-20
DE,15-24yr,625,8547674,13.1,Niemcy,2020-07-20
DE,25-49yr,1806,26041785,12.1,Niemcy,2020-07-20
DE,50-64yr,687,19095311,6.2,Niemcy,2020-07-20
DE,65-79yr,205,12409547,3.1,Niemcy,2020-07-20
DE,80+yr,102,5681135,3.3,Niemcy,2020-07-20
DE,<15yr,599,11391259,9.7,Niemcy,2020-07-27
DE,15-24yr,884,8547674,17.7,Niemcy,2020-07-27
DE,25-49yr,2128,26041785,15.1,Niemcy,2020-07-27
DE,50-64yr,787,19095311,7.7,Niemcy,2020-07-27
DE,65-79yr,246,12409547,3.6,Niemcy,2020-07-27
DE,80+yr,170,5681135,4.8,Niemcy,2020-07-27
DE,<15yr,838,11391259,12.6,Niemcy,2020-08-03
DE,15-24yr,1287,8547674,25.4,Niemcy,2020-08-03
DE,25-49yr,2580,26041785,18.1,Niemcy,2020-08-03
DE,50-64yr,929,19095311,9.0,Niemcy,2020-08-03
DE,65-79yr,267,12409547,4.1,Niemcy,2020-08-03
DE,80+yr,136,5681135,5.4,Niemcy,2020-08-03
DE,<15yr,1227,11391259,18.1,Niemcy,2020-08-10
DE,15-24yr,1907,8547674,37.4,Niemcy,2020-08-10
DE,25-49yr,3396,26041785,22.9,Niemcy,2020-08-10
DE,50-64yr,991,19095311,10.1,Niemcy,2020-08-10
DE,65-79yr,260,12409547,4.2,Niemcy,2020-08-10
DE,80+yr,162,5681135,5.2,Niemcy,2020-08-10
DE,<15yr,1240,11391259,21.7,Niemcy,2020-08-17
DE,15-24yr,2424,8547674,50.7,Niemcy,2020-08-17
DE,25-49yr,4309,26041785,29.6,Niemcy,2020-08-17
DE,50-64yr,1226,19095311,11.6,Niemcy,2020-08-17
DE,65-79yr,284,12409547,4.4,Niemcy,2020-08-17
DE,80+yr,105,5681135,4.7,Niemcy,2020-08-17
DE,<15yr,1059,11391259,20.2,Niemcy,2020-08-24
DE,15-24yr,2162,8547674,53.7,Niemcy,2020-08-24
DE,25-49yr,4055,26041785,32.1,Niemcy,2020-08-24
DE,50-64yr,1137,19095311,12.4,Niemcy,2020-08-24
DE,65-79yr,292,12409547,4.6,Niemcy,2020-08-24
DE,80+yr,111,5681135,3.8,Niemcy,2020-08-24
DE,<15yr,975,11391259,17.9,Niemcy,2020-08-31
DE,15-24yr,2020,8547674,48.9,Niemcy,2020-08-31
DE,25-49yr,4007,26041785,31.0,Niemcy,2020-08-31
DE,50-64yr,1193,19095311,12.2,Niemcy,2020-08-31
DE,65-79yr,308,12409547,4.8,Niemcy,2020-08-31
DE,80+yr,109,5681135,3.9,Niemcy,2020-08-31
DE,<15yr,1049,11391259,17.8,Niemcy,2020-09-07
DE,15-24yr,2117,8547674,48.4,Niemcy,2020-09-07
DE,25-49yr,4251,26041785,31.7,Niemcy,2020-09-07
DE,50-64yr,1564,19095311,14.4,Niemcy,2020-09-07
DE,65-79yr,523,12409547,6.7,Niemcy,2020-09-07
DE,80+yr,263,5681135,6.5,Niemcy,2020-09-07
DE,<15yr,1164,11391259,19.4,Niemcy,2020-09-14
DE,15-24yr,2556,8547674,54.7,Niemcy,2020-09-14
DE,25-49yr,5311,26041785,36.7,Niemcy,2020-09-14
DE,50-64yr,2151,19095311,19.5,Niemcy,2020-09-14
DE,65-79yr,730,12409547,10.1,Niemcy,2020-09-14
DE,80+yr,370,5681135,11.1,Niemcy,2020-09-14
DE,<15yr,1274,11391259,21.4,Niemcy,2020-09-21
DE,15-24yr,2628,8547674,60.6,Niemcy,2020-09-21
DE,25-49yr,5505,26041785,41.5,Niemcy,2020-09-21
DE,50-64yr,2402,19095311,23.8,Niemcy,2020-09-21
DE,65-79yr,801,12409547,12.3,Niemcy,2020-09-21
DE,80+yr,427,5681135,14.0,Niemcy,2020-09-21
DE,<15yr,1465,11391259,24.0,Niemcy,2020-09-28
DE,15-24yr,3071,8547674,66.7,Niemcy,2020-09-28
DE,25-49yr,6673,26041785,46.8,Niemcy,2020-09-28
DE,50-64yr,2996,19095311,28.3,Niemcy,2020-09-28
DE,65-79yr,1110,12409547,15.4,Niemcy,2020-09-28
DE,80+yr,597,5681135,18.0,Niemcy,2020-09-28
DE,<15yr,2290,11391259,33.0,Niemcy,2020-10-05
DE,15-24yr,4855,8547674,92.7,Niemcy,2020-10-05
DE,25-49yr,10780,26041785,67.0,Niemcy,2020-10-05
DE,50-64yr,5410,19095311,44.0,Niemcy,2020-10-05
DE,65-79yr,1775,12409547,23.2,Niemcy,2020-10-05
DE,80+yr,959,5681135,27.4,Niemcy,2020-10-05
DE,<15yr,3509,11391259,50.9,Niemcy,2020-10-12
DE,15-24yr,7345,8547674,142.7,Niemcy,2020-10-12
DE,25-49yr,17479,26041785,108.5,Niemcy,2020-10-12
DE,50-64yr,8695,19095311,73.9,Niemcy,2020-10-12
DE,65-79yr,3121,12409547,39.5,Niemcy,2020-10-12
DE,80+yr,1869,5681135,49.8,Niemcy,2020-10-12
DE,<15yr,6027,11391259,83.7,Niemcy,2020-10-19
DE,15-24yr,12410,8547674,231.1,Niemcy,2020-10-19
DE,25-49yr,30536,26041785,184.4,Niemcy,2020-10-19
DE,50-64yr,16134,19095311,130.0,Niemcy,2020-10-19
DE,65-79yr,5692,12409547,71.0,Niemcy,2020-10-19
DE,80+yr,3869,5681135,101.0,Niemcy,2020-10-19
DE,<15yr,9111,11391259,132.9,Niemcy,2020-10-26
DE,15-24yr,17615,8547674,351.3,Niemcy,2020-10-26
DE,25-49yr,44263,26041785,287.2,Niemcy,2020-10-26
DE,50-64yr,24741,19095311,214.1,Niemcy,2020-10-26
DE,65-79yr,9083,12409547,119.1,Niemcy,2020-10-26
DE,80+yr,6086,5681135,175.2,Niemcy,2020-10-26
DE,<15yr,10546,11391259,172.6,Niemcy,2020-11-02
DE,15-24yr,20150,8547674,441.8,Niemcy,2020-11-02
DE,25-49yr,48960,26041785,358.0,Niemcy,2020-11-02
DE,50-64yr,27992,19095311,276.2,Niemcy,2020-11-02
DE,65-79yr,10491,12409547,157.7,Niemcy,2020-11-02
DE,80+yr,7447,5681135,238.2,Niemcy,2020-11-02
DE,<15yr,11373,11391259,192.4,Niemcy,2020-11-09
DE,15-24yr,19743,8547674,466.7,Niemcy,2020-11-09
DE,25-49yr,48659,26041785,374.9,Niemcy,2020-11-09
DE,50-64yr,28227,19095311,294.4,Niemcy,2020-11-09
DE,65-79yr,10603,12409547,170.0,Niemcy,2020-11-09
DE,80+yr,8949,5681135,288.6,Niemcy,2020-11-09
DE,<15yr,11598,11391259,201.7,Niemcy,2020-11-16
DE,15-24yr,18423,8547674,446.5,Niemcy,2020-11-16
DE,25-49yr,48149,26041785,371.7,Niemcy,2020-11-16
DE,50-64yr,28392,19095311,296.5,Niemcy,2020-11-16
DE,65-79yr,10897,12409547,173.3,Niemcy,2020-11-16
DE,80+yr,10795,5681135,347.5,Niemcy,2020-11-16
DE,<15yr,11332,11391259,201.3,Niemcy,2020-11-23
DE,15-24yr,16403,8547674,407.4,Niemcy,2020-11-23
DE,25-49yr,44964,26041785,357.6,Niemcy,2020-11-23
DE,50-64yr,27225,19095311,291.3,Niemcy,2020-11-23
DE,65-79yr,10833,12409547,175.1,Niemcy,2020-11-23
DE,80+yr,12392,5681135,408.1,Niemcy,2020-11-23
DE,<15yr,11146,11391259,197.3,Niemcy,2020-11-30
DE,15-24yr,16920,8547674,389.8,Niemcy,2020-11-30
DE,25-49yr,45838,26041785,348.7,Niemcy,2020-11-30
DE,50-64yr,28576,19095311,292.2,Niemcy,2020-11-30
DE,65-79yr,11588,12409547,180.7,Niemcy,2020-11-30
