,dawka_1,dawka_2,dostawa,grupa,marka,denom,location,week2,year2,date
30709,6,0,0.0,Age18_24,COM,169826.0,Łódzkie,52,2020,2020-12-21
30710,0,0,0.0,Age18_24,JANSS,73609.0,Lubuskie,52,2020,2020-12-21
30711,0,0,0.0,Age18_24,MOD,120140.0,Zachodniopomorskie,52,2020,2020-12-21
30712,0,0,0.0,Age18_24,JANSS,363843.0,Mazowieckie,52,2020,2020-12-21
30713,0,0,0.0,Age18_24,JANSS,299728.0,Śląskie,52,2020,2020-12-21
30714,0,0,0.0,Age18_24,AZ,171036.0,Pomorskie,52,2020,2020-12-21
30715,0,0,0.0,Age18_24,MOD,91866.0,Świętokrzyskie,52,2020,2020-12-21
30716,0,0,0.0,Age18_24,AZ,91866.0,Świętokrzyskie,52,2020,2020-12-21
30717,0,0,0.0,Age18_24,JANSS,163186.0,Lubelskie,52,2020,2020-12-21
30718,0,0,0.0,Age18_24,COM,163186.0,Lubelskie,52,2020,2020-12-21
30719,0,0,0.0,Age18_24,MOD,169826.0,Łódzkie,52,2020,2020-12-21
30720,0,0,0.0,Age18_24,JANSS,120140.0,Zachodniopomorskie,52,2020,2020-12-21
30721,0,0,0.0,Age18_24,JANSS,171036.0,Pomorskie,52,2020,2020-12-21
30722,0,0,0.0,Age18_24,MOD,88801.0,Podlaskie,52,2020,2020-12-21
30723,0,0,0.0,Age18_24,AZ,170066.0,Podkarpackie,52,2020,2020-12-21
30724,0,0,0.0,Age25_49,AZ,613499.0,Zachodniopomorskie,52,2020,2020-12-21
30725,29,0,0.0,Age25_49,COM,1311099.0,Wielkopolskie,52,2020,2020-12-21
30726,0,0,0.0,Age25_49,MOD,774259.0,Podkarpackie,52,2020,2020-12-21
30727,0,0,0.0,Age25_49,JANSS,1266726.0,Małopolskie,52,2020,2020-12-21
30728,218,0,0.0,Age25_49,COM,2044878.0,Mazowieckie,52,2020,2020-12-21
30729,3,0,0.0,Age25_49,COM,613499.0,Zachodniopomorskie,52,2020,2020-12-21
30730,8,0,0.0,Age25_49,COM,437181.0,Świętokrzyskie,52,2020,2020-12-21
30731,0,0,0.0,Age25_49,JANSS,877201.0,Łódzkie,52,2020,2020-12-21
30732,0,0,0.0,Age25_49,AZ,1075447.0,Dolnośląskie,52,2020,2020-12-21
30733,0,0,0.0,Age25_49,AZ,1311099.0,Wielkopolskie,52,2020,2020-12-21
30734,0,0,0.0,Age25_49,AZ,14035724.0,Polska,52,2020,2020-12-21
30735,69,0,0.0,Age25_49,COM,372241.0,Lubuskie,52,2020,2020-12-21
30736,0,0,0.0,Age25_49,JANSS,340831.0,Opolskie,52,2020,2020-12-21
30737,0,0,0.0,Age25_49,JANSS,437181.0,Świętokrzyskie,52,2020,2020-12-21
30738,1118,0,0.0,Age25_49,COM,14035724.0,Polska,52,2020,2020-12-21
30739,0,0,0.0,Age25_49,JANSS,613499.0,Zachodniopomorskie,52,2020,2020-12-21
30740,0,0,0.0,Age25_49,AZ,372241.0,Lubuskie,52,2020,2020-12-21
30741,50,0,0.0,Age25_49,COM,863608.0,Pomorskie,52,2020,2020-12-21
30742,0,0,0.0,Age25_49,JANSS,372241.0,Lubuskie,52,2020,2020-12-21
30743,0,0,0.0,Age25_49,JANSS,1311099.0,Wielkopolskie,52,2020,2020-12-21
30744,0,0,0.0,Age25_49,JANSS,1075447.0,Dolnośląskie,52,2020,2020-12-21
30745,0,0,0.0,Age25_49,MOD,754125.0,Kujawsko-Pomorskie,52,2020,2020-12-21
30746,0,0,0.0,Age25_49,MOD,1311099.0,Wielkopolskie,52,2020,2020-12-21
30747,65,0,0.0,Age25_49,COM,754125.0,Kujawsko-Pomorskie,52,2020,2020-12-21
30748,95,0,0.0,Age25_49,COM,877201.0,Łódzkie,52,2020,2020-12-21
30749,99,0,0.0,Age25_49,COM,1075447.0,Dolnośląskie,52,2020,2020-12-21
30750,0,0,0.0,Age25_49,JANSS,774259.0,Podkarpackie,52,2020,2020-12-21
30751,0,0,0.0,Age25_49,MOD,758087.0,Lubelskie,52,2020,2020-12-21
30752,0,0,0.0,Age25_49,AZ,1628150.0,Śląskie,52,2020,2020-12-21
30753,0,0,0.0,Age25_49,MOD,1628150.0,Śląskie,52,2020,2020-12-21
30754,0,0,0.0,Age25_49,MOD,863608.0,Pomorskie,52,2020,2020-12-21
30755,16,0,0.0,Age25_49,COM,774259.0,Podkarpackie,52,2020,2020-12-21
30756,0,0,0.0,Age25_49,MOD,2044878.0,Mazowieckie,52,2020,2020-12-21
30757,0,0,0.0,Age25_49,AZ,863608.0,Pomorskie,52,2020,2020-12-21
30758,0,0,0.0,Age25_49,MOD,340831.0,Opolskie,52,2020,2020-12-21
30759,116,0,0.0,Age25_49,COM,1266726.0,Małopolskie,52,2020,2020-12-21
30760,0,0,0.0,Age25_49,AZ,1266726.0,Małopolskie,52,2020,2020-12-21
30761,0,0,0.0,Age25_49,JANSS,1628150.0,Śląskie,52,2020,2020-12-21
30762,0,0,0.0,Age25_49,AZ,416409.0,Podlaskie,52,2020,2020-12-21
30763,0,0,0.0,Age25_49,JANSS,754125.0,Kujawsko-Pomorskie,52,2020,2020-12-21
30764,0,0,0.0,Age25_49,MOD,14035724.0,Polska,52,2020,2020-12-21
30765,0,0,0.0,Age25_49,AZ,774259.0,Podkarpackie,52,2020,2020-12-21
