,date,new_cases,total_cases,new_deaths,total_deaths,new_recoveries,total_recoveries,total_active,total_tests,new_tests,new_deaths_c,new_deaths_nc,new_tests_poz,new_quarantine,new_vaccinations,total_vaccinations,people_fully_vaccinated,people_vaccinated,wojew,area,population,Continent_Name,Lat,Long,mobility,icu_patients,hosp_patients,reproduction_rate,location,total_quarantine,total_nadzor,double_days,zapadalnosc,umieralnosc,smiertelnosc,wyzdrawialnosc,positive_rate,CFR,kwarantanna,mort,new_excess,total_excess,iso_code,icu_admissions,dynamikaI,hosp_admissions
7688,2021-06-26,7.0,362494.0,1.0,9403.0,32.0,334535.0,18556.0,2071558.0,5027.0,0.0,1.0,217.0,3646.0,32637.0,3448997.0,1543015.0,2028945.0,śląskie,12333.0,4533565.0,Polska,50.25972222222222,19.01333333333333,,9.0,97.776,0.5503,Śląskie,,,127.0,7995.8,207.4,2.6,92.3,0.1,2.733922974489588,0.34,,,,0,0.0,0.0,0.0
7689,2021-06-27,6.0,362500.0,3.0,9406.0,26.0,334561.0,18533.0,2074789.0,3231.0,0.0,3.0,30.0,4196.0,32637.0,3448997.0,1543015.0,2028945.0,śląskie,12333.0,4533565.0,Polska,50.25972222222222,19.01333333333333,,8.0,95.06,0.5008,Śląskie,,,128.0,7995.9,207.5,2.6,92.3,0.2,2.734564653004503,0.29,,,,0,0.0,0.0,0.0
7690,2021-06-28,4.0,362504.0,0.0,9406.0,27.0,334588.0,18510.0,2077095.0,2306.0,0.0,0.0,24.0,4805.0,13377.0,3542637.0,1617582.0,2051173.0,śląskie,12333.0,4533565.0,Polska,50.25972222222222,19.01333333333333,,8.0,86.912,0.4951,Śląskie,,,129.0,7996.0,207.5,2.6,92.3,0.2,2.7343500177328677,0.28,,,,0,0.0,0.0,0.0
7691,2021-06-29,18.0,362522.0,3.0,9409.0,19.0,334607.0,18506.0,2083002.0,5907.0,1.0,2.0,269.0,5939.0,,,,,śląskie,12333.0,4533565.0,Polska,50.25972222222222,19.01333333333333,,6.0,81.48,0.5491,Śląskie,,,130.0,7996.4,207.5,2.6,92.3,0.3,2.7350472071066463,0.27,,,,0,0.0,0.0,0.0
7692,2021-06-30,3.0,362525.0,3.0,9412.0,17.0,334624.0,18489.0,2088886.0,5884.0,1.0,2.0,169.0,6350.0,,,,,śląskie,12333.0,4533565.0,Polska,50.25972222222222,19.01333333333333,,6.0,73.33200000000002,0.4362,Śląskie,,,131.0,7996.5,207.6,2.6,92.3,0.1,2.7357602111406942,0.2,,,,0,0.0,0.0,0.0
7693,2021-07-01,15.0,362540.0,2.0,9414.0,19.0,334643.0,18483.0,2093439.0,4553.0,1.0,1.0,186.0,6854.0,,,,,śląskie,12333.0,4533565.0,Polska,50.25972222222222,19.01333333333333,,5.0,64.764,0.5068,Śląskie,,,132.0,7996.8,207.7,2.6,92.3,0.3,2.736174529220449,0.2,,,,0,0.0,0.0,0.0
7694,2021-07-02,9.0,362549.0,0.0,9414.0,22.0,334665.0,18470.0,2098319.0,4880.0,0.0,0.0,182.0,7263.0,,,,,śląskie,12333.0,4533565.0,Polska,50.25972222222222,19.01333333333333,,4.0,56.0,0.5307,Śląskie,,,133.0,7997.0,207.7,2.6,92.3,0.2,2.73599958149146,0.2,,,,0,0.0,0.0,0.0
7695,2021-07-03,8.0,362557.0,2.0,9416.0,15.0,334680.0,18461.0,2103511.0,5192.0,2.0,0.0,192.0,7973.0,,,,,śląskie,12333.0,4533565.0,Polska,50.25972222222222,19.01333333333333,,,,,Śląskie,,,134.0,7997.2,207.7,2.6,92.3,0.2,2.7364456430763506,0.2,,,,0,0.0,0.0,0.0
7696,2020-03-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,świętokrzyskie,11710.0,1241546.0,Polska,50.87166666666667,20.63138888888889,105.87,,,,Świętokrzyskie,,,0.0,0.0,0.0,,,,,0.0,45.51020408163265,5.828885400313972,5.828885400313972,0,0.0,0.0,0.0
7697,2020-03-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,świętokrzyskie,11710.0,1241546.0,Polska,50.87166666666667,20.63138888888889,99.73,,,,Świętokrzyskie,,,0.0,0.0,0.0,,,,,0.0,45.44897959183674,5.76766091051806,11.596546310832032,0,0.0,0.0,0.0
7698,2020-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,świętokrzyskie,11710.0,1241546.0,Polska,50.87166666666667,20.63138888888889,89.18,,,,Świętokrzyskie,,,0.0,0.0,0.0,,,,,0.0,45.38775510204082,5.706436420722142,17.302982731554174,0,0.0,0.0,0.0
7699,2020-03-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,świętokrzyskie,11710.0,1241546.0,Polska,50.87166666666667,20.63138888888889,86.83,,,,Świętokrzyskie,,,0.0,0.0,0.0,,,,,0.0,45.326530612244895,5.645211930926216,22.94819466248039,0,0.0,0.0,0.0
7700,2020-03-14,2.0,2.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,,,,świętokrzyskie,11710.0,1241546.0,Polska,50.87166666666667,20.63138888888889,65.68,,,,Świętokrzyskie,,,0.0,0.2,0.0,0.0,0.0,,,0.02,45.265306122448976,5.583987441130297,28.532182103610687,0,0.0,0.0,0.0
7701,2020-03-15,1.0,3.0,0.0,0.0,0.0,0.0,3.0,,,,,,,,,,,świętokrzyskie,11710.0,1241546.0,Polska,50.87166666666667,20.63138888888889,55.28,,,,Świętokrzyskie,,,1.0,0.2,0.0,0.0,0.0,,,0.03,45.204081632653065,5.522762951334386,34.05494505494507,0,0.0,0.0,0.0
7702,2020-03-16,0.0,3.0,0.0,0.0,0.0,0.0,3.0,,,,,,,,,,,świętokrzyskie,11710.0,1241546.0,Polska,50.87166666666667,20.63138888888889,53.33,,,,Świętokrzyskie,,,2.0,0.2,0.0,0.0,0.0,,,0.03,45.142857142857146,5.461538461538467,39.51648351648354,0,0.0,0.0,0.0
7703,2020-03-17,0.0,3.0,0.0,0.0,0.0,0.0,3.0,,,,,,,,,,,świętokrzyskie,11710.0,1241546.0,Polska,50.87166666666667,20.63138888888889,55.4,,,,Świętokrzyskie,,,3.0,0.2,0.0,0.0,0.0,,,0.03,44.836734693877546,5.155416012558867,44.671899529042406,0,0.0,0.0,0.0
7704,2020-03-18,1.0,4.0,0.0,0.0,0.0,0.0,4.0,,,,,,,,,,,świętokrzyskie,11710.0,1241546.0,Polska,50.87166666666667,20.63138888888889,58.94,,,,Świętokrzyskie,,,4.0,0.3,0.0,0.0,0.0,,,0.05,44.53061224489796,4.84929356357928,49.52119309262169,0,0.0,0.0,0.0
7705,2020-03-19,1.0,5.0,0.0,0.0,0.0,0.0,5.0,,,,,,,,,,,świętokrzyskie,11710.0,1241546.0,Polska,50.87166666666667,20.63138888888889,60.44,,,,Świętokrzyskie,,,4.0,0.4,0.0,0.0,0.0,,,0.06,44.224489795918366,4.543171114599687,54.064364207221374,0,0.0,0.0,0.0
7706,2020-03-20,1.0,6.0,0.0,0.0,0.0,0.0,6.0,,,,,,,,,,,świętokrzyskie,11710.0,1241546.0,Polska,50.87166666666667,20.63138888888889,56.1,,,,Świętokrzyskie,,,5.0,0.5,0.0,0.0,0.0,,,0.07,43.91836734693878,4.237048665620101,58.301412872841475,0,0.0,0.0,0.0
7707,2020-03-21,1.0,7.0,0.0,0.0,0.0,0.0,7.0,,,,,,,,,,,świętokrzyskie,11710.0,1241546.0,Polska,50.87166666666667,20.63138888888889,49.58,,,,Świętokrzyskie,,,3.0,0.6,0.0,0.0,0.0,,,0.06,43.61224489795918,3.9309262166405006,62.232339089481975,0,0.0,0.0,0.0
7708,2020-03-22,0.0,7.0,0.0,0.0,0.0,0.0,7.0,,,,,,,,,,,świętokrzyskie,11710.0,1241546.0,Polska,50.87166666666667,20.63138888888889,48.61,,,,Świętokrzyskie,,,4.0,0.6,0.0,0.0,0.0,,,0.05,43.30612244897959,3.6248037676609144,65.85714285714289,0,0.0,0.0,0.0
7709,2020-03-23,1.0,8.0,0.0,0.0,0.0,0.0,8.0,,,,,,,,,,,świętokrzyskie,11710.0,1241546.0,Polska,50.87166666666667,20.63138888888889,54.35,,,,Świętokrzyskie,,,5.0,0.6,0.0,0.0,0.0,,,0.06,43.0,3.318681318681321,69.1758241758242,0,0.0,0.0,0.0
7710,2020-03-24,0.0,8.0,0.0,0.0,0.0,0.0,8.0,,,,,,,,,,,świętokrzyskie,11710.0,1241546.0,Polska,50.87166666666667,20.63138888888889,51.9,,,,Świętokrzyskie,,,6.0,0.6,0.0,0.0,0.0,,,0.06,43.714285714285715,4.032967032967036,73.20879120879124,0,0.0,0.0,0.0
7711,2020-03-25,6.0,14.0,1.0,1.0,0.0,0.0,13.0,,,,,,,,,,,świętokrzyskie,11710.0,1241546.0,Polska,50.87166666666667,20.63138888888889,50.28,,,,Świętokrzyskie,,,4.0,1.1,0.1,7.1,0.0,,100.0,0.12,44.42857142857143,4.747252747252752,77.956043956044,0,0.0,0.0,0.0
7712,2020-03-26,1.0,15.0,0.0,1.0,0.0,0.0,14.0,,,,,,,,,,,świętokrzyskie,11710.0,1241546.0,Polska,50.87166666666667,20.63138888888889,50.13,,,,Świętokrzyskie,,,3.0,1.2,0.1,6.7,0.0,,100.0,0.12,45.142857142857146,5.461538461538467,83.41758241758247,0,0.0,0.0,0.0
7713,2020-03-27,7.0,22.0,0.0,1.0,0.0,0.0,21.0,,,,,,,,,,,świętokrzyskie,11710.0,1241546.0,Polska,50.87166666666667,20.63138888888889,56.05,,,,Świętokrzyskie,,,2.0,1.8,0.1,4.5,0.0,,100.0,0.18,45.857142857142854,6.175824175824175,89.59340659340664,0,0.0,0.0,0.0
7714,2020-03-28,5.0,27.0,0.0,1.0,0.0,0.0,26.0,,,,,,,,,,,świętokrzyskie,11710.0,1241546.0,Polska,50.87166666666667,20.63138888888889,47.2,,,,Świętokrzyskie,,,3.0,2.2,0.1,3.7,0.0,,100.0,0.23,46.57142857142857,6.8901098901098905,96.48351648351652,0,0.0,0.0,0.0
7715,2020-03-29,7.0,34.0,0.0,1.0,0.0,0.0,33.0,,,,,,,,,,,świętokrzyskie,11710.0,1241546.0,Polska,50.87166666666667,20.63138888888889,47.39,,,,Świętokrzyskie,,,2.0,2.7,0.1,2.9,0.0,,100.0,0.31,47.285714285714285,7.604395604395606,104.08791208791213,0,0.0,0.0,0.0
7716,2020-03-30,3.0,37.0,0.0,1.0,0.0,0.0,36.0,,,,,,,,,,,świętokrzyskie,11710.0,1241546.0,Polska,50.87166666666667,20.63138888888889,51.81,,,,Świętokrzyskie,,,3.0,3.0,0.1,2.7,0.0,,100.0,0.33,48.0,8.318681318681321,112.40659340659346,0,0.0,0.0,0.0
7717,2020-03-31,12.0,49.0,0.0,1.0,0.0,0.0,48.0,,,,,,,,,,,świętokrzyskie,11710.0,1241546.0,Polska,50.87166666666667,20.63138888888889,50.13,,,,Świętokrzyskie,,,3.0,3.9,0.1,2.0,0.0,,100.0,0.47,46.97959183673469,7.2982731554160125,119.70486656200947,0,0.0,0.0,0.0
7718,2020-04-01,6.0,55.0,0.0,1.0,0.0,0.0,54.0,,,,,,,,,,,świętokrzyskie,11710.0,1241546.0,Polska,50.87166666666667,20.63138888888889,48.68,,,,Świętokrzyskie,,,3.0,4.4,0.1,1.8,0.0,,100.0,0.47,45.95918367346939,6.277864992150711,125.98273155416018,0,0.0,0.0,0.0
7719,2020-04-02,7.0,62.0,0.0,1.0,0.0,0.0,61.0,,,,,,,,,,,świętokrzyskie,11710.0,1241546.0,Polska,50.87166666666667,20.63138888888889,47.42,,,,Świętokrzyskie,,,4.0,5.0,0.1,1.6,0.0,,100.0,0.54,44.93877551020408,5.2574568288854024,131.2401883830456,0,0.0,0.0,0.0
7720,2020-04-03,17.0,79.0,0.0,1.0,0.0,0.0,78.0,,,,,,,,,,,świętokrzyskie,11710.0,1241546.0,Polska,50.87166666666667,20.63138888888889,47.0,,,,Świętokrzyskie,,,3.0,6.4,0.1,1.3,0.0,,100.0,0.66,43.91836734693878,4.237048665620101,135.4772370486657,0,0.0,0.0,0.0
7721,2020-04-04,2.0,81.0,0.0,1.0,0.0,0.0,80.0,,,,,,,,,,,świętokrzyskie,11710.0,1241546.0,Polska,50.87166666666667,20.63138888888889,36.48,,,,Świętokrzyskie,,,4.0,6.5,0.1,1.2,0.0,,100.0,0.62,42.89795918367347,3.2166405023547924,138.69387755102048,0,0.0,0.0,0.0
7722,2020-04-05,12.0,93.0,0.0,1.0,0.0,0.0,92.0,,,,,,,,,,,świętokrzyskie,11710.0,1241546.0,Polska,50.87166666666667,20.63138888888889,44.87,,,,Świętokrzyskie,,,5.0,7.5,0.1,1.1,0.0,,100.0,0.68,41.877551020408156,2.1962323390894767,140.89010989010995,0,0.0,0.0,0.0
7723,2020-04-06,10.0,103.0,0.0,1.0,0.0,0.0,102.0,,,,,,,,,,,świętokrzyskie,11710.0,1241546.0,Polska,50.87166666666667,20.63138888888889,54.18,,,,Świętokrzyskie,,,5.0,8.3,0.1,1.0,0.0,,100.0,0.76,40.857142857142854,1.1758241758241752,142.06593406593413,0,0.0,0.0,0.0
7724,2020-04-07,17.0,120.0,0.0,1.0,0.0,0.0,119.0,,,,,,,,,,,świętokrzyskie,11710.0,1241546.0,Polska,50.87166666666667,20.63138888888889,51.73,,,,Świętokrzyskie,,,5.0,9.7,0.1,0.8,0.0,,100.0,0.82,40.59183673469388,0.9105180533751991,142.97645211930933,0,0.0,0.0,0.0
7725,2020-04-08,7.0,127.0,1.0,2.0,0.0,0.0,125.0,,,,,,,,,,,świętokrzyskie,11710.0,1241546.0,Polska,50.87166666666667,20.63138888888889,60.0,,,0.5218,Świętokrzyskie,,,5.0,10.2,0.2,1.6,0.0,,100.0,0.83,40.326530612244895,0.6452119309262159,143.62166405023555,0,0.0,0.0,0.0
7726,2020-04-09,2.0,129.0,0.0,2.0,0.0,0.0,127.0,,,,,,,,,,,świętokrzyskie,11710.0,1241546.0,Polska,50.87166666666667,20.63138888888889,57.58,,,0.3409,Świętokrzyskie,,,6.0,10.4,0.2,1.6,0.0,,100.0,0.77,40.06122448979592,0.37990580847723976,144.0015698587128,0,0.0,0.0,0.0
7727,2020-04-10,1.0,130.0,0.0,2.0,0.0,0.0,128.0,,,,,,,,,,,świętokrzyskie,11710.0,1241546.0,Polska,50.87166666666667,20.63138888888889,47.95,,,0.2576,Świętokrzyskie,,,7.0,10.5,0.2,1.5,0.0,,100.0,0.59,39.795918367346935,0.11459968602825654,144.11616954474107,0,0.0,0.0,0.0
7728,2020-04-11,6.0,136.0,0.0,2.0,0.0,0.0,134.0,,,,,,,,,,,świętokrzyskie,11710.0,1241546.0,Polska,50.87166666666667,20.63138888888889,31.07,,,0.3499,Świętokrzyskie,,,8.0,11.0,0.2,1.5,0.0,,100.0,0.63,39.53061224489796,-0.15070643642071957,143.96546310832036,0,0.0,0.0,0.0
7729,2020-04-12,5.0,141.0,0.0,2.0,0.0,0.0,139.0,,,,,,,,,,,świętokrzyskie,11710.0,1241546.0,Polska,50.87166666666667,20.63138888888889,26.53,,,0.3903,Świętokrzyskie,,,9.0,11.4,0.2,1.4,0.0,,100.0,0.55,39.265306122448976,-0.4160125588697028,143.54945054945065,0,0.0,0.0,0.0
7730,2020-04-13,0.0,141.0,0.0,2.0,6.0,6.0,133.0,,,,,,,,,,,świętokrzyskie,11710.0,1241546.0,Polska,50.87166666666667,20.63138888888889,38.1,,,0.3253,Świętokrzyskie,,,10.0,11.4,0.2,1.4,4.3,,25.0,0.44,39.0,-0.6813186813186789,142.86813186813197,0,0.0,0.0,0.0
7731,2020-04-14,13.0,154.0,0.0,2.0,0.0,6.0,146.0,,,,,,,,,,,świętokrzyskie,11710.0,1241546.0,Polska,50.87166666666667,20.63138888888889,53.67,,,0.5343,Świętokrzyskie,,,11.0,12.4,0.2,1.3,3.9,,25.0,0.39,39.326530612244895,-0.35478806907378413,142.5133437990582,0,0.0,0.0,0.0
7732,2020-04-15,16.0,170.0,0.0,2.0,1.0,7.0,161.0,,,,,,,,,,,świętokrzyskie,11710.0,1241546.0,Polska,50.87166666666667,20.63138888888889,55.69,,,0.7424,Świętokrzyskie,,,10.0,13.7,0.2,1.2,4.1,,22.22222222222222,0.49,39.6530612244898,-0.028257456828882255,142.4850863422293,0,0.0,0.0,0.0
7733,2020-04-16,5.0,175.0,1.0,3.0,0.0,7.0,165.0,,,,,,,,,,,świętokrzyskie,11710.0,1241546.0,Polska,50.87166666666667,20.63138888888889,57.85,,,0.797,Świętokrzyskie,,,11.0,14.1,0.2,1.7,4.0,,30.0,0.53,39.97959183673469,0.2982731554160125,142.7833594976453,0,0.0,0.0,0.0
7734,2020-04-17,18.0,193.0,1.0,4.0,0.0,7.0,182.0,,,,,,,,,,,świętokrzyskie,11710.0,1241546.0,Polska,50.87166666666667,20.63138888888889,59.88,,,1.0825,Świętokrzyskie,,,11.0,15.5,0.3,2.1,3.6,,36.36363636363637,0.72,40.30612244897959,0.6248037676609144,143.40816326530623,0,0.0,0.0,0.0
7735,2020-04-18,10.0,203.0,0.0,4.0,0.0,7.0,192.0,,,,,,,,,,,świętokrzyskie,11710.0,1241546.0,Polska,50.87166666666667,20.63138888888889,47.03,,,1.1364,Świętokrzyskie,,,12.0,16.4,0.3,2.0,3.4,,36.36363636363637,0.77,40.632653061224495,0.9513343799058163,144.35949764521206,0,0.0,0.0,0.0
7736,2020-04-19,7.0,210.0,0.0,4.0,0.0,7.0,199.0,,,,,,,,,,,świętokrzyskie,11710.0,1241546.0,Polska,50.87166666666667,20.63138888888889,61.0,,,1.158,Świętokrzyskie,,,12.0,16.9,0.3,1.9,3.3,,36.36363636363637,0.79,40.95918367346939,1.277864992150711,145.63736263736277,0,0.0,0.0,0.0
7737,2020-04-20,17.0,227.0,0.0,4.0,0.0,7.0,216.0,,,,,,,,,,,świętokrzyskie,11710.0,1241546.0,Polska,50.87166666666667,20.63138888888889,66.75,,,1.4126,Świętokrzyskie,,,13.0,18.3,0.3,1.8,3.1,,36.36363636363637,0.99,41.285714285714285,1.6043956043956058,147.24175824175836,0,0.0,0.0,0.0
7738,2020-04-21,11.0,238.0,0.0,4.0,0.0,7.0,227.0,,,,,,,,,,,świętokrzyskie,11710.0,1241546.0,Polska,50.87166666666667,20.63138888888889,65.78,,,1.3053,Świętokrzyskie,,,14.0,19.2,0.3,1.7,2.9,,36.36363636363637,0.97,41.30612244897959,1.6248037676609144,148.86656200941928,0,0.0,0.0,0.0
7739,2020-04-22,9.0,247.0,0.0,4.0,0.0,7.0,236.0,,,,,,,,,,,świętokrzyskie,11710.0,1241546.0,Polska,50.87166666666667,20.63138888888889,68.28,,,1.1432,Świętokrzyskie,,,14.0,19.9,0.3,1.6,2.8,,36.36363636363637,0.89,41.326530612244895,1.6452119309262159,150.5117739403455,0,0.0,0.0,0.0
7740,2020-04-23,1.0,248.0,2.0,6.0,32.0,39.0,203.0,,,,,,,,,,,świętokrzyskie,11710.0,1241546.0,Polska,50.87166666666667,20.63138888888889,72.5,,,1.0794,Świętokrzyskie,,,15.0,20.0,0.5,2.4,15.7,,13.333333333333334,0.84,41.3469387755102,1.6656200941915245,152.17739403453703,0,0.0,0.0,0.0
7741,2020-04-24,6.0,254.0,0.0,6.0,0.0,39.0,209.0,,,,,,,,,,,świętokrzyskie,11710.0,1241546.0,Polska,50.87166666666667,20.63138888888889,81.86,,,0.8754,Świętokrzyskie,,,16.0,20.5,0.5,2.4,15.4,,13.333333333333334,0.7,41.367346938775505,1.686028257456826,153.86342229199386,0,0.0,0.0,0.0
7742,2020-04-25,1.0,255.0,1.0,7.0,13.0,52.0,196.0,,,,,,,,,,,świętokrzyskie,11710.0,1241546.0,Polska,50.87166666666667,20.63138888888889,73.78,,,0.7484,Świętokrzyskie,,,16.0,20.5,0.6,2.7,20.4,,11.864406779661017,0.6,41.38775510204082,1.7064364207221416,155.56985871271598,0,0.0,0.0,0.0
7743,2020-04-26,3.0,258.0,0.0,7.0,3.0,55.0,196.0,,,,,,,,,,,świętokrzyskie,11710.0,1241546.0,Polska,50.87166666666667,20.63138888888889,78.78,,,0.7048,Świętokrzyskie,,,17.0,20.8,0.6,2.7,21.3,,11.29032258064516,0.55,41.40816326530612,1.7268445839874431,157.2967032967034,0,0.0,0.0,0.0
7744,2020-04-27,3.0,261.0,0.0,7.0,3.0,58.0,196.0,,,,,,,,,,,świętokrzyskie,11710.0,1241546.0,Polska,50.87166666666667,20.63138888888889,83.94,,,0.5124,Świętokrzyskie,,,16.0,21.0,0.6,2.7,22.2,,10.76923076923077,0.39,41.42857142857143,1.7472527472527517,159.04395604395617,0,0.0,0.0,0.0
7745,2020-04-28,3.0,264.0,1.0,8.0,0.0,58.0,198.0,,,,,,,,,,,świętokrzyskie,11710.0,1241546.0,Polska,50.87166666666667,20.63138888888889,93.23,,,0.4318,Świętokrzyskie,,,17.0,21.3,0.6,3.0,22.0,,12.121212121212121,0.3,40.795918367346935,1.1145996860282565,160.1585557299844,0,0.0,0.0,0.0
7746,2020-04-29,2.0,266.0,0.0,8.0,0.0,58.0,200.0,,,,,,,,,,,świętokrzyskie,11710.0,1241546.0,Polska,50.87166666666667,20.63138888888889,88.5,,,0.3599,Świętokrzyskie,,,18.0,21.4,0.6,3.0,21.8,,12.121212121212121,0.22,40.163265306122454,0.4819466248037756,160.6405023547882,0,0.0,0.0,0.0
7747,2020-04-30,4.0,270.0,0.0,8.0,21.0,79.0,183.0,,,,,,,,,,,świętokrzyskie,11710.0,1241546.0,Polska,50.87166666666667,20.63138888888889,101.63,,,0.4538,Świętokrzyskie,,,19.0,21.7,0.6,3.0,29.3,,9.195402298850574,0.25,39.53061224489796,-0.15070643642071957,160.48979591836746,0,0.0,0.0,0.0
7748,2020-05-01,0.0,270.0,0.0,8.0,1.0,80.0,182.0,,,,,,,,,,,świętokrzyskie,11710.0,1241546.0,Polska,50.87166666666667,20.63138888888889,92.82,,,0.3594,Świętokrzyskie,,,20.0,21.7,0.6,3.0,29.6,,9.090909090909092,0.18,38.89795918367347,-0.7833594976452076,159.70643642072224,0,0.0,0.0,0.0
7749,2020-05-02,1.0,271.0,0.0,8.0,18.0,98.0,165.0,,,,,,,,,,,świętokrzyskie,11710.0,1241546.0,Polska,50.87166666666667,20.63138888888889,86.2,,,0.3754,Świętokrzyskie,,,21.0,21.8,0.6,3.0,36.2,,7.547169811320755,0.18,38.265306122448976,-1.4160125588697028,158.29042386185253,0,0.0,0.0,0.0
7750,2020-05-03,7.0,278.0,0.0,8.0,6.0,104.0,166.0,,,,,,,,,,,świętokrzyskie,11710.0,1241546.0,Polska,50.87166666666667,20.63138888888889,90.32,,,0.5745,Świętokrzyskie,,,21.0,22.4,0.6,2.9,37.4,,7.142857142857142,0.23,37.632653061224495,-2.0486656200941837,156.24175824175836,0,0.0,0.0,0.0
7751,2020-05-04,4.0,282.0,0.0,8.0,15.0,119.0,155.0,,,,,,,,,,,świętokrzyskie,11710.0,1241546.0,Polska,50.87166666666667,20.63138888888889,101.7,,,0.6437,Świętokrzyskie,,,22.0,22.7,0.6,2.8,42.2,,6.299212598425196,0.24,37.0,-2.681318681318679,153.56043956043968,0,0.0,0.0,0.0
7752,2020-05-05,18.0,300.0,1.0,9.0,7.0,126.0,165.0,,,,,,,,,,,świętokrzyskie,11710.0,1241546.0,Polska,50.87166666666667,20.63138888888889,93.45,,,1.1742,Świętokrzyskie,,,21.0,24.2,0.7,3.0,42.0,,6.666666666666667,0.41,37.204081632653065,-2.4772370486656143,151.08320251177406,0,0.0,0.0,0.0
7753,2020-05-06,0.0,300.0,1.0,10.0,33.0,159.0,131.0,,,,,,,,,,,świętokrzyskie,11710.0,1241546.0,Polska,50.87166666666667,20.63138888888889,88.07,,,1.1255,Świętokrzyskie,,,22.0,24.2,0.8,3.3,53.0,,5.9171597633136095,0.39,37.40816326530612,-2.273155416012557,148.8100470957615,0,0.0,0.0,0.0
7754,2020-05-07,3.0,303.0,0.0,10.0,9.0,168.0,125.0,,,,,,,,,,,świętokrzyskie,11710.0,1241546.0,Polska,50.87166666666667,20.63138888888889,97.79,,,1.0978,Świętokrzyskie,,,23.0,24.4,0.8,3.3,55.4,,5.617977528089887,0.38,37.61224489795918,-2.0690737833594994,146.740973312402,0,0.0,0.0,0.0
7755,2020-05-08,9.0,312.0,1.0,11.0,7.0,175.0,126.0,,,,,,,,,,,świętokrzyskie,11710.0,1241546.0,Polska,50.87166666666667,20.63138888888889,117.9,,,1.3537,Świętokrzyskie,,,23.0,25.1,0.9,3.5,56.1,,5.913978494623656,0.48,37.816326530612244,-1.8649921507064349,144.87598116169556,0,0.0,0.0,0.0
7756,2020-05-09,9.0,321.0,0.0,11.0,0.0,175.0,135.0,,,,,,,,,,,świętokrzyskie,11710.0,1241546.0,Polska,50.87166666666667,20.63138888888889,112.1,,,1.551,Świętokrzyskie,,,24.0,25.9,0.9,3.4,54.5,,5.913978494623656,0.58,38.02040816326531,-1.6609105180533703,143.2150706436422,0,0.0,0.0,0.0
7757,2020-05-10,4.0,325.0,1.0,12.0,7.0,182.0,131.0,,,,,,,,,,,świętokrzyskie,11710.0,1241546.0,Polska,50.87166666666667,20.63138888888889,121.66,,,1.3891,Świętokrzyskie,,,25.0,26.2,1.0,3.7,56.0,,6.185567010309279,0.54,38.224489795918366,-1.4568288854003129,141.7582417582419,0,0.0,0.0,0.0
7758,2020-05-11,0.0,325.0,0.0,12.0,0.0,182.0,131.0,,,,,,,,,,,świętokrzyskie,11710.0,1241546.0,Polska,50.87166666666667,20.63138888888889,,,,1.2577,Świętokrzyskie,,,26.0,26.2,1.0,3.7,56.0,,6.185567010309279,0.49,38.42857142857143,-1.2527472527472483,140.50549450549465,0,0.0,0.0,0.0
7759,2020-05-12,3.0,328.0,1.0,13.0,2.0,184.0,131.0,,,,,,,,,,,świętokrzyskie,11710.0,1241546.0,Polska,50.87166666666667,20.63138888888889,,,,0.7461,Świętokrzyskie,,,27.0,26.4,1.0,4.0,56.1,,6.598984771573605,0.32,38.69387755102041,-0.9874411302982722,139.5180533751964,0,0.0,0.0,0.0
7760,2020-05-13,9.0,337.0,0.0,13.0,9.0,193.0,131.0,,,,,,,,,,,świętokrzyskie,11710.0,1241546.0,Polska,50.87166666666667,20.63138888888889,101.96,,,1.021,Świętokrzyskie,,,28.0,27.1,1.0,3.9,57.3,,6.310679611650485,0.43,38.95918367346939,-0.722135007849289,138.7959183673471,0,0.0,0.0,0.0
7761,2020-05-14,0.0,337.0,1.0,14.0,1.0,194.0,129.0,,,,,,,,,,,świętokrzyskie,11710.0,1241546.0,Polska,50.87166666666667,20.63138888888889,105.68,,,0.9411,Świętokrzyskie,,,29.0,27.1,1.1,4.2,57.6,,6.730769230769231,0.39,39.224489795918366,-0.45682888540031286,138.3390894819468,0,0.0,0.0,0.0
7762,2020-05-15,3.0,340.0,3.0,17.0,4.0,198.0,125.0,,,,,,,,,,,świętokrzyskie,11710.0,1241546.0,Polska,50.87166666666667,20.63138888888889,111.84,,,0.7797,Świętokrzyskie,,,30.0,27.4,1.4,5.0,58.2,,7.906976744186046,0.32,39.48979591836735,-0.19152276295132964,138.14756671899545,0,0.0,0.0,0.0
7763,2020-05-16,1.0,341.0,0.0,17.0,6.0,204.0,120.0,,,,,,,,,,,świętokrzyskie,11710.0,1241546.0,Polska,50.87166666666667,20.63138888888889,105.07,,,0.5829,Świętokrzyskie,,,30.0,27.5,1.4,5.0,59.8,,7.6923076923076925,0.23,39.755102040816325,0.07378335949764647,138.2213500784931,0,0.0,0.0,0.0
